BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2013;760805770;760780726;N2120;1;0;0.21;0;1;0;0.04
SMURSAMU_P;2013;760805770;760780726;N2223;31;1;20.36;0;32;0;12.69
SMURSAMU_P;2013;760805770;760780726;N2500;0;0;0.38;;1;0;1.29
SMURSAMU_P;2013;760805770;760780726;N9999;43;1;29.54;0;47;0;19.77
SMURSAMU_P;2013;770000131;770110013;M9999;5;3;3.7;1;;;
SMURSAMU_P;2013;770000131;770110013;N2223;2;1;2.85;1;;;
SMURSAMU_P;2013;770000131;770110013;N2500;;;0.75;;;;
SMURSAMU_P;2013;770000131;770110013;N9999;8;1;9.55;;;;
SMURSAMU_P;2013;770000149;770110021;M9999;6;9;10.04;1;;;
SMURSAMU_P;2013;770000149;770110021;N1220;2;;0.9;1;;;
SMURSAMU_P;2013;770000149;770110021;N2120;1;;0.18;1;;;
SMURSAMU_P;2013;770000149;770110021;N2223;12;8;6.37;1;;;
SMURSAMU_P;2013;770000149;770110021;N2620;11;;4.5;1;;;
SMURSAMU_P;2013;770000149;770110021;N3120;;;;1;;;
SMURSAMU_P;2013;770000149;770110021;N9999;28;8;12.81;1;;;
SMURSAMU_P;2013;770000156;770110054;M9999;16;11;8.7;1;16;11;8.7
SMURSAMU_P;2013;770000156;770110054;MREG;16;11;8.7;1;16;11;8.7
SMURSAMU_P;2013;770000156;770110054;N1220;1;;1;0;1;1;1.54
SMURSAMU_P;2013;770000156;770110054;N2120;2;;2;0;;;
SMURSAMU_P;2013;770000156;770110054;N2223;10;1;10.55;0;;;
SMURSAMU_P;2013;770000156;770110054;N2500;1;;1;;;;
SMURSAMU_P;2013;770000156;770110054;N9999;29;2;29.71;0;32;4;35.42
SMURSAMU_P;2013;770000164;770110062;M9999;9;;2.73;1;;;
SMURSAMU_P;2013;770000164;770110062;N2223;21;;4;1;;;
SMURSAMU_P;2013;770000164;770110062;N2500;5;;0.37;;;;
SMURSAMU_P;2013;770000172;770110070;M9999;4;4;6.3;1;;;
SMURSAMU_P;2013;770000172;770110070;N1220;1;;0.4;1;;;
SMURSAMU_P;2013;770000172;770110070;N2120;2;;0.78;1;;;
SMURSAMU_P;2013;770000172;770110070;N2223;7;;7;1;;;
SMURSAMU_P;2013;770000172;770110070;N2620;8;1;8.87;1;;;
SMURSAMU_P;2013;770000172;770110070;N9999;18;1;17.05;1;;;
SMURSAMU_P;2013;770000214;770130052;M9999;3;4;4.53;1;;;
SMURSAMU_P;2013;770000214;770130052;N1220;;;;1;;;
SMURSAMU_P;2013;770000214;770130052;N2223;5;1;5.8;1;;;
SMURSAMU_P;2013;770000446;770700185;M9999;9;5;6.78;1;;;
SMURSAMU_P;2013;770000446;770700185;N1220;;1;0.54;;;;
SMURSAMU_P;2013;770000446;770700185;N2120;;1;0.33;;;;
SMURSAMU_P;2013;770000446;770700185;N2223;;19;4.51;;;;
SMURSAMU_P;2013;770000446;770700185;N2500;1;;1;;;;
SMURSAMU_P;2013;770019032;770170017;M9999;20;4;6.08;1;;;
SMURSAMU_P;2013;770019032;770170017;N2223;9;;8.5;;;;
SMURSAMU_P;2013;770019032;770170017;N2620;11;;10.75;;;;
SMURSAMU_P;2013;770019032;770170017;N9999;20;;19.25;;;;
SMURSAMU_P;2013;780000287;780110011;M9999;4;1;1.94;1;;;
SMURSAMU_P;2013;780000287;780110011;N1220;2;;0.14;;;;
SMURSAMU_P;2013;780000287;780110011;N2120;2;;0.3;1;;;
SMURSAMU_P;2013;780000287;780110011;N2223;17;;3.85;1;;;
SMURSAMU_P;2013;780000287;780110011;N9999;21;3;4.29;1;;;
SMURSAMU_P;2013;780000311;780001236;M9999;7;15;8.88;1;;;
SMURSAMU_P;2013;780000311;780001236;N2223;16;1;9.47;0;;;
SMURSAMU_P;2013;780000311;780001236;N9999;18;1;10.67;0;;;
SMURSAMU_P;2013;780000329;780110052;M9999;4;4;4.5;1;;;
SMURSAMU_P;2013;780000329;780110052;N2120;1;;0.2;1;;;
SMURSAMU_P;2013;780000329;780110052;N2223;8;;8;1;;;
SMURSAMU_P;2013;780000329;780110052;N9999;9;;8.2;;;;
SMURSAMU_P;2013;780000337;780001236;M9999;4;2;3.52;;;;
SMURSAMU_P;2013;780000337;780001236;N2223;14;1;5.86;;;;
SMURSAMU_P;2013;780000337;780001236;N9999;16;1;7.06;;;;
SMURSAMU_P;2013;780800256;780110078;M9999;;;;;38;34;39.99
SMURSAMU_P;2013;780800256;780110078;N1220;2;0;2;;1;0;1
SMURSAMU_P;2013;780800256;780110078;N2120;1;0;1;;;;
SMURSAMU_P;2013;780800256;780110078;N2223;12;1;11;;;;
SMURSAMU_P;2013;780800256;780110078;N2500;1;1;1;;;;
SMURSAMU_P;2013;780800256;780110078;N9999;19;0;17.53;;69;1;67.38
SMURSAMU_P;2013;790000087;790000012;M9999;3;18;9.8;1;1;7;4.45
SMURSAMU_P;2013;790000087;790000012;N1220;;;;;14;1;14.71
SMURSAMU_P;2013;790000087;790000012;N2120;1;;0.22;1;1;;0.22
SMURSAMU_P;2013;790000087;790000012;N2223;9;;7.72;;;;0.03
SMURSAMU_P;2013;790000087;790000012;N2500;;;;;2;;1.64
SMURSAMU_P;2013;790000087;790000012;N9999;27;;21.46;;19;;18.3
SMURSAMU_P;2013;790000095;790006654;M9999;6;4;1.75;1;;;
SMURSAMU_P;2013;790000095;790006654;N1220;1;;0.43;1;;;
SMURSAMU_P;2013;790000095;790006654;N2120;1;;0.1;1;;;
SMURSAMU_P;2013;790000095;790006654;N2223;2;;1.63;1;;;
SMURSAMU_P;2013;790000095;790006654;N2500;6;;5.5;;;;
SMURSAMU_P;2013;790000095;790006654;N9999;12;;7.66;1;;;
SMURSAMU_P;2013;790000103;790006654;M9999;7;2;2.46;1;;;
SMURSAMU_P;2013;790000103;790006654;N1220;1;;0.35;1;;;
SMURSAMU_P;2013;790000103;790006654;N2120;1;;0.1;;;;
SMURSAMU_P;2013;790000103;790006654;N2223;5;;5;1;;;
SMURSAMU_P;2013;790000103;790006654;N2500;6;;5.83;;;;
SMURSAMU_P;2013;790000103;790006654;N9999;13;;11.28;;;;
SMURSAMU_P;2013;790003537;790006654;M9999;7;3;3;1;;;
SMURSAMU_P;2013;790003537;790006654;N1220;1;;0.35;0;;;
SMURSAMU_P;2013;790003537;790006654;N2120;1;;0.1;1;;;
SMURSAMU_P;2013;790003537;790006654;N2223;3;;2.58;0;;;
SMURSAMU_P;2013;790003537;790006654;N2500;6;;5.6;;;;
SMURSAMU_P;2013;790003537;790006654;N9999;12;;8.63;1;;;
SMURSAMU_P;2013;800000143;800000028;M9999;13;0;4.55;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N1220;5;1;0.87;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N2120;1;0;0.25;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N2223;23;6;7.47;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N2500;3;0;1.85;;0;0;0
SMURSAMU_P;2013;800000143;800000028;N2620;10;0;8;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N3120;;;;1;0;0;0
SMURSAMU_P;2013;800000143;800000028;N9999;44;7;19.19;1;0;0;0
SMURSAMU_P;2013;800000192;800000044;M1140;2;1;1.29;1;;;
SMURSAMU_P;2013;800000192;800000044;M9999;18;4;5.47;1;17;5;5
SMURSAMU_P;2013;800000192;800000044;N1220;;;;0;2;;1.37
SMURSAMU_P;2013;800000192;800000044;N2120;2;;1.5;0;;;
SMURSAMU_P;2013;800000192;800000044;N2223;22;;20.62;0;;;
SMURSAMU_P;2013;800000192;800000044;N2500;1;;1;;;;
SMURSAMU_P;2013;800000192;800000044;N2620;1;;1;;;;
SMURSAMU_P;2013;800000192;800000044;N9999;53;;51.81;1;22;2;22.17
SMURSAMU_P;2013;800000226;800000069;M9999;4;6;6.8;1;;;
SMURSAMU_P;2013;800000226;800000069;N2120;1;0;1;1;;;
SMURSAMU_P;2013;800000226;800000069;N2223;7;8;12;1;;;
SMURSAMU_P;2013;800000390;800000085;M9999;1;;1;0;1;;1
SMURSAMU_P;2013;800000390;800000085;N2120;1;;0.5;1;;;
SMURSAMU_P;2013;800000390;800000085;N2223;6;;5.5;1;;;
SMURSAMU_P;2013;800000390;800000085;N9999;12;1;11.83;1;;;
SMURSAMU_P;2013;800000432;800000093;M9999;1;;0.2;1;;;
SMURSAMU_P;2013;800000432;800000093;N2120;1;;0.5;1;;;
SMURSAMU_P;2013;800000432;800000093;N2223;9;;5.65;1;;;
SMURSAMU_P;2013;810000505;810000331;M9999;9;0;5;;9;0;4.16
SMURSAMU_P;2013;810000505;810000331;MREG;0;0;0;;9;0;4.16
SMURSAMU_P;2013;810000505;810000331;N1220;0;0;0;;3;0;2.91
SMURSAMU_P;2013;810000505;810000331;N2120;2;0;0.16;;2;0;0.18
SMURSAMU_P;2013;810000505;810000331;N2223;3;0;2.75;;1;1;0.45
SMURSAMU_P;2013;810000505;810000331;N2500;0;0;0;;2;0;2
SMURSAMU_P;2013;810000505;810000331;N9999;5;0;2.91;;24;2;21.96
SMURSAMU_P;2013;810000521;810000380;M9999;15;31;12.51;1;;;
SMURSAMU_P;2013;810000521;810000380;N1220;3;1;0.38;1;;;
SMURSAMU_P;2013;810000521;810000380;N2120;2;1;0.76;1;;;
SMURSAMU_P;2013;810000521;810000380;N2223;43;5;13;1;;;
SMURSAMU_P;2013;810000521;810000380;N2500;12;;11.88;;;;
SMURSAMU_P;2013;810000521;810000380;N9999;60;7;26.4;1;;;
SMURSAMU_P;2013;810000562;810000455;M9999;10;;10;1;;;
SMURSAMU_P;2013;810000562;810000455;N2120;1;;0.25;1;;;
SMURSAMU_P;2013;810000562;810000455;N2223;2;1;2.8;1;;;
SMURSAMU_P;2013;820000032;820000016;M9999;20;1;9.89;1;20;1;5.09
SMURSAMU_P;2013;820000032;820000016;MREG;;;;1;;;
SMURSAMU_P;2013;820000032;820000016;N1220;;;;0;6;2;4.48
SMURSAMU_P;2013;820000032;820000016;N2120;1;;0.33;1;;;
SMURSAMU_P;2013;820000032;820000016;N2223;3;;2.7;1;;;
SMURSAMU_P;2013;820000032;820000016;N2500;3;;3.16;;2;;3.26
SMURSAMU_P;2013;820000032;820000016;N9999;13;;12.15;1;10;;11.59
SMURSAMU_P;2013;820000883;820004950;M9999;6;;2.49;1;;;
SMURSAMU_P;2013;820000883;820004950;N2120;1;;0.3;1;;;
SMURSAMU_P;2013;820000883;820004950;N2223;15;3;8;1;;;
SMURSAMU_P;2013;820000883;820004950;N2500;4;;1.22;;;;
SMURSAMU_P;2013;820000883;820004950;N2620;2;;0.95;1;;;
SMURSAMU_P;2013;820000883;820004950;N9999;24;3;11.48;1;;;
SMURSAMU_P;2013;830000279;830100517;M9999;11;3;3.92;1;;;
SMURSAMU_P;2013;830000279;830100517;N1220;1;;0.1;1;;;
SMURSAMU_P;2013;830000279;830100517;N2120;1;;0.25;1;;;
SMURSAMU_P;2013;830000279;830100517;N2223;1;;1;1;;;
SMURSAMU_P;2013;830000279;830100517;N9999;3;;1.35;1;;;
SMURSAMU_P;2013;830000287;830100525;M9999;11;;3.5;1;;;
SMURSAMU_P;2013;830000287;830100525;N2500;5;;5;;;;
SMURSAMU_P;2013;830000295;830100533;M9999;10;11;4.43;;;;
SMURSAMU_P;2013;830000295;830100533;N2223;5;2;7.22;;;;
SMURSAMU_P;2013;830000295;830100533;N9999;5;2;7.22;;;;
SMURSAMU_P;2013;830000311;830100566;M9999;14;4;4.75;1;;;
SMURSAMU_P;2013;830000311;830100566;N1220;;;;1;;;
SMURSAMU_P;2013;830000311;830100566;N2120;;;;1;;;
SMURSAMU_P;2013;830000311;830100566;N2223;6;;5.91;1;;;
SMURSAMU_P;2013;830000311;830100566;N2620;;;;1;;;
SMURSAMU_P;2013;830000311;830100566;N9999;6;;5.91;;;;
SMURSAMU_P;2013;830000337;830100590;N2120;1;0;1;1;;;
SMURSAMU_P;2013;830000337;830100590;N2223;6;;6;1;;;
SMURSAMU_P;2013;830000337;830100590;N2620;2;;2;1;;;
SMURSAMU_P;2013;830000337;830100590;N9999;9;;9;;;;
SMURSAMU_P;2013;830000345;830100616;M9999;16;2;7.7;;26;2;11.3
SMURSAMU_P;2013;830000345;830100616;N1220;;1;0.3;;35;1;34.91
SMURSAMU_P;2013;830000345;830100616;N2120;;1;0.5;;;;
SMURSAMU_P;2013;830000345;830100616;N2223;12;6;17.35;;;;
SMURSAMU_P;2013;830000345;830100616;N9999;34;9;42.14;;35;3;36.47
SMURSAMU_P;2013;840000343;840000012;M9999;4;3;5.7;1;;;
SMURSAMU_P;2013;840000343;840000012;N1220;;1;0.8;1;;;
SMURSAMU_P;2013;840000343;840000012;N2120;1;1;0.9;1;;;
SMURSAMU_P;2013;840000343;840000012;N2223;7;4;9.6;1;;;
SMURSAMU_P;2013;840000343;840000012;N2500;4;4;4.6;;;;
SMURSAMU_P;2013;840000343;840000012;N3120;;;;1;;;
SMURSAMU_P;2013;840000392;840000046;M9999;6;2;5.02;1;;;
SMURSAMU_P;2013;840000392;840000046;N2120;1;;0.25;1;;;
SMURSAMU_P;2013;840000392;840000046;N2223;3;;2.42;1;;;
SMURSAMU_P;2013;840000392;840000046;N9999;10;;8.48;1;;;
SMURSAMU_P;2013;840000418;840004659;M9999;3;1;3.8;1;;;
SMURSAMU_P;2013;840000418;840004659;N1220;2;;2;1;;;
SMURSAMU_P;2013;840000418;840004659;N2120;;1;0.3;1;;;
SMURSAMU_P;2013;840000418;840004659;N2223;6;;6;1;;;
SMURSAMU_P;2013;840000418;840004659;N2500;3;;3;;;;
SMURSAMU_P;2013;840000418;840004659;N2620;2;;2;1;;;
SMURSAMU_P;2013;840000418;840004659;N9999;13;1;13.3;1;;;
SMURSAMU_P;2013;840000483;840000087;M9999;17;7;9.1;1;;;
SMURSAMU_P;2013;840000483;840000087;N1220;1;1;1.1;0;;;
SMURSAMU_P;2013;840000483;840000087;N2120;2;;0.65;1;;;
SMURSAMU_P;2013;840000483;840000087;N2223;5;1;5.39;0;;;
SMURSAMU_P;2013;840000483;840000087;N9999;12;2;13;;;;
SMURSAMU_P;2013;840000491;130041916;M9999;1;2;0.3;;;;
SMURSAMU_P;2013;840000491;130041916;N2120;1;0;0.08;1;;;
SMURSAMU_P;2013;840000491;130041916;N2223;6;4;4.45;1;;;
SMURSAMU_P;2013;840000491;130041916;N9999;7;4;4.53;;;;
SMURSAMU_P;2013;840000525;840000111;N2120;;1;0.25;;;;
SMURSAMU_P;2013;840000525;840000111;N2223;4;;3.75;;;;
SMURSAMU_P;2013;840000525;840000111;N9999;5;;4;;;;
SMURSAMU_P;2013;840001861;840006597;M9999;14;4;10.25;1;14;4;10.25
SMURSAMU_P;2013;840001861;840006597;N1220;;;;;20;4;22.25
SMURSAMU_P;2013;840001861;840006597;N2120;1;;0.4;;1;;1
SMURSAMU_P;2013;840001861;840006597;N2223;9;;9;;;;
SMURSAMU_P;2013;840001861;840006597;N9999;25;;25.4;;21;4;23.25
SMURSAMU_P;2013;850000142;850000019;M9999;;35;8.5;1;30;5;5.44
SMURSAMU_P;2013;850000142;850000019;N1220;;;;0;10;3;13.41
SMURSAMU_P;2013;850000142;850000019;N2120;;1;0.5;0;1;;0.5
SMURSAMU_P;2013;850000142;850000019;N2223;;21;12.87;0;16;5;6.5
SMURSAMU_P;2013;850000142;850000019;N9999;11;23;25.24;0;29;8;22.25
SMURSAMU_P;2013;850000175;850009010;M9999;;13;4.44;1;;;
SMURSAMU_P;2013;850000175;850009010;N2223;5;3;6.34;;;;
SMURSAMU_P;2013;850000175;850009010;N9999;12;3;12.18;;;;
SMURSAMU_P;2013;850000209;850000019;M9999;;;2.84;1;;;
SMURSAMU_P;2013;850000209;850000019;N2223;;;3.48;1;;;
SMURSAMU_P;2013;850000209;850000019;N9999;;;3.48;1;;;
SMURSAMU_P;2013;850000225;850000019;M9999;;15;4.44;1;;;
SMURSAMU_P;2013;850000225;850000019;N2223;;17;3.54;0;;;
SMURSAMU_P;2013;850009630;850000035;M9999;10;1;3.93;1;;;
SMURSAMU_P;2013;850009630;850000035;N1220;1;;0.25;1;;;
SMURSAMU_P;2013;850009630;850000035;N2120;12;8;17.63;;;;
SMURSAMU_P;2013;850009630;850000035;N2223;5;7;10.63;1;;;
SMURSAMU_P;2013;850009630;850000035;N2500;3;;3;;;;
SMURSAMU_P;2013;850009630;850000035;N2620;3;1;3.75;0;;;
SMURSAMU_P;2013;860000025;860780063;M9999;7;3;4.4;1;;;
SMURSAMU_P;2013;860000025;860780063;N2120;1;;0.1;1;;;
SMURSAMU_P;2013;860000025;860780063;N2223;18;6;6.06;1;;;
SMURSAMU_P;2013;860000025;860780063;N2620;18;1;6.06;1;;;
SMURSAMU_P;2013;860000033;860780071;M9999;;1;0.35;1;;;
SMURSAMU_P;2013;860000033;860780071;N2223;;1;0.35;1;;;
SMURSAMU_P;2013;860000058;860780097;M9999;5;;2.5;1;;;
SMURSAMU_P;2013;860000058;860780097;N1220;;1;0.25;1;;;
SMURSAMU_P;2013;860000058;860780097;N2120;1;;0.25;1;;;
SMURSAMU_P;2013;860000058;860780097;N2223;6;2;3.75;1;;;
SMURSAMU_P;2013;860000058;860780097;N2500;3;;1.25;;;;
SMURSAMU_P;2013;860000058;860780097;N2620;1;;0.5;1;;;
SMURSAMU_P;2013;860000223;860013077;M9999;28;3;11.7;1;36;5;7
SMURSAMU_P;2013;860000223;860013077;MREG;;;;1;8;2;2
SMURSAMU_P;2013;860000223;860013077;N1220;1;;1.5;0;15;;13.62
SMURSAMU_P;2013;860000223;860013077;N2120;1;;0.84;1;;;
SMURSAMU_P;2013;860000223;860013077;N2223;17;1;17.59;1;;;
SMURSAMU_P;2013;860000223;860013077;N2500;1;;1.96;;1;;1
SMURSAMU_P;2013;860000223;860013077;N2620;20;;17.22;1;1;;1.18
SMURSAMU_P;2013;860000223;860013077;N9999;40;1;41.27;1;19;;18.16
SMURSAMU_P;2013;870000064;870000015;M9999;15;1;5.97;1;12;1;5.2
SMURSAMU_P;2013;870000064;870000015;MREG;;;;1;10;;5
SMURSAMU_P;2013;870000064;870000015;N1220;;;;;15;1;14.72
SMURSAMU_P;2013;870000064;870000015;N2120;1;;0.25;;1;;0.25
SMURSAMU_P;2013;870000064;870000015;N2223;14;3;10.49;;;;
SMURSAMU_P;2013;870000064;870000015;N9999;25;3;23.33;;18;1;16.7
SMURSAMU_P;2013;870000098;870000023;M9999;3;0;3;1;;;
SMURSAMU_P;2013;870000098;870000023;N2223;2;;2;;;;
SMURSAMU_P;2013;870000098;870000023;N9999;2;;2;1;;;
SMURSAMU_P;2013;870000270;870000031;M9999;1;;1;1;;;
SMURSAMU_P;2013;870000270;870000031;N2223;3;;2.5;1;;;
SMURSAMU_P;2013;880000021;880007059;N1220;;;;;17;1;17.43
SMURSAMU_P;2013;880000021;880007059;N2120;1;;0.25;1;;;
SMURSAMU_P;2013;880000021;880007059;N2223;;1;0.6;1;;;
SMURSAMU_P;2013;880000021;880007059;N2500;2;;0.96;;;;
SMURSAMU_P;2013;880000021;880007059;N9999;13;1;11.81;1;17;1;17.43
SMURSAMU_P;2013;880000039;880780069;M9999;;10;2.5;0;;;
SMURSAMU_P;2013;880000039;880780069;N2120;1;;0.1;0;;;
SMURSAMU_P;2013;880000039;880780069;N2223;3;;2.5;0;;;
SMURSAMU_P;2013;880000039;880780069;N2500;3;;2.5;;;;
SMURSAMU_P;2013;880000047;880780077;M9999;1;6;5.6;1;;;
SMURSAMU_P;2013;880000047;880780077;MREG;;;;1;;;
SMURSAMU_P;2013;880000047;880780077;N1220;1;;0.25;1;;;
SMURSAMU_P;2013;880000047;880780077;N2120;1;;0.2;1;;;
SMURSAMU_P;2013;880000047;880780077;N2223;21;;6;1;;;
SMURSAMU_P;2013;880000047;880780077;N2500;6;;6;;;;
SMURSAMU_P;2013;880000047;880780077;N9999;;;;1;;;
SMURSAMU_P;2013;880000054;880007299;M9999;8;1;4.15;1;;;
SMURSAMU_P;2013;880000054;880007299;N1220;;1;0.25;1;;;
SMURSAMU_P;2013;880000054;880007299;N2120;;1;0.1;1;;;
SMURSAMU_P;2013;880000054;880007299;N2223;;15;2.8;1;;;
SMURSAMU_P;2013;880000054;880007299;N2500;;6;1.8;;;;
SMURSAMU_P;2013;880000054;880007299;N9999;;23;4.95;1;;;
SMURSAMU_P;2013;880000062;880780093;M1140;0;0;0;1;;;
SMURSAMU_P;2013;880000062;880780093;M9999;0;0;0;1;;;
SMURSAMU_P;2013;880000062;880780093;MREG;0;0;0;1;;;
SMURSAMU_P;2013;880000062;880780093;N1220;0;1;0.03;1;;;
SMURSAMU_P;2013;880000062;880780093;N2120;0;1;0.15;1;;;
SMURSAMU_P;2013;880000062;880780093;N2223;;1;0.03;1;;;
SMURSAMU_P;2013;880000062;880780093;N2500;6;0;5.45;;;;
SMURSAMU_P;2013;880000062;880780093;N2620;0;0;0;1;;;
SMURSAMU_P;2013;880000062;880780093;N3120;;;;1;;;
SMURSAMU_P;2013;880000062;880780093;N9999;7;0;5.66;1;;;
SMURSAMU_P;2013;880000070;880007299;N2120;;1;0.2;1;;;
SMURSAMU_P;2013;880000070;880007299;N2223;;10;1.95;1;;;
SMURSAMU_P;2013;880000070;880007299;N2500;;4;0.8;;;;
SMURSAMU_P;2013;880000070;880007299;N2620;;2;0.4;1;;;
SMURSAMU_P;2013;880000070;880007299;N9999;;17;3.35;1;;;
SMURSAMU_P;2013;890975527;890000037;M9999;12;9;17.3;1;12;9;17.3
SMURSAMU_P;2013;890975527;890000037;N1220;;;;;2;;2
SMURSAMU_P;2013;890975527;890000037;N9999;14;1;14.8;0;11;2;12.6
SMURSAMU_P;2013;890975535;890000409;M9999;5;;3.66;1;;;
SMURSAMU_P;2013;890975535;890000409;N2120;1;;0.1;1;;;
SMURSAMU_P;2013;890975535;890000409;N2223;12;1;2.01;1;;;
SMURSAMU_P;2013;890975535;890000409;N9999;14;;2.11;1;;;
SMURSAMU_P;2013;890975543;890000417;M9999;11;3;7.28;1;;;
SMURSAMU_P;2013;890975543;890000417;N2223;21;1;9.58;1;;;
SMURSAMU_P;2013;890975550;890970569;M9999;7;6;10.63;1;;;
SMURSAMU_P;2013;890975550;890970569;N1220;5;0;5;1;;;
SMURSAMU_P;2013;890975550;890970569;N2223;19;8;25.38;1;;;
SMURSAMU_P;2013;890975550;890970569;N2500;8;1;8.2;;;;
SMURSAMU_P;2013;890975550;890970569;N2620;12;0;11.08;1;;;
SMURSAMU_P;2013;890975550;890970569;N9999;44;9;49.66;1;;;
SMURSAMU_P;2013;890975568;890000433;M9999;1;1;1.02;0;;;
SMURSAMU_P;2013;890975568;890000433;N2223;1;;1;0;;;
SMURSAMU_P;2013;890975568;890000433;N9999;6;2;7.28;0;;;
SMURSAMU_P;2013;900000167;900000365;M1140;;;;1;;;
SMURSAMU_P;2013;900000167;900000365;M9999;6;4;1.12;1;6;5;1.72
SMURSAMU_P;2013;900000167;900000365;MREG;;;;1;;;
SMURSAMU_P;2013;900000167;900000365;N1220;1;;1;0;;;
SMURSAMU_P;2013;900000167;900000365;N2223;;;;1;;;
SMURSAMU_P;2013;900000167;900000365;N3120;;;;1;;;
SMURSAMU_P;2013;910000272;910110014;M9999;2;4;4.7;0;;;
SMURSAMU_P;2013;910000272;910110014;N2223;1;;1;1;;;
SMURSAMU_P;2013;910000298;910110055;M9999;3;4;4.94;;;;
SMURSAMU_P;2013;910000298;910110055;N1220;1;;0.4;;;;
SMURSAMU_P;2013;910000298;910110055;N2120;1;;0.1;;;;
SMURSAMU_P;2013;910000298;910110055;N2223;8;;4.91;;;;
SMURSAMU_P;2013;910000298;910110055;N9999;10;;5.41;;;;
SMURSAMU_P;2013;910000306;910110063;M9999;4;5;5.4;0;;;
SMURSAMU_P;2013;910000306;910110063;N2120;;1;0.25;;;;
SMURSAMU_P;2013;910000306;910110063;N2620;6;;5.95;;;;
SMURSAMU_P;2013;910000306;910110063;N9999;6;1;6.2;;;;
SMURSAMU_P;2013;910000314;910002773;M9999;0;29;10.4;0;2;47;18.1
SMURSAMU_P;2013;910000314;910002773;MREG;;;;0;2;47;18.1
SMURSAMU_P;2013;910000314;910002773;N1220;1;;1;0;1;;1
SMURSAMU_P;2013;910000314;910002773;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2013;910000314;910002773;N2223;11;;11;0;;;
SMURSAMU_P;2013;910000314;910002773;N2620;18;;18;0;;;
SMURSAMU_P;2013;910000314;910002773;N9999;31;1;31.3;0;26;12;33.2
SMURSAMU_P;2013;910001973;910019447;M9999;7;1;3.5;1;;;
SMURSAMU_P;2013;910001973;910019447;N2120;;;;1;;;
SMURSAMU_P;2013;910001973;910019447;N2223;6;;6;1;;;
SMURSAMU_P;2013;910001973;910019447;N9999;12;;12;1;;;
SMURSAMU_P;2013;910018423;910019454;M9999;2;7;4.65;0;;;
SMURSAMU_P;2013;910018423;910019454;N2120;;;;1;;;
SMURSAMU_P;2013;910018423;910019454;N2223;1;4;3.33;;;;
SMURSAMU_P;2013;910018423;910019454;N9999;1;6;3.7;0;;;
SMURSAMU_P;2013;920100021;750712184;M1140;2;9;5.4;0;;;
SMURSAMU_P;2013;920100021;750712184;M9999;2;9;5.4;0;;;
SMURSAMU_P;2013;920100021;750712184;MREG;2;9;5.4;0;;;
SMURSAMU_P;2013;920100021;750712184;N2223;7;1;7.5;0;;;
SMURSAMU_P;2013;920100021;750712184;N2500;2;;2;;;;
SMURSAMU_P;2013;920100021;750712184;N9999;9;1;10;0;;;
SMURSAMU_P;2013;920100039;750712184;M9999;2;21;11.2;;;;
SMURSAMU_P;2013;920100039;750712184;N1220;1;;1;;;;
SMURSAMU_P;2013;920100039;750712184;N2120;1;;1;;;;
SMURSAMU_P;2013;920100039;750712184;N2223;13;1;10.9;;;;
SMURSAMU_P;2013;920100039;750712184;N2500;2;;2;;;;
SMURSAMU_P;2013;920100039;750712184;N2620;15;1;15.6;;;;
SMURSAMU_P;2013;920100039;750712184;N9999;31;2;31;;;;
SMURSAMU_P;2013;920100054;750712184;M9999;3;36;17.64;0;4;7;3.1
SMURSAMU_P;2013;920100054;750712184;N1220;1;;1;;1;1;1
SMURSAMU_P;2013;920100054;750712184;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2013;920100054;750712184;N2223;18;1;18.86;0;;;
SMURSAMU_P;2013;920100054;750712184;N2500;2;0;2;;1;0;1
SMURSAMU_P;2013;920100054;750712184;N9999;22;2;23.36;;37;9;44.28
SMURSAMU_P;2013;930000286;930021480;M9999;9;2;6.3;0;;;
SMURSAMU_P;2013;930000286;930021480;N2223;7;;6.25;;;;
SMURSAMU_P;2013;930000286;930021480;N9999;12;1;12.05;;;;
SMURSAMU_P;2013;930000328;930110051;M9999;;13;7.3;0;;;
SMURSAMU_P;2013;930000328;930110051;N2120;1;;0.7;;;;
SMURSAMU_P;2013;930000328;930110051;N2223;6;1;7.24;;;;
SMURSAMU_P;2013;930000328;930110051;N2500;1;;1;;;;
SMURSAMU_P;2013;930100037;750712184;M1140;3;4;5.9;0;;;
SMURSAMU_P;2013;930100037;750712184;M9999;13;16;24.1;1;7;7;10.2
SMURSAMU_P;2013;930100037;750712184;MREG;13;16;24.1;;43;4;8.1
SMURSAMU_P;2013;930100037;750712184;N1220;1;;1;0;1;1;1.8
SMURSAMU_P;2013;930100037;750712184;N2120;2;;2;0;;;
SMURSAMU_P;2013;930100037;750712184;N2223;21;3;23.4;0;;;
SMURSAMU_P;2013;930100037;750712184;N2500;2;;2;;;;
