BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2013;970400024;970408589;M1040;3;;3;1;1
CHIRCAR_P;2013;970400024;970408589;M2140;3;;3;0;1
CHIRCAR_P;2013;970400024;970408589;N2120;2;;0.75;;
CHIRCAR_P;2013;970400024;970408589;N2200;9;1;9.8;;
CHIRCAR_P;2013;970400024;970408589;N2310;8;;8;;
CHIRCAR_P;2013;970400024;970408589;N2320;7;;7;;
CHIRCAR_P;2013;970400024;970408589;NAUT;4;;4;;
CHIRCAR_P;2013;970400024;970408589;MEDCH;13;;13;;
CHIRCAR_P;2013;970400057;970408589;M1040;5;;3.4;0;0
CHIRCAR_P;2013;970400057;970408589;N2200;6;;3.3;;
CHIRCAR_P;2013;970400057;970408589;N2510;3;;1.9;;
CHIRCAR_P;2013;970400057;970408589;MEDCH;5;;3.4;;
CHIRCAR_P;2013;970462107;970400305;M1040;6;;6;;
CHIRCAR_P;2013;970462107;970400305;MEDCH;6;;6;;
