BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A8;PN_A9;PN_A10;PN_A11;PN_A12;PN_A13;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_A26;PN_A27;PN_A28;PN_A29;PN_B25;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2013;060790631;060791761;;;1;1;0;0;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;3;1;5;0;0;;;;
PN;2013;060790862;060001997;;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;415;40;1;0.25;0;;;;
PN;2013;060791811;750826638;;;17;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;855;73;0;;;;;;;;2;1;1;2;2;0.9;0.3;0.6;0.6;0.6;0;;;;1;20;7;7263;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060791860;060790797;0.4;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060792090;060790540;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060792736;060790540;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060793239;750826638;0.2;;0;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;855;73;0;;;;;;;;1;;1;;2;0.3;;0.3;;0.6;0;;;;1;20;7;7263;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060794013;060790797;1;0.5;2;1;;14;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060798881;060798873;0.3;0.3;1;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060800166;060780608;2.6;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2013;060800182;060002912;0.6;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060800687;060000221;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;060801016;060790540;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000013;070002878;0.88;0.2;30;1;1;238;0;0;1;64;739;65;184;215;224;1;0;;;0;;;1;1;0;85;46;0;120;;1;;;;;;;;1;1;0.1;;;0.05;0.05;0;;;;0;;;;0;;;;1;32;72;0;;1;4.91;238;25;1;7696;607;10;2.68;0;;;;
PN;2013;070000021;070780101;0.43;0;0;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000039;070780119;0.4;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000047;070780127;0.35;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000062;070005558;0.2;0.1;3;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000070;070780150;0.18;0.07;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000096;070780184;0.2;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;0;60;40;0;;;;;;;;;;1;;;;;0.05;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000112;070780218;0.4;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000146;070004742;0.7;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000179;070780358;2.32;0.61;4;1;0.5;23;0;0;0;;;;;;;;0;;;0;;;1;533;1;398;131;0;60;;3;3;;1;;;;;;;0.8;0.8;;0.4;;0;;;;0;;;;0;;;;1;30;153;0;;1;1.06;144;;1;1325;272;45;1.06;0;;;;
PN;2013;070000187;070780366;0.2;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000195;070780374;0.5;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;1;;;;;0;;;;
PN;2013;070000203;070780382;0.03;0.18;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070000609;070005566;1.8;0.6;6;1;1.35;162;0;0;0;;;;;;;;0;;;0;;;1;689;1;474;232;1;40;;;;;;;;;;;;;0.5;0.2;;0.8;0;;;;0;;;;0;;;;1;5;126;0;;1;2.26;;;1;119;84;;;0;;;;
PN;2013;070780168;070000088;0.2;0.1;;0;;;;0;1;;0;0;0;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2013;070780226;300012267;0.1;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;208;;;;0;;;;
PN;2013;070780234;750721300;0.17;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070780242;070000120;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070780317;630786754;1.17;0.05;;0;;;;0;1;64;0;0;1740;;185;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;163;80;4;0.2;0;;;;
PN;2013;070780390;070000211;0.1;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070780408;070000229;0.3;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;070780424;070000245;1.4;0.25;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;070784897;750820680;0.1;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000110;080000037;2.8;0.5;1759;1;1;261;0;0;0;;;;;;;;0;;;0;;;1;644;1;400;191;1;30;;2;2;;0;0;0;0;;2;1;0.6;0.6;;1;0.5;0;;;;0;;;;0;;;;1;1;110;0;;0;;;;1;134;41;15;0.5;0;;;;
PN;2013;080000219;080001969;1;0;7;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000250;540019726;0.32;0.04;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000268;540019726;0.09;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;6;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000276;080001969;1;0;7;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000284;080000060;0;0;13;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;1;10;0;;0;;;;0;;;;;0;;;;
PN;2013;080000300;080000078;1;0;3;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080000318;080000086;1;0.3;263;1;4.45;279;0;0;0;;;;;;;8;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.79;117;25;1;419;79;15;0.15;0;;;;
PN;2013;080000425;080000615;4.3;1;3896;1;1;78;0;0;1;62;1922;0;178;408;138;1;0;;;0;;;1;1;1;513;233;1;30;;1;0;0;1;1;;;;2;;0.14;;;1.6;1;0;;;;0;;;;0;;;;1;13;2288;1;0.5;0;;;;0;;;;;0;;;;
PN;2013;080002140;540019726;0.04;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080008568;510000953;1;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080010267;080010242;0.3;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;080010473;080010242;0.3;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;090000175;090781774;2.94;0.8;10;1;1.6;108;0;0;1;114;1019;163;0;581;345;1;0;;;0;;;1;1;1;802;297;0;100;;4;4;;2;1;1;1;;2;1;0.8;0.8;;2.58;1.4;0;;;;0;;;;0;;;;1;10;623;1;2.13;0;;;;1;553;309;;1.5;0;;;;
PN;2013;090000183;090781816;0.57;0.05;;1;1.39;176;0;1;0;;;;;;;;0;;;0;;;1;1;1;519;173;1;21;;;;;2;1;;;;;;0.91;0.9;;1.1;0.6;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;;;;;0;;;;
PN;2013;090001629;090780107;0.09;0.2;5;1;1.3;128;0;1;0;;;;;;;;0;;;0;;;1;1;0;87;49;0;25;;1;1;;;1;;;;1;;0.2;0.2;;0.47;0.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;73;35;5;0.04;0;;;;
PN;2013;100000082;100001148;0.25;0.2;256;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000090;100000017;3;0.8;1;1;1.4;810;0;0;1;1169;6532;103;0;1763;1878;2;0;;;0;;;1;1;1;769;275;0;0;;4;4;;2;1;;;;;0;0.5;0.5;;1.25;1;0;;;;0;;;;0;;;;1;11;1152;1;1;1;2.39;1221;205;1;3106;1083;20;4;1;329;0;0.77;0
PN;2013;100000108;100000033;0.5;0.5;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000116;100000041;0.75;0;0;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000124;100009075;0.8;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000140;100000058;0;0;0;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000157;100009075;0.5;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100000199;100006279;;;5;1;0.2;47;0;0;0;;;;;;;;0;;;0;;;1;1;1;;;0;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.2;0;0;1;212;81;30;0.1;0;;;;
PN;2013;100000801;100006279;;;80;1;;;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100002351;100000561;0.45;0.14;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;100007285;140017617;0.3;0;0;0;;;;0;0;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100008903;100007335;0.25;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100009083;750721235;0.2;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;100009133;510000953;2;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110000023;110780061;2.84;1;8;1;2.1;257;1;0;1;62;1948;545;466;157;316;1;0;;;0;;;1;1;1;1263;847;1;12;;6;2;4;3;2;1;0;1;2;1;0.51;0;0.51;3.2;2.5;0;;;;0;;;;0;;;;1;28;1803;1;2.64;1;2.98;725;131;1;1462;317;6;1.69;0;;;;
PN;2013;110000049;110780087;0.1;;64;1;0.25;640;0;0;0;;;;;;;;0;;;0;;;1;1;0;201;201;0;8;;2;2;;2;;;;;;;0.4;0.4;;1;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110000056;110780137;1.25;0.6;8;1;2.25;307;1;0;0;;;;;;;;0;;;0;;;1;955;1;791;400;0;30;;;;;;;2;;2;4;2;0.75;;0.75;1.5;1;0;;;;0;;;;0;;;;1;12;1561;1;;1;3.7;610;160;1;640;197;10;1.6;0;;;;
PN;2013;110000189;110780707;0.4;0.1;25;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110000247;110780772;0.6;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110000262;110781010;0.27;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110002953;110780137;1.25;0.6;;1;2.25;307;;1;0;;;;;;;;0;;;0;;;1;955;1;791;400;0;30;;;;;;;2;;2;4;2;0.75;;0.75;1.5;1;0;;;;0;;;;0;;;;1;12;1561;1;;1;3.7;610;160;1;640;197;10;1.6;0;;;;
PN;2013;110003118;310012638;0.31;0.11;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110004413;340000264;0.01;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110004421;340000264;0.01;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110004439;340000264;0.02;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110004942;310021324;0.18;0.28;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110005048;110000114;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110005311;340000264;0.04;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110006137;110780061;;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;26;5004;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780152;110000064;0.3;0.4;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780186;110000072;0.05;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780194;110000080;0.05;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780202;310021316;0.3;0.2;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780210;110000114;0.5;0.1;204;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780228;110000114;1;0.1;3486;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110780236;110780707;0.1;0;10;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110781283;110780137;1.25;0.6;;1;2.25;307;;1;0;;;;;;;;0;;;0;;;1;955;1;791;400;0;30;;;;;;;2;;2;4;2;0.75;;0.75;1.5;1;0;;;;0;;;;0;;;;1;12;1561;1;;1;3.7;610;160;1;640;197;10;1.6;0;;;;
PN;2013;110786324;;1;0.3;;1;1.5;76;0;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;110786746;110786324;;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;89;3512;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120000039;120780044;2.5;0.8;;1;;;;0;1;;916;0;0;217;218;2;0;;;0;;;1;1;0;60;54;0;;;1;;1;3;3;;;;;;0.5;;0.5;0.41;0.41;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;188;150;;;0;;;;
PN;2013;120000054;120780069;1.1;1;4;1;0.5;29;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;4;64;1;;1;0.25;66;;1;982;190;15;0.75;0;;;;
PN;2013;120000070;120780085;0.5;0.3;5;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;40;39;0;;0;;;;1;173;58;4;;0;;;;
PN;2013;120000088;120780093;0.1;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120000096;120780101;0.7;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120000153;120780291;7.25;0.25;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;18;21;6350;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120001748;340000264;0.04;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120004569;120004528;0.88;0.3;4;1;0.8;114;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;12;112;1;0.15;0;;;;1;230;200;28;1.12;0;;;;
PN;2013;120004668;120004619;0.45;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120780135;120000104;0.4;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;91;3904;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120780143;120000112;1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120780283;630786754;1.25;0.4;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120783618;120784616;0.5;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;120787254;340000264;0.01;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;130000235;130780554;1;0.4;28;1;3.5;97;0;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;130000409;130041916;3.07;1.7;7;1;1;410;0;0;1;596;3141;324;3;755;968;2;0;;;0;;;1;1;1;921;497;0;40;;5;;5;4;2;;;;1;0;0.35;;0.35;2.58;1.28;0;;;;0;;;;0;;;;1;20;1475;1;4.46;0;;;;1;241;145;10;0.2;0;;;;
PN;2013;130000433;130781131;;0.5;;1;1.56;81;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.7;385;;1;2519;631;12;0.6;0;;;;
PN;2013;130000516;130781339;1.4;1;9;0;;;;0;0;;;;;;;;0;;;0;;;1;1;0;70;52;0;10;;2;1;;;;;;;;;0.2;0.1;;;;0;;;;0;;;;0;;;;1;;;0;;0;;;;1;271;151;12;0.2;0;;;;
PN;2013;130000565;130781446;1.71;2.3;6;1;1.5;453;1;0;0;;;;;;;;0;;;0;;;1;1;0;260;53;0;;;1;;;;;;;;2;2;0.5;;;0.86;0.86;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;120;26;;0.13;0;;;;
PN;2013;130001225;130782634;;;1;1;0.9;339;1;0;1;650;4014;1013;8749;1183;925;;0;;;0;;;1;1;1;365;211;0;38;;;;;;;1;;;;;0.2;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.5;203;29;1;1699;332;22;0.23;0;;;;
PN;2013;130001258;130028228;;0.5;26;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;292;161;0;7;;0;;;;;4;;;;;0.75;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;130001647;130784127;3.5;1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.7;0;;;;1;310;216;10;0.4;1;2218;707;9.48;2
PN;2013;130002215;130785512;0.5;0.4;;1;1;170;0;0;0;;;;;;;;0;;;0;;;1;1;1;671;135;0;15;;;;;;;1;;1;2;2;0.2;;0.2;0.36;0.2;0;;;;0;;;;0;;;;0;;;0;;1;1.8;842;40;1;546;176;7;0.3;0;;;;
PN;2013;130002496;130786494;;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
