BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT
Q21;2013;160000311;160000485;9999;15.49;;0.22;
Q21;2013;160000337;160000493;2000;16.71;0;1;0
Q21;2013;160000337;160000493;2100;15.21;0;1;0
Q21;2013;160000337;160000493;2400;1.5;0;0;0
Q21;2013;160000337;160000493;9999;16.71;0;1;0
Q21;2013;160000345;160000501;1000;0.52;;;
Q21;2013;160000345;160000501;2000;35.99;;;7.83
Q21;2013;160000345;160000501;2100;7.05;;;
Q21;2013;160000345;160000501;2200;28.94;;;7.83
Q21;2013;160000345;160000501;9999;36.51;;;7.83
Q21;2013;160000360;160000519;2000;3.83;;;
Q21;2013;160000360;160000519;2100;1.97;;;
Q21;2013;160000360;160000519;2400;0.6;;;
Q21;2013;160000360;160000519;2500;1.26;;;
Q21;2013;160000360;160000519;9999;3.83;;;
Q21;2013;160002036;160009908;2000;1.5;;;
Q21;2013;160002036;160009908;2300;1.5;;;
Q21;2013;160002036;160009908;9999;1.5;;;
Q21;2013;160006110;860000348;2000;0.7;;;
Q21;2013;160006110;860000348;2100;0.7;;;
Q21;2013;160006110;860000348;9999;0.7;;;
Q21;2013;160006391;160000485;2000;1.07;;;
Q21;2013;160006391;160000485;2500;1.07;;;
Q21;2013;160006391;160000485;9999;1.07;;;
Q21;2013;160006409;160014411;2000;1.6;;;
Q21;2013;160006409;160014411;2500;1.6;;;
Q21;2013;160006409;160014411;9999;1.6;;;
Q21;2013;160008231;160001038;2000;0.5;;;
Q21;2013;160008231;160001038;2200;0.5;;;
Q21;2013;160008231;160001038;9999;0.5;;;
Q21;2013;160009080;160001574;2000;4.55;;;
Q21;2013;160009080;160001574;2400;4.55;;;
Q21;2013;160009080;160001574;9999;4.55;;;
Q21;2013;160012159;860000348;2000;0.22;;;
Q21;2013;160012159;860000348;2100;0.22;;;
Q21;2013;160012159;860000348;9999;0.22;;;
Q21;2013;160012209;160012191;2000;1.5;;;
Q21;2013;160012209;160012191;2400;1.5;;;
Q21;2013;160012209;160012191;9999;1.5;;;
Q21;2013;160013207;160001632;2000;2.46;;;
Q21;2013;160013207;160001632;2100;2.46;;;
Q21;2013;160013207;160001632;9999;2.46;;;
Q21;2013;160015368;160014411;1000;1.5;;;
Q21;2013;160015368;160014411;2000;41.94;;;6.66
Q21;2013;160015368;160014411;2100;41.94;;;6.66
Q21;2013;160015368;160014411;9999;43.44;;;6.66
Q21;2013;170000038;170780050;1000;1.3;;1;
Q21;2013;170000038;170780050;2000;34.75;;;3.32
Q21;2013;170000038;170780050;2100;32.56;;;3.16
Q21;2013;170000038;170780050;2400;2.19;;;0.16
Q21;2013;170000038;170780050;9999;36.05;;1;3.32
Q21;2013;170000061;170780118;2000;1.53;;;
Q21;2013;170000061;170780118;2400;1.53;;;
Q21;2013;170000061;170780118;9999;1.53;;;
Q21;2013;170000079;170780142;1000;0.1;;;
Q21;2013;170000079;170780142;2000;1.1;;;
Q21;2013;170000079;170780142;2100;0.75;;;
Q21;2013;170000079;170780142;2400;0.35;;;
Q21;2013;170000079;170780142;9999;1.2;;;
Q21;2013;170000087;170023279;2000;206.98;;5.28;78.31
Q21;2013;170000087;170023279;2100;205.43;;5.28;77.81
Q21;2013;170000087;170023279;2300;1.55;;;0.5
Q21;2013;170000087;170023279;9999;206.98;;5.28;78.31
Q21;2013;170000095;170780167;1000;2.57;0;2.57;0
Q21;2013;170000095;170780167;2000;38.89;0;1.3;0
Q21;2013;170000095;170780167;2100;37.55;0;1.3;0
Q21;2013;170000095;170780167;2400;1.34;0;0;0
Q21;2013;170000095;170780167;9999;41.46;0;3.87;0
Q21;2013;170000103;170780175;1000;4.05;0;2.83;0
Q21;2013;170000103;170780175;2000;127.24;0;5.47;31
Q21;2013;170000103;170780175;2100;118.37;0;5.47;30
Q21;2013;170000103;170780175;2200;8.65;0;0;1
Q21;2013;170000103;170780175;2300;0.22;0;0;0
Q21;2013;170000103;170780175;9999;131.29;0;8.3;31
Q21;2013;170000111;170023279;2000;2.22;;;
Q21;2013;170000111;170023279;2100;1;;;
Q21;2013;170000111;170023279;2400;1.22;;;
Q21;2013;170000111;170023279;9999;2.22;;;
Q21;2013;170000129;170780191;1000;2;;;
Q21;2013;170000129;170780191;2000;36.5;;3;5.63
Q21;2013;170000129;170780191;2100;33.71;;3;5.63
Q21;2013;170000129;170780191;2400;1.8;;;
Q21;2013;170000129;170780191;2500;0.99;;;
Q21;2013;170000129;170780191;9999;38.5;;3;5.63
Q21;2013;170000137;170780209;1000;0.5;;;
Q21;2013;170000137;170780209;2000;0.25;;;
Q21;2013;170000137;170780209;2400;0.25;;;
Q21;2013;170000137;170780209;9999;0.75;;;
Q21;2013;170000152;170780225;1000;2.85;;;
Q21;2013;170000152;170780225;2000;82.58;0;2.24;11.88
Q21;2013;170000152;170780225;2100;78.21;0;1.74;11.88
Q21;2013;170000152;170780225;2400;3.87;0;0.5;0
Q21;2013;170000152;170780225;2500;0.5;0;0;0
Q21;2013;170000152;170780225;9999;85.43;0;2.24;11.88
Q21;2013;170000178;170780266;2000;3.35;;;
Q21;2013;170000178;170780266;2100;0.8;;;
Q21;2013;170000178;170780266;2400;2.55;;;
Q21;2013;170000178;170780266;9999;3.35;;;
Q21;2013;170009419;170000988;2000;0.33;;;
Q21;2013;170009419;170000988;2100;0.33;;;
Q21;2013;170009419;170000988;9999;0.33;;;
Q21;2013;170020994;170780175;2000;4.1;0;0.2;4
Q21;2013;170020994;170780175;2200;4.1;0;0.2;4
Q21;2013;170020994;170780175;9999;4.1;0;0.2;4
Q21;2013;170021661;170020432;2000;1;;;
Q21;2013;170021661;170020432;2300;1;;;
Q21;2013;170021661;170020432;9999;1;;;
Q21;2013;170021711;170000988;2000;0.36;;;
Q21;2013;170021711;170000988;2100;0.36;;;
Q21;2013;170021711;170000988;9999;0.36;;;
Q21;2013;170023030;170000988;2000;0.33;;;
Q21;2013;170023030;170000988;2100;0.33;;;
Q21;2013;170023030;170000988;9999;0.33;;;
Q21;2013;170780043;750721334;2000;7.25;;;
Q21;2013;170780043;750721334;2400;7.25;;;
Q21;2013;170780043;750721334;9999;7.25;;;
Q21;2013;170780068;170000046;2000;1.68;;;
Q21;2013;170780068;170000046;2400;1.68;;;
Q21;2013;170780068;170000046;9999;1.68;;;
Q21;2013;170780100;310021357;2000;2.5;0;0;0
Q21;2013;170780100;310021357;2400;2.5;0;0;0
Q21;2013;170780100;310021357;9999;2.5;0;0;0
Q21;2013;170780282;170000186;2000;2.56;;;
Q21;2013;170780282;170000186;2200;2.56;;;
Q21;2013;170780282;170000186;9999;2.56;;;
Q21;2013;170780290;170000194;2000;1.72;;;
Q21;2013;170780290;170000194;2200;1.72;;;
Q21;2013;170780290;170000194;9999;1.72;;;
Q21;2013;170780563;170000251;2000;1.17;;;
Q21;2013;170780563;170000251;2100;1.17;;;
Q21;2013;170780563;170000251;9999;1.17;;;
Q21;2013;170780613;170000277;2000;1.08;;;
Q21;2013;170780613;170000277;2100;1.08;;;
Q21;2013;170780613;170000277;9999;1.08;;;
Q21;2013;170780621;170000285;2000;1;;;
Q21;2013;170780621;170000285;2100;1;;;
Q21;2013;170780621;170000285;9999;1;;;
Q21;2013;170780647;170000301;1000;1.17;;;
Q21;2013;170780647;170000301;2000;;;;
Q21;2013;170780647;170000301;2100;;;;
Q21;2013;170780647;170000301;9999;1.17;;;
Q21;2013;170780662;170000319;2000;1.06;;;
Q21;2013;170780662;170000319;2100;1.06;;;
Q21;2013;170780662;170000319;9999;1.06;;;
Q21;2013;170780803;170017321;2000;2.75;;;
Q21;2013;170780803;170017321;2400;2.75;;;
Q21;2013;170780803;170017321;9999;2.75;;;
Q21;2013;170781199;170000400;2000;2.25;;;
Q21;2013;170781199;170000400;2400;2.25;;;
Q21;2013;170781199;170000400;9999;2.25;;;
Q21;2013;170782981;170023279;2000;30.99;;0.08;7.71
Q21;2013;170782981;170023279;2200;30.99;;0.08;7.71
Q21;2013;170782981;170023279;9999;30.99;;0.08;7.71
Q21;2013;170783138;170000723;2000;;;;
Q21;2013;170783138;170000723;2100;;;;
Q21;2013;170783138;170000723;9999;;;;
Q21;2013;170783146;170780050;2000;10.26;;;2.66
Q21;2013;170783146;170780050;2200;10.26;;;2.66
Q21;2013;170783146;170780050;9999;10.26;;;2.66
Q21;2013;170784086;330785072;2000;0.45;;;
Q21;2013;170784086;330785072;2200;0.45;;;
Q21;2013;170784086;330785072;9999;0.45;;;
Q21;2013;170784110;170023279;2000;3.25;;0.5;
Q21;2013;170784110;170023279;2400;3.25;;0.5;
Q21;2013;170784110;170023279;9999;3.25;;0.5;
Q21;2013;170785059;170000988;2000;0.36;;;
Q21;2013;170785059;170000988;2100;0.36;;;
Q21;2013;170785059;170000988;9999;0.36;;;
Q21;2013;170791321;170023279;2000;1.35;;;
Q21;2013;170791321;170023279;2500;1.35;;;
Q21;2013;170791321;170023279;9999;1.35;;;
Q21;2013;170792212;170000988;2000;0.33;;;
Q21;2013;170792212;170000988;2100;0.33;;;
Q21;2013;170792212;170000988;9999;0.33;;;
Q21;2013;170792220;170780175;2000;1.54;0;0.05;2
Q21;2013;170792220;170780175;2400;1.5;0;0.05;2
Q21;2013;170792220;170780175;2500;0.04;0;0;0
Q21;2013;170792220;170780175;9999;1.54;0;0.05;2
Q21;2013;170794929;170000988;2000;0.33;;;
Q21;2013;170794929;170000988;2100;0.33;;;
Q21;2013;170794929;170000988;9999;0.33;;;
Q21;2013;170795165;170000988;2000;0.33;;;
Q21;2013;170795165;170000988;2100;0.33;;;
Q21;2013;170795165;170000988;9999;0.33;;;
Q21;2013;170802656;170000988;2000;0.36;;;
Q21;2013;170802656;170000988;2100;0.36;;;
Q21;2013;170802656;170000988;9999;0.36;;;
Q21;2013;170803431;750043994;2000;10.7;;;
Q21;2013;170803431;750043994;2400;10.7;;;
Q21;2013;170803431;750043994;9999;10.7;;;
Q21;2013;170804090;170000988;2000;0.36;;;
Q21;2013;170804090;170000988;2100;0.36;;;
Q21;2013;170804090;170000988;9999;0.36;;;
Q21;2013;180000010;180000028;2000;136.22;;3.1;26
Q21;2013;180000010;180000028;2100;130.02;;3.1;26
Q21;2013;180000010;180000028;2300;0.5;;;
Q21;2013;180000010;180000028;2400;5.7;;;
Q21;2013;180000010;180000028;9999;136.22;;3.1;26
Q21;2013;180000176;180001158;1000;;;1;
Q21;2013;180000176;180001158;2000;39.67;;;0.48
Q21;2013;180000176;180001158;2200;38.67;;;0.48
Q21;2013;180000176;180001158;2500;1;;;
Q21;2013;180000176;180001158;9999;39.67;;1;0.48
Q21;2013;180000200;180000051;1000;1.1;;;
Q21;2013;180000200;180000051;2000;43.91;;;3.06
Q21;2013;180000200;180000051;2100;42.24;;;2.99
Q21;2013;180000200;180000051;2500;1.67;;;0.07
Q21;2013;180000200;180000051;9999;45.01;;;3.06
Q21;2013;180000283;180000069;2000;25.22;;0.32;2.16
Q21;2013;180000283;180000069;2100;24.29;;0.32;2.16
Q21;2013;180000283;180000069;2400;0.93;;;
Q21;2013;180000283;180000069;9999;25.22;;0.32;2.16
Q21;2013;180000333;180000093;2000;1.9;;;
Q21;2013;180000333;180000093;2400;1.2;;;
Q21;2013;180000333;180000093;2500;0.7;;;
Q21;2013;180000333;180000093;9999;1.9;;;
Q21;2013;180000358;180000739;2000;1;0;0;
Q21;2013;180000358;180000739;2100;1;0;0;
Q21;2013;180000358;180000739;9999;1;0;0;
Q21;2013;180000382;180008518;2000;0.5;0;0;0
Q21;2013;180000382;180008518;2200;0.5;0;0;0
Q21;2013;180000382;180008518;9999;0.5;0;0;0
Q21;2013;180000598;180000887;2000;0.25;;;
Q21;2013;180000598;180000887;2400;0.25;;;
Q21;2013;180000598;180000887;9999;0.25;;;
Q21;2013;180003287;180000028;2000;3.9;;;
Q21;2013;180003287;180000028;2400;3.5;;;
Q21;2013;180003287;180000028;2500;0.4;;;
Q21;2013;180003287;180000028;9999;3.9;;;
Q21;2013;180003345;180000051;2000;4.74;;;0.08
Q21;2013;180003345;180000051;2400;4.74;;;0.08
Q21;2013;180003345;180000051;9999;4.74;;;0.08
Q21;2013;180003386;180000069;2000;3.7;;0.1;
Q21;2013;180003386;180000069;2400;2.91;;0.1;
Q21;2013;180003386;180000069;2500;0.79;;;
Q21;2013;180003386;180000069;9999;3.7;;0.1;
Q21;2013;180004145;180000887;2000;2.92;;;
Q21;2013;180004145;180000887;2100;2.92;;;
Q21;2013;180004145;180000887;9999;2.92;;;
Q21;2013;180004533;580780971;2000;0.05;;;
Q21;2013;180004533;580780971;2200;0.05;;;
Q21;2013;180004533;580780971;9999;0.05;;;
Q21;2013;180005662;370001067;2000;0.41;;;
Q21;2013;180005662;370001067;2100;0.41;;;
Q21;2013;180005662;370001067;9999;0.41;;;
Q21;2013;180005811;370001067;2000;0.04;;;
Q21;2013;180005811;370001067;2100;0.04;;;
Q21;2013;180005811;370001067;9999;0.04;;;
Q21;2013;180005829;370001067;2000;0.76;;;
Q21;2013;180005829;370001067;2100;0.76;;;
Q21;2013;180005829;370001067;9999;0.76;;;
Q21;2013;180006397;370001067;2000;0.08;;;
Q21;2013;180006397;370001067;2100;0.08;;;
Q21;2013;180006397;370001067;9999;0.08;;;
Q21;2013;180007825;180001158;2000;1;;;
Q21;2013;180007825;180001158;2500;1;;;
Q21;2013;180007825;180001158;9999;1;;;
Q21;2013;180008278;750047367;2000;0.5;;;
Q21;2013;180008278;750047367;2300;0.5;;;
Q21;2013;180008278;750047367;9999;0.5;;;
Q21;2013;180008476;330057597;2000;0.5;;;
Q21;2013;180008476;330057597;2100;0.5;;;
Q21;2013;180008476;330057597;9999;0.5;;;
Q21;2013;180009177;180000028;2000;0.4;;;
Q21;2013;180009177;180000028;2400;0.4;;;
Q21;2013;180009177;180000028;9999;0.4;;;
Q21;2013;190000018;190000042;2000;111.31;2.24;;56.08
Q21;2013;190000018;190000042;2100;103.98;2.24;;56.08
Q21;2013;190000018;190000042;2400;6.78;;;
Q21;2013;190000018;190000042;2500;0.55;;;
Q21;2013;190000018;190000042;9999;111.31;2.24;;56.08
Q21;2013;190000026;190000059;1000;2.25;;;
Q21;2013;190000026;190000059;2000;77.5;;;23
Q21;2013;190000026;190000059;2100;74.3;;;22
Q21;2013;190000026;190000059;2200;3;;;1
Q21;2013;190000026;190000059;2300;0.2;;;
Q21;2013;190000026;190000059;9999;79.75;;;23
Q21;2013;190000034;190000067;1000;0.5;;;
Q21;2013;190000034;190000067;2000;1.22;;;
Q21;2013;190000034;190000067;2100;0.12;;;
Q21;2013;190000034;190000067;2400;0.6;;;
Q21;2013;190000034;190000067;2500;0.5;;;
Q21;2013;190000034;190000067;9999;1.72;;;
Q21;2013;190000091;190000075;1000;1;;0.1;
Q21;2013;190000091;190000075;2000;38.36;;0.5;6.83
Q21;2013;190000091;190000075;2100;34.48;;0.3;6.67
Q21;2013;190000091;190000075;2200;2.13;;;
Q21;2013;190000091;190000075;2300;0.2;;0.2;
Q21;2013;190000091;190000075;2400;1.2;;;0.16
Q21;2013;190000091;190000075;2500;0.35;;;
Q21;2013;190000091;190000075;9999;39.36;;0.6;6.83
Q21;2013;190000117;;2000;12.07;;;
Q21;2013;190000117;;2200;12.07;;;
Q21;2013;190000117;;9999;12.07;;;
Q21;2013;190000224;190000901;1000;0.5;;;
Q21;2013;190000224;190000901;2000;2.25;;;
Q21;2013;190000224;190000901;2100;2.25;;;
Q21;2013;190000224;190000901;9999;2.75;;;
Q21;2013;190000257;190001131;2000;2.85;;;24.4
Q21;2013;190000257;190001131;2100;2.85;;;24.4
Q21;2013;190000257;190001131;9999;2.85;;;24.4
Q21;2013;190002493;190000059;2000;1.85;;;
Q21;2013;190002493;190000059;2400;1.13;;;
Q21;2013;190002493;190000059;2500;0.72;;;
Q21;2013;190002493;190000059;9999;1.85;;;
Q21;2013;190005140;190002485;2000;1.16;;;
Q21;2013;190005140;190002485;2500;1.16;;;
Q21;2013;190005140;190002485;9999;1.16;;;
Q21;2013;190005165;190002519;2000;0.58;;;
Q21;2013;190005165;190002519;2500;0.58;;;
Q21;2013;190005165;190002519;9999;0.58;;;
Q21;2013;190005694;920000395;2000;3.5;;;
Q21;2013;190005694;920000395;2400;3.5;;;
Q21;2013;190005694;920000395;9999;3.5;;;
Q21;2013;190010512;870000700;2000;0.04;;;
Q21;2013;190010512;870000700;2100;0.04;;;
Q21;2013;190010512;870000700;9999;0.04;;;
Q21;2013;190010553;870000700;2000;2.12;;;
Q21;2013;190010553;870000700;2100;2.12;;;
Q21;2013;190010553;870000700;9999;2.12;;;
Q21;2013;190010629;190010579;2000;1.3;;;
Q21;2013;190010629;190010579;2300;1.3;;;
Q21;2013;190010629;190010579;9999;1.3;;;
Q21;2013;190011197;190000059;2000;2.58;;;
Q21;2013;190011197;190000059;2400;2.58;;;
Q21;2013;190011197;190000059;9999;2.58;;;
Q21;2013;190011601;190000042;2000;9.47;;;1.16
Q21;2013;190011601;190000042;2100;1;;;
Q21;2013;190011601;190000042;2200;8.47;;;1.16
Q21;2013;190011601;190000042;9999;9.47;;;1.16
Q21;2013;210001889;670005834;2000;2;;;
Q21;2013;210001889;670005834;2100;2;;;
Q21;2013;210001889;670005834;9999;2;;;
Q21;2013;210001939;670005834;2000;2;;;
Q21;2013;210001939;670005834;2100;2;;;
Q21;2013;210001939;670005834;9999;2;;;
Q21;2013;210003059;210987400;2000;1.45;0.29;0.29;
Q21;2013;210003059;210987400;2300;1.45;0.29;0.29;
Q21;2013;210003059;210987400;9999;1.45;0.29;0.29;
Q21;2013;210005559;210010773;2000;1;;;
Q21;2013;210005559;210010773;2100;1;;;
Q21;2013;210005559;210010773;9999;1;;;
Q21;2013;210007399;210007308;2000;1.42;;;
Q21;2013;210007399;210007308;2400;1.42;;;
Q21;2013;210007399;210007308;9999;1.42;;;
Q21;2013;210010443;210000337;2000;0.52;;;
Q21;2013;210010443;210000337;2400;0.52;;;
Q21;2013;210010443;210000337;9999;0.52;;;
Q21;2013;210011847;210011839;1000;2.5;;;
Q21;2013;210011847;210011839;2000;;;;
Q21;2013;210011847;210011839;2100;;;;
Q21;2013;210011847;210011839;9999;2.5;;;
Q21;2013;210780110;210000022;2000;1.1;;;1
Q21;2013;210780110;210000022;2100;1.1;;;1
Q21;2013;210780110;210000022;9999;1.1;;;1
Q21;2013;210780136;210000030;2000;0.83;;;1
Q21;2013;210780136;210000030;2100;0.83;;;1
Q21;2013;210780136;210000030;9999;0.83;;;1
Q21;2013;210780144;750721235;2000;6.86;;;1
Q21;2013;210780144;750721235;2400;6.86;;;1
Q21;2013;210780144;750721235;9999;6.86;;;1
Q21;2013;210780276;210003208;2000;2.47;;;
Q21;2013;210780276;210003208;2400;2.47;;;
Q21;2013;210780276;210003208;9999;2.47;;;
Q21;2013;210780292;210000105;2000;7.15;;;
Q21;2013;210780292;210000105;2400;7.15;;;
Q21;2013;210780292;210000105;9999;7.15;;;
Q21;2013;210780425;210000139;2000;0.63;;;
Q21;2013;210780425;210000139;2200;0.63;;;
Q21;2013;210780425;210000139;9999;0.63;;;
Q21;2013;210780789;210003208;1000;2.2;;;
Q21;2013;210780789;210003208;2000;1.97;;;
Q21;2013;210780789;210003208;2100;0.97;;;
Q21;2013;210780789;210003208;2300;1;;;
Q21;2013;210780789;210003208;9999;4.17;;;
Q21;2013;210780979;210000295;2000;0.8;;;1.16
Q21;2013;210780979;210000295;2100;0.8;;;1.16
Q21;2013;210780979;210000295;9999;0.8;;;1.16
Q21;2013;210781621;210780581;2000;64.57;11.55;;54.54
Q21;2013;210781621;210780581;2100;59.48;10.28;;46.23
Q21;2013;210781621;210780581;2200;5.09;1.27;;8.31
Q21;2013;210781621;210780581;9999;64.57;11.55;;54.54
Q21;2013;210983466;210011482;1000;0.1;;;
Q21;2013;210983466;210011482;2000;1;;;
Q21;2013;210983466;210011482;2500;1;;;
Q21;2013;210983466;210011482;9999;1.1;;;
Q21;2013;210983565;210011482;1000;0.2;;;
Q21;2013;210983565;210011482;2000;1;;;
Q21;2013;210983565;210011482;2500;1;;;
Q21;2013;210983565;210011482;9999;1.2;;;
Q21;2013;210986089;210780581;2000;10.75;1.45;;11.45
Q21;2013;210986089;210780581;2100;8.4;1.45;;6.77
Q21;2013;210986089;210780581;2500;2.35;;;4.68
Q21;2013;210986089;210780581;9999;10.75;1.45;;11.45
Q21;2013;210986329;750043713;2000;0.68;;;
Q21;2013;210986329;750043713;2500;0.68;;;
Q21;2013;210986329;750043713;9999;0.68;;;
Q21;2013;210986360;670005834;2000;0.4;;;
Q21;2013;210986360;670005834;2100;0.4;;;
Q21;2013;210986360;670005834;9999;0.4;;;
Q21;2013;210986725;210986717;2000;0.8;;;
Q21;2013;210986725;210986717;2400;0.8;;;
Q21;2013;210986725;210986717;9999;0.8;;;
Q21;2013;210986741;210986733;2000;2.28;;;
Q21;2013;210986741;210986733;2400;2.28;;;
Q21;2013;210986741;210986733;9999;2.28;;;
Q21;2013;210987046;210987038;2000;3.85;0;0;0.16
Q21;2013;210987046;210987038;2400;3.85;0;0;0.16
Q21;2013;210987046;210987038;9999;3.85;0;0;0.16
Q21;2013;210987558;210780581;1000;0.5;;;46.04
Q21;2013;210987558;210780581;2000;372.89;79.1;;350.48
Q21;2013;210987558;210780581;2100;360.39;77.19;;336.82
Q21;2013;210987558;210780581;2200;5.72;0.5;;3.16
Q21;2013;210987558;210780581;2300;0.25;;;
Q21;2013;210987558;210780581;2400;6.53;1.41;;10.5
Q21;2013;210987558;210780581;9999;373.39;79.1;;396.52
Q21;2013;210987574;210780623;2000;0.4;;;
Q21;2013;210987574;210780623;2100;0.1;;;
Q21;2013;210987574;210780623;2500;0.3;;;
Q21;2013;210987574;210780623;9999;0.4;;;
Q21;2013;210987582;210780631;2000;0.98;;;
Q21;2013;210987582;210780631;2100;0.36;;;
Q21;2013;210987582;210780631;2400;0.62;;;
Q21;2013;210987582;210780631;9999;0.98;;;
Q21;2013;210987590;210780649;2000;;;;
Q21;2013;210987590;210780649;2100;;;;
Q21;2013;210987590;210780649;9999;;;;
Q21;2013;210987608;210011482;1000;0.05;;;
Q21;2013;210987608;210011482;2000;;;;
Q21;2013;210987608;210011482;2100;;;;
Q21;2013;210987608;210011482;9999;0.05;;;
Q21;2013;210987616;210780656;2000;1.7;;;
Q21;2013;210987616;210780656;2500;1.7;;;
Q21;2013;210987616;210780656;9999;1.7;;;
Q21;2013;210987632;210780607;1000;0.8;;;
Q21;2013;210987632;210780607;2000;51.92;;;22.88
Q21;2013;210987632;210780607;2100;1.02;;;4.03
Q21;2013;210987632;210780607;2200;49.9;;;18.85
Q21;2013;210987632;210780607;2500;1;;;
Q21;2013;210987632;210780607;9999;52.72;;;22.88
Q21;2013;210987640;210780672;1000;0.03;;;
Q21;2013;210987640;210780672;2000;1.68;;;
Q21;2013;210987640;210780672;2400;1.68;;;
Q21;2013;210987640;210780672;9999;1.71;;;
Q21;2013;210987657;210780714;1000;1.5;0;;
Q21;2013;210987657;210780714;2000;53.8;0;;17
Q21;2013;210987657;210780714;2100;53;0;;
Q21;2013;210987657;210780714;2200;0;0;;17
Q21;2013;210987657;210780714;2400;0.8;0;;
Q21;2013;210987657;210780714;9999;55.3;0;;17
Q21;2013;210987665;210010070;1000;3.9;;;
Q21;2013;210987665;210010070;2000;12.43;;;3
Q21;2013;210987665;210010070;2100;11.03;;;3
Q21;2013;210987665;210010070;2400;1.4;;;
Q21;2013;210987665;210010070;9999;16.33;;;3
Q21;2013;210987673;210010070;1000;0.2;;;
Q21;2013;210987673;210010070;2000;11.1;;;3
Q21;2013;210987673;210010070;2100;5.1;;;1
Q21;2013;210987673;210010070;2400;6;;;2
Q21;2013;210987673;210010070;9999;11.3;;;3
Q21;2013;210987681;210011482;1000;0.4;;;
Q21;2013;210987681;210011482;2000;4.65;;;
Q21;2013;210987681;210011482;2100;4.65;;;
Q21;2013;210987681;210011482;9999;5.05;;;
Q21;2013;210987699;210780706;1000;0.43;0;0;0
Q21;2013;210987699;210780706;2000;51.84;0;0.88;7.03
Q21;2013;210987699;210780706;2100;45.88;0;0.88;5.87
Q21;2013;210987699;210780706;2200;5.96;0;0;1.16
Q21;2013;210987699;210780706;9999;52.27;0;0.88;7.03
Q21;2013;210987731;210780417;1000;0.25;0.25;;
Q21;2013;210987731;210780417;2000;50.68;5.75;;26
Q21;2013;210987731;210780417;2100;50.28;5.75;;26
Q21;2013;210987731;210780417;2200;0.2;;;
Q21;2013;210987731;210780417;2300;0.2;;;
Q21;2013;210987731;210780417;9999;50.93;6;;26
Q21;2013;210987939;210780607;2000;1.03;;;
Q21;2013;210987939;210780607;2500;1.03;;;
Q21;2013;210987939;210780607;9999;1.03;;;
Q21;2013;220000012;220000020;2000;216.98;;11.48;65.31
Q21;2013;220000012;220000020;2100;214.98;;9.48;65.31
Q21;2013;220000012;220000020;2200;2;;2;
Q21;2013;220000012;220000020;9999;216.98;;11.48;65.31
Q21;2013;220000095;220000046;2000;66.6;;;15.71
