BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFSP;INFNS;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2013;540009412;540019726;2000;;;11.84;;11.84;4;19.74;;33.24;6.76;1;;20.27;85.01;3.89;1;4.89;2.5;12.18;116.42
Q24;2013;540009412;540019726;2400;;;11.84;;11.84;4;19.74;;33.24;6.76;1;;20.27;85.01;3.89;1;4.89;2.5;12.18;116.42
Q24;2013;540009412;540019726;9999;;;11.84;;11.84;4;19.74;;33.24;6.76;1;;20.27;85.01;3.89;1;4.89;2.5;12.18;116.42
Q24;2013;540009578;540000122;2000;0.28;;0.48;;0.76;2.5;7;;28;13;0.15;;0.2;50.85;0.07;0.13;0.2;0.23;5.67;57.71
Q24;2013;540009578;540000122;2100;0.28;;0.48;;0.76;;;;;;;;;;;;;;;0.76
Q24;2013;540009578;540000122;2500;;;;;;2.5;7;;28;13;0.15;;0.2;50.85;0.07;0.13;0.2;0.23;5.67;56.95
Q24;2013;540009578;540000122;9999;0.28;;0.48;;0.76;2.5;7;;28;13;0.15;;0.2;50.85;0.07;0.13;0.2;0.23;5.67;57.71
Q24;2013;540009586;540006707;2000;0.1;;1.35;;1.45;1;8;;21.6;9.37;;;0.8;40.77;0.2;;0.2;0.5;6.5;49.42
Q24;2013;540009586;540006707;2500;0.1;;1.35;;1.45;1;8;;21.6;9.37;;;0.8;40.77;0.2;;0.2;0.5;6.5;49.42
Q24;2013;540009586;540006707;9999;0.1;;1.35;;1.45;1;8;;21.6;9.37;;;0.8;40.77;0.2;;0.2;0.5;6.5;49.42
Q24;2013;540009701;540019726;2000;1.99;;55.88;;57.87;11.93;17.97;;24.56;9.29;0.41;;129.92;194.08;12.75;1.52;14.27;13.75;32.44;312.41
Q24;2013;540009701;540019726;2400;1.99;;55.88;;57.87;11.93;17.97;;24.56;9.29;0.41;;129.92;194.08;12.75;1.52;14.27;13.75;32.44;312.41
Q24;2013;540009701;540019726;9999;1.99;;55.88;;57.87;11.93;17.97;;24.56;9.29;0.41;;129.92;194.08;12.75;1.52;14.27;13.75;32.44;312.41
Q24;2013;540009859;570010181;1000;0.24;;0.87;;1.11;0.13;;;;8.42;;;;8.55;;;;;1.1;10.76
Q24;2013;540009859;570010181;2000;;;;;;0.71;5.58;;8.55;4.88;;;;19.72;;;;;;19.72
Q24;2013;540009859;570010181;2500;;;;;;0.71;5.58;;8.55;4.88;;;;19.72;;;;;;19.72
Q24;2013;540009859;570010181;9999;0.24;;0.87;;1.11;0.84;5.58;;8.55;13.3;;;;28.27;;;;;1.1;30.48
Q24;2013;540010568;540010519;2000;1;;4.1;;5.1;1;7.8;;4.4;;0.5;0.75;;14.45;;0.5;0.5;;;20.05
Q24;2013;540010568;540010519;2300;1;;4.1;;5.1;1;7.8;;4.4;;0.5;0.75;;14.45;;0.5;0.5;;;20.05
Q24;2013;540010568;540010519;9999;1;;4.1;;5.1;1;7.8;;4.4;;0.5;0.75;;14.45;;0.5;0.5;;;20.05
Q24;2013;540012747;540014081;2000;;;0.4;;0.4;0.5;5.5;;19.35;7.5;0.25;;2.05;35.15;0.25;;0.25;0.15;5;40.95
Q24;2013;540012747;540014081;2500;;;0.4;;0.4;0.5;5.5;;19.35;7.5;0.25;;2.05;35.15;0.25;;0.25;0.15;5;40.95
Q24;2013;540012747;540014081;9999;;;0.4;;0.4;0.5;5.5;;19.35;7.5;0.25;;2.05;35.15;0.25;;0.25;0.15;5;40.95
Q24;2013;540013109;540000114;2000;;;1.77;;1.77;1.6;16.28;;;;2.1;;0.9;20.88;;0.42;0.42;;;23.07
Q24;2013;540013109;540000114;2200;;;1.77;;1.77;1.6;16.28;;;;2.1;;0.9;20.88;;0.42;0.42;;;23.07
Q24;2013;540013109;540000114;9999;;;1.77;;1.77;1.6;16.28;;;;2.1;;0.9;20.88;;0.42;0.42;;;23.07
Q24;2013;540013224;540000536;1000;5.3;;16.8;;22.1;;;;;;;;;;;;;3.2;5.6;30.9
Q24;2013;540013224;540000536;2000;;;;1;1;1;36.61;1;41.36;31.94;0.8;35.94;;148.65;;;;;;149.65
Q24;2013;540013224;540000536;2100;;;;1;1;1;36.61;1;41.36;31.94;0.8;35.94;;148.65;;;;;;149.65
Q24;2013;540013224;540000536;9999;5.3;;16.8;1;23.1;1;36.61;1;41.36;31.94;0.8;35.94;;148.65;;;;3.2;5.6;180.55
Q24;2013;540013232;540002078;1000;;;;;;;0.06;;0.6;0.11;;;0.15;0.92;;;;;;0.92
Q24;2013;540013232;540002078;2000;;;0.8;;0.8;1.5;11.51;;42.69;15.32;0.5;;0.34;71.86;1;;1;;;73.66
Q24;2013;540013232;540002078;2500;;;0.8;;0.8;1.5;11.51;;42.69;15.32;0.5;;0.34;71.86;1;;1;;;73.66
Q24;2013;540013232;540002078;9999;;;0.8;;0.8;1.5;11.57;;43.29;15.43;0.5;;0.49;72.78;1;;1;;;74.58
Q24;2013;540013737;540019726;2000;;;27.73;;27.73;6.89;12.63;2;54.75;6;5;;74.29;161.56;11;2;13;2.04;24.12;228.45
Q24;2013;540013737;540019726;2400;;;27.73;;27.73;6.89;12.63;2;54.75;6;5;;74.29;161.56;11;2;13;2.04;24.12;228.45
Q24;2013;540013737;540019726;9999;;;27.73;;27.73;6.89;12.63;2;54.75;6;5;;74.29;161.56;11;2;13;2.04;24.12;228.45
Q24;2013;540014073;540000056;1000;5.92;1;81.16;;88.08;21.18;51.6;0.86;49.47;2.92;3.24;;3.08;132.35;5.45;3.5;8.95;;168.21;397.59
Q24;2013;540014073;540000056;2000;;;43.57;;43.57;35.23;553.82;;110.91;60.66;63.52;;32.18;856.32;33.17;21.71;54.88;8.99;0.16;963.92
Q24;2013;540014073;540000056;2200;;;43.57;;43.57;35.23;553.82;;110.91;60.66;63.52;;32.18;856.32;33.17;21.71;54.88;8.99;0.16;963.92
Q24;2013;540014073;540000056;9999;5.92;1;124.73;;131.65;56.41;605.42;0.86;160.38;63.58;66.76;;35.26;988.67;38.62;25.21;63.83;8.99;168.37;1361.51
Q24;2013;540014149;540000122;2000;;;0.5;;0.5;;1;;1.5;;0.6;;0.1;3.2;;0.3;0.3;;0.32;4.32
Q24;2013;540014149;540000122;2100;;;0.5;;0.5;;1;;1.5;;0.6;;0.1;3.2;;0.3;0.3;;0.32;4.32
Q24;2013;540014149;540000122;9999;;;0.5;;0.5;;1;;1.5;;0.6;;0.1;3.2;;0.3;0.3;;0.32;4.32
Q24;2013;540020054;540002078;1000;;;;;;;0.17;;;;;;;0.17;;;;;;0.17
Q24;2013;540020054;540002078;2000;;;1.04;;1.04;0.96;8.4;;;;3;;;12.36;;0.5;0.5;;;13.9
Q24;2013;540020054;540002078;2200;;;1.04;;1.04;0.96;8.4;;;;3;;;12.36;;0.5;0.5;;;13.9
Q24;2013;540020054;540002078;9999;;;1.04;;1.04;0.96;8.57;;;;3;;;12.53;;0.5;0.5;;;14.07
Q24;2013;540020146;540006707;2000;2;;12.7;;14.7;3;11.4;;18.77;6.2;0.7;;20.6;60.67;;1;1;1.1;13.8;91.27
Q24;2013;540020146;540006707;2400;2;;12.7;;14.7;3;11.4;;18.77;6.2;0.7;;20.6;60.67;;1;1;1.1;13.8;91.27
Q24;2013;540020146;540006707;9999;2;;12.7;;14.7;3;11.4;;18.77;6.2;0.7;;20.6;60.67;;1;1;1.1;13.8;91.27
Q24;2013;540023256;540020963;2000;;;9.8;;9.8;;;;;;;;;;;;;13.7;0.8;24.3
Q24;2013;540023256;540020963;2100;;;9.8;;9.8;;;;;;;;;;;;;13.7;0.8;24.3
Q24;2013;540023256;540020963;9999;;;9.8;;9.8;;;;;;;;;;;;;13.7;0.8;24.3
Q24;2013;550000012;550000020;1000;6;0.84;92.44;;99.28;1.36;22.39;1.56;22.38;4.08;;0.56;0.04;52.37;2.05;2.33;4.38;0.32;158.54;314.89
Q24;2013;550000012;550000020;2000;;;83.06;;83.06;14.25;302.34;24.1;236.08;21.45;5.14;24.47;22.47;650.3;;1.76;1.76;56.89;14.54;806.55
Q24;2013;550000012;550000020;2100;;;79.8;;79.8;13.8;284.12;24.1;225.57;20.17;5.04;24.47;8.9;606.17;;0.64;0.64;56.89;14.54;758.04
Q24;2013;550000012;550000020;2300;;;1;;1;0.2;8.34;;;;;;;8.54;;0.2;0.2;;;9.74
Q24;2013;550000012;550000020;2400;;;2.26;;2.26;0.25;9.88;;10.51;1.28;0.1;;13.57;35.59;;0.92;0.92;;;38.77
Q24;2013;550000012;550000020;9999;6;0.84;175.5;;182.34;15.61;324.73;25.66;258.46;25.53;5.14;25.03;22.51;702.67;2.05;4.09;6.14;57.21;173.08;1121.44
Q24;2013;550000038;550000046;1000;1;;13.75;;14.75;1;1.08;;1.6;;;;1.51;5.19;;;;4.57;28.88;53.39
Q24;2013;550000038;550000046;2000;;;1.86;;1.86;0.7;11.57;;21.08;5.05;1;1.34;1.19;41.93;0.14;0.8;0.94;;;44.73
Q24;2013;550000038;550000046;2100;;;1.86;;1.86;0.4;8.27;;11.15;2.6;0.7;1.34;0.38;24.84;0.07;0.13;0.2;;;26.9
Q24;2013;550000038;550000046;2400;;;;;;0.3;3.3;;9.93;2.45;0.3;;0.81;17.09;0.07;0.67;0.74;;;17.83
Q24;2013;550000038;550000046;9999;1;;15.61;;16.61;1.7;12.65;;22.68;5.05;1;1.34;2.7;47.12;0.14;0.8;0.94;4.57;28.88;98.12
Q24;2013;550000178;550000293;1000;2.93;;20.99;;23.92;;;;;;;;;;;;;;13.23;37.15
Q24;2013;550000178;550000293;2000;;;;;;2;42.21;3;27.82;19.32;;;;94.35;;;;;;94.35
Q24;2013;550000178;550000293;2100;;;;;;2;42.21;3;27.82;19.32;;;;94.35;;;;;;94.35
Q24;2013;550000178;550000293;9999;2.93;;20.99;;23.92;2;42.21;3;27.82;19.32;;;;94.35;;;;;13.23;131.5
Q24;2013;550000186;550000020;1000;;;0.26;;0.26;;;;;;0.02;;;0.02;;;;;;0.28
Q24;2013;550000186;550000020;2000;;;0.61;;0.61;0.8;8.95;;0.28;1.11;3.77;;1.14;16.05;;3.75;3.75;;0.37;20.78
Q24;2013;550000186;550000020;2200;;;0.61;;0.61;0.8;8.95;;0.28;1.11;3.77;;1.14;16.05;;3.75;3.75;;0.37;20.78
Q24;2013;550000186;550000020;9999;;;0.87;;0.87;0.8;8.95;;0.28;1.11;3.79;;1.14;16.07;;3.75;3.75;;0.37;21.06
Q24;2013;550000202;550000053;1000;1;;11.79;;12.79;;;;;;;;;;;0.4;0.4;3;19.59;35.78
Q24;2013;550000202;550000053;2000;;;;;;1.03;12.42;;16.96;2.22;0.15;;1.85;34.63;;;;;;34.63
Q24;2013;550000202;550000053;2400;;;;;;1.03;12.42;;16.96;2.22;0.15;;1.85;34.63;;;;;;34.63
Q24;2013;550000202;550000053;9999;1;;11.79;;12.79;1.03;12.42;;16.96;2.22;0.15;;1.85;34.63;;0.4;0.4;3;19.59;70.41
Q24;2013;550000251;550000095;1000;1.9;0.78;19.08;;21.76;3.02;2.67;;5.45;4.64;;;0.5;16.28;;;;;49.89;87.93
Q24;2013;550000251;550000095;2000;;;11.32;;11.32;13.29;152.61;;79.21;29.06;15.85;;10.24;300.26;3.5;10.63;14.13;2.38;3.52;331.61
Q24;2013;550000251;550000095;2200;;;11.32;;11.32;13.29;152.61;;79.21;29.06;15.85;;10.24;300.26;3.5;10.63;14.13;2.38;3.52;331.61
Q24;2013;550000251;550000095;9999;1.9;0.78;30.4;;33.08;16.31;155.28;;84.66;33.7;15.85;;10.74;316.54;3.5;10.63;14.13;2.38;53.41;419.54
Q24;2013;550000434;550003354;1000;1.9;;33.79;;35.69;2.37;4.13;;5.13;4.29;;;0.6;16.52;;0.65;0.65;5.52;78.7;137.08
Q24;2013;550000434;550003354;2000;;;37.86;;37.86;10.44;166.77;9.89;123.98;40.14;3.92;16.26;27.65;399.05;0.75;2.42;3.17;38.31;5.42;483.81
Q24;2013;550000434;550003354;2100;;;33.74;;33.74;7.65;136.7;9.89;96.42;31.81;2;16.26;10.28;311.01;0.75;1.7;2.45;35.09;5.42;387.71
Q24;2013;550000434;550003354;2300;;;0.78;;0.78;;7.88;;0.11;0.01;;;;8;;0.09;0.09;0.13;;9
Q24;2013;550000434;550003354;2400;;;3.34;;3.34;2.79;22.19;;27.45;8.32;1.92;;17.37;80.04;;0.63;0.63;3.09;;87.1
Q24;2013;550000434;550003354;9999;1.9;;71.65;;73.55;12.81;170.9;9.89;129.11;44.43;3.92;16.26;28.25;415.57;0.75;3.07;3.82;43.83;84.12;620.89
Q24;2013;550002885;540001112;2000;;;;;;;1.57;;1;;;;;2.57;;;;;;2.57
Q24;2013;550002885;540001112;2100;;;;;;;1.57;;1;;;;;2.57;;;;;;2.57
Q24;2013;550002885;540001112;9999;;;;;;;1.57;;1;;;;;2.57;;;;;;2.57
Q24;2013;550003321;550003354;2000;0.6;;0.6;;1.2;0.04;7.84;;11.69;2.83;0.8;;0.74;23.94;0.69;0.14;0.83;0.75;1;27.72
Q24;2013;550003321;550003354;2500;0.6;;0.6;;1.2;0.04;7.84;;11.69;2.83;0.8;;0.74;23.94;0.69;0.14;0.83;0.75;1;27.72
Q24;2013;550003321;550003354;9999;0.6;;0.6;;1.2;0.04;7.84;;11.69;2.83;0.8;;0.74;23.94;0.69;0.14;0.83;0.75;1;27.72
Q24;2013;550003362;550000020;1000;;;;;;0.57;1.5;;;;;;;2.07;;;;;15.04;17.11
Q24;2013;550003362;550000020;2000;;;4.74;;4.74;3.74;69.5;;23.61;1;6.9;;0.42;105.17;;1;1;;;110.91
Q24;2013;550003362;550000020;2200;;;4.74;;4.74;3.74;69.5;;23.5;1;6.9;;0.42;105.06;;1;1;;;110.8
Q24;2013;550003362;550000020;2400;;;;;;;;;0.11;;;;;0.11;;;;;;0.11
Q24;2013;550003362;550000020;9999;;;4.74;;4.74;4.31;71;;23.61;1;6.9;;0.42;107.24;;1;1;;15.04;128.02
Q24;2013;550003370;550000020;1000;;;0.33;;0.33;1.48;0.33;;0.9;;;;;2.71;0.07;;0.07;0.2;1.03;4.34
Q24;2013;550003370;550000020;2000;;;1.13;;1.13;0.48;8.25;;29.27;;0.12;;0.71;38.83;;;;;0.82;40.78
Q24;2013;550003370;550000020;2500;;;1.13;;1.13;0.48;8.25;;29.27;;0.12;;0.71;38.83;;;;;0.82;40.78
Q24;2013;550003370;550000020;9999;;;1.46;;1.46;1.96;8.58;;30.17;;0.12;;0.71;41.54;0.07;;0.07;0.2;1.85;45.12
Q24;2013;550004626;550000046;1000;;;0.2;;0.2;;;;;;;;;;;;;;;0.2
Q24;2013;550004626;550000046;2000;;;;;;0.3;5.91;;10.14;3.98;0.15;;0.34;20.82;;;;;;20.82
Q24;2013;550004626;550000046;2500;;;;;;0.3;5.91;;10.14;3.98;0.15;;0.34;20.82;;;;;;20.82
Q24;2013;550004626;550000046;9999;;;0.2;;0.2;0.3;5.91;;10.14;3.98;0.15;;0.34;20.82;;;;;;21.02
Q24;2013;550005219;540001112;2000;;;;;;;1.69;;0.51;0.56;;;;2.76;;;;;;2.76
Q24;2013;550005219;540001112;2100;;;;;;;1.69;;0.51;0.56;;;;2.76;;;;;;2.76
Q24;2013;550005219;540001112;9999;;;;;;;1.69;;0.51;0.56;;;;2.76;;;;;;2.76
Q24;2013;550005581;550000095;2000;;;0.7;0.09;0.79;1.14;7.6;;12.84;6;0.25;;0.29;28.12;;0.1;0.1;0.25;1.19;30.45
Q24;2013;550005581;550000095;2500;;;0.7;0.09;0.79;1.14;7.6;;12.84;6;0.25;;0.29;28.12;;0.1;0.1;0.25;1.19;30.45
Q24;2013;550005581;550000095;9999;;;0.7;0.09;0.79;1.14;7.6;;12.84;6;0.25;;0.29;28.12;;0.1;0.1;0.25;1.19;30.45
Q24;2013;560000127;560023210;1000;9.37;2;104.94;0;116.31;8.9;27.24;6.72;43.44;6.36;2.77;3.37;8.82;107.62;1;11.56;12.56;3.96;171.87;412.32
Q24;2013;560000127;560023210;2000;0;0;172.08;0;172.08;27.59;503.62;127.61;559.1;111.65;9.39;36.92;40.26;1416.14;2.87;0.06;2.93;128.26;48.81;1768.22
Q24;2013;560000127;560023210;2100;0;0;164.54;0;164.54;23.14;462.45;127.61;477.59;100.42;7.29;36.92;5.22;1240.64;1.7;0.06;1.76;128.26;47.11;1582.31
Q24;2013;560000127;560023210;2400;0;0;7.54;0;7.54;4.45;41.17;0;81.51;11.23;2.1;0;35.04;175.5;1.17;0;1.17;0;1.7;185.91
Q24;2013;560000127;560023210;9999;9.37;2;277.02;0;288.39;36.49;530.86;134.33;602.54;118.01;12.16;40.29;49.08;1523.76;3.87;11.62;15.49;132.22;220.68;2180.54
Q24;2013;560000135;560005746;1000;10.07;2;226.95;;239.02;17.01;84.43;4.88;160.53;101.34;1.72;5.73;3.46;379.1;1;12.28;13.28;7.7;210.57;849.67
Q24;2013;560000135;560005746;2000;;;101.61;;101.61;28.83;418.87;122.18;435.76;7.79;5.42;58.4;28.78;1106.03;0.42;0.5;0.92;141.83;5.82;1356.21
Q24;2013;560000135;560005746;2100;;;101.28;;101.28;28.66;418.77;122.18;434.37;7.79;5.42;58.4;25.06;1100.65;0.42;0.5;0.92;141.83;5.82;1350.5
Q24;2013;560000135;560005746;2400;;;0.33;;0.33;0.17;0.1;;1.39;;;;3.72;5.38;;;;;;5.71
Q24;2013;560000135;560005746;9999;10.07;2;328.56;;340.63;45.84;503.3;127.06;596.29;109.13;7.14;64.13;32.24;1485.13;1.42;12.78;14.2;149.53;216.39;2205.88
Q24;2013;560000143;560014748;1000;5.76;1;62.61;;69.37;4.67;16.32;1.01;55.79;15.96;0.32;1.46;1.38;96.91;0.7;4.59;5.29;2.74;176.29;350.6
Q24;2013;560000143;560014748;2000;1;;64.43;;65.43;10.2;215.22;36.03;253.74;4.19;1.64;25.3;9.91;556.23;0.3;0.53;0.83;51.97;12.24;686.7
Q24;2013;560000143;560014748;2100;1;;64.43;;65.43;10.2;215.22;36.03;253.74;4.19;1.64;25.3;9.91;556.23;0.3;0.53;0.83;51.97;12.24;686.7
Q24;2013;560000143;560014748;9999;6.76;1;127.04;;134.8;14.87;231.54;37.04;309.53;20.15;1.96;26.76;11.29;653.14;1;5.12;6.12;54.71;188.53;1037.3
Q24;2013;560000184;560006017;1000;4.25;;16.25;;20.5;2;0.8;0.53;0.2;;0.21;;;3.74;1.93;;1.93;;26.57;52.74
Q24;2013;560000184;560006017;2000;;1;6.47;;7.47;6.94;48.96;;53.21;12.9;2.42;;11.14;135.57;;2;2;4.62;;149.66
Q24;2013;560000184;560006017;2100;;0.5;5.02;;5.52;3.5;24.72;;24.8;5.8;2.2;;2.03;63.05;;1;1;2;;71.57
Q24;2013;560000184;560006017;2400;;0.5;1.45;;1.95;3.44;24.24;;28.41;7.1;0.22;;9.11;72.52;;1;1;2.62;;78.09
Q24;2013;560000184;560006017;9999;4.25;1;22.72;;27.97;8.94;49.76;0.53;53.41;12.9;2.63;;11.14;139.31;1.93;2;3.93;4.62;26.57;202.4
Q24;2013;560000192;560000044;1000;2.19;1;40.11;;43.3;2;1.54;;4.55;0.11;;;1.49;9.69;;2.7;2.7;0.8;76.7;133.19
Q24;2013;560000192;560000044;2000;;;34.18;;34.18;10.92;125.67;33.1;152.36;20.49;1.42;17.17;4.34;365.47;0.39;0.44;0.83;22.67;2.19;425.34
Q24;2013;560000192;560000044;2100;;;32.98;;32.98;9.72;115.92;33.1;133.26;18.58;1;17.17;4.14;332.89;;;;22.62;1.34;389.83
Q24;2013;560000192;560000044;2300;;;1;;1;1;1.87;;3.69;;0.42;;;6.98;;0.44;0.44;;;8.42
Q24;2013;560000192;560000044;2500;;;0.2;;0.2;0.2;7.88;;15.41;1.91;;;0.2;25.6;0.39;;0.39;0.05;0.85;27.09
Q24;2013;560000192;560000044;9999;2.19;1;74.29;;77.48;12.92;127.21;33.1;156.91;20.6;1.42;17.17;5.83;375.16;0.39;3.14;3.53;23.47;78.89;558.53
Q24;2013;560000200;560023210;1000;0.9;0;19.68;0;20.58;1.05;4.08;0;2.62;1.49;0;0.04;0.14;9.42;0.89;2.33;3.22;0.06;19.29;52.57
Q24;2013;560000200;560023210;2000;0;0;8.15;0;8.15;3.95;79.53;0;90.85;13.69;1.24;2.33;14.12;205.71;0;0.4;0.4;2;5.4;221.66
Q24;2013;560000200;560023210;2100;0;0;5.5;0;5.5;1.95;56.97;0;44.61;6.54;1.03;2.33;0.62;114.05;0;0.4;0.4;2;5;126.95
Q24;2013;560000200;560023210;2400;0;0;2.65;0;2.65;2;22.56;0;46.24;7.15;0.21;0;13.5;91.66;0;0;0;0;0.4;94.71
Q24;2013;560000200;560023210;9999;0.9;0;27.83;0;28.73;5;83.61;0;93.47;15.18;1.24;2.37;14.26;215.13;0.89;2.73;3.62;2.06;24.69;274.23
Q24;2013;560000242;560022246;1000;1;;11.97;;12.97;;;;;;;;;;;;;;12.54;25.51
Q24;2013;560000242;560022246;2000;;;;;;0.9;7.1;;5.86;3;0.4;;1;18.26;40.64;4;44.64;;;62.9
Q24;2013;560000242;560022246;2200;;;;;;0.9;7.1;;5.86;3;0.4;;1;18.26;40.64;4;44.64;;;62.9
Q24;2013;560000242;560022246;9999;1;;11.97;;12.97;0.9;7.1;;5.86;3;0.4;;1;18.26;40.64;4;44.64;;12.54;88.41
Q24;2013;560000275;560005746;1000;;;;;;;1.01;;1.06;0.11;;;0.04;2.22;;;;;;2.22
Q24;2013;560000275;560005746;2000;;;4.11;;4.11;3.9;45.11;;60.11;5.38;1.7;;1.37;117.57;;;;0.12;1.34;123.14
Q24;2013;560000275;560005746;2100;;;2.17;;2.17;0.28;1.81;;1;;0.92;;0.45;4.46;;;;;;6.63
Q24;2013;560000275;560005746;2400;;;1.22;;1.22;3.06;36.19;;48.72;0.02;0.6;;0.8;89.39;;;;;1;91.61
Q24;2013;560000275;560005746;2500;;;0.72;;0.72;0.56;7.11;;10.39;5.36;0.18;;0.12;23.72;;;;0.12;0.34;24.9
Q24;2013;560000275;560005746;9999;;;4.11;;4.11;3.9;46.12;;61.17;5.49;1.7;;1.41;119.79;;;;0.12;1.34;125.36
Q24;2013;560000283;560000077;1000;;;;9.28;9.28;1;;;;0.15;;;;1.15;;;;;21.48;31.91
Q24;2013;560000283;560000077;2000;;;;0.5;0.5;1.92;8.72;;15.34;1.17;0.5;;;27.65;;;;2;0.4;30.55
Q24;2013;560000283;560000077;2400;;;;0.5;0.5;1.92;8.72;;15.34;1.17;0.5;;;27.65;;;;2;0.4;30.55
Q24;2013;560000283;560000077;9999;;;;9.78;9.78;2.92;8.72;;15.34;1.32;0.5;;;28.8;;;;2;21.88;62.46
Q24;2013;560000291;560000085;1000;1;;13.38;;14.38;;;;;;;;;;;;;;;14.38
Q24;2013;560000291;560000085;2000;;;0.14;;0.14;1;12.28;;15.57;11.09;0.12;;1.54;41.6;1.5;;1.5;0.52;23.5;67.26
Q24;2013;560000291;560000085;2100;;;;;;1;9.84;;13.11;10.48;0.09;;1.32;35.84;1.22;;1.22;0.37;23.43;60.86
Q24;2013;560000291;560000085;2400;;;0.14;;0.14;;2.44;;2.46;0.61;0.03;;0.22;5.76;0.28;;0.28;0.15;0.07;6.4
Q24;2013;560000291;560000085;9999;1;;13.52;;14.52;1;12.28;;15.57;11.09;0.12;;1.54;41.6;1.5;;1.5;0.52;23.5;81.64
Q24;2013;560000366;560000259;1000;;;8.24;;8.24;;;;0.52;1;;;;1.52;;;;;20.09;29.85
Q24;2013;560000366;560000259;2000;;;1.91;;1.91;1.51;12.76;;24.11;7.77;0.2;;3;49.35;;;;;;51.26
Q24;2013;560000366;560000259;2100;;;1;;1;1;7.82;;13.1;4.02;0.2;;1;27.14;;;;;;28.14
Q24;2013;560000366;560000259;2400;;;0.91;;0.91;0.51;4.94;;11.01;3.75;;;2;22.21;;;;;;23.12
Q24;2013;560000366;560000259;9999;;;10.15;;10.15;1.51;12.76;;24.63;8.77;0.2;;3;50.87;;;;;20.09;81.11
Q24;2013;560000382;560002032;1000;5.98;1;50.54;;57.52;9.16;16.12;;7.87;18.79;1.82;;4.1;57.86;;0.68;0.68;0.12;69.44;185.62
Q24;2013;560000382;560002032;2000;;;37.54;;37.54;45.88;531.39;;60.27;85.31;36.15;;21.5;780.5;7.04;14.62;21.66;5.27;4.6;849.57
Q24;2013;560000382;560002032;2200;;;37.54;;37.54;45.88;531.39;;60.27;85.31;36.15;;21.5;780.5;7.04;14.62;21.66;5.27;4.6;849.57
Q24;2013;560000382;560002032;9999;5.98;1;88.08;;95.06;55.04;547.51;;68.14;104.1;37.97;;25.6;838.36;7.04;15.3;22.34;5.39;74.04;1035.19
Q24;2013;560000390;560002040;2000;1;;1;;2;;5.8;0;;;2;;1;8.8;3;1;4;;1;15.8
Q24;2013;560000390;560002040;2400;1;;1;;2;;5.8;0;;;2;;1;8.8;3;1;4;;1;15.8
Q24;2013;560000390;560002040;9999;1;;1;;2;;5.8;0;;;2;;1;8.8;3;1;4;;1;15.8
Q24;2013;560000408;560002065;1000;0.7;;4.1;;4.8;;;;0.07;2.63;;;0.61;3.31;0.42;;0.42;;13.32;21.85
Q24;2013;560000408;560002065;2000;;;1.06;;1.06;0.88;14.62;;29.87;8.94;;;2.39;56.7;0.23;;0.23;;1;58.99
Q24;2013;560000408;560002065;2100;;;0.15;;0.15;0.32;2.71;;4.27;1.68;;;1.7;10.68;;;;;1;11.83
Q24;2013;560000408;560002065;2400;;;0.85;;0.85;0.5;4.97;;10.78;2.52;;;0.1;18.87;;;;;;19.72
Q24;2013;560000408;560002065;2500;;;0.06;;0.06;0.06;6.94;;14.82;4.74;;;0.59;27.15;0.23;;0.23;;;27.44
Q24;2013;560000408;560002065;9999;0.7;;5.16;;5.86;0.88;14.62;;29.94;11.57;;;3;60.01;0.65;;0.65;;14.32;80.84
Q24;2013;560000424;560006074;1000;2.62;;;;2.62;;;;;;;;;;;;;;0.83;3.45
Q24;2013;560000424;560006074;2000;;;;;;;10.26;;13.21;7.29;0.01;;1.12;31.89;;0.01;0.01;0.2;;32.1
Q24;2013;560000424;560006074;2400;;;;;;;10.26;;13.21;7.29;0.01;;1.12;31.89;;0.01;0.01;0.2;;32.1
Q24;2013;560000424;560006074;9999;2.62;;;;2.62;;10.26;;13.21;7.29;0.01;;1.12;31.89;;0.01;0.01;0.2;0.83;35.55
Q24;2013;560000465;560002198;1000;1;;9.6;;10.6;;;;;;;;;;;;;;14.86;25.46
Q24;2013;560000465;560002198;2000;;;;;;0.67;10.35;;15.96;6.61;0.2;;0.84;34.63;;;;;;34.63
Q24;2013;560000465;560002198;2100;;;;;;0.25;3.88;;5.98;2.48;0.07;;0.31;12.97;;;;;;12.97
Q24;2013;560000465;560002198;2400;;;;;;0.42;6.47;;9.98;4.13;0.13;;0.53;21.66;;;;;;21.66
Q24;2013;560000465;560002198;9999;1;;9.6;;10.6;0.67;10.35;;15.96;6.61;0.2;;0.84;34.63;;;;;14.86;60.09
Q24;2013;560000473;560002206;1000;;;2.33;;2.33;;;;;0.03;;;;0.03;;;;;2.83;5.19
Q24;2013;560000473;560002206;2000;;;;;;;8.03;;7.14;2.99;;;1;19.16;;;;;0.6;19.76
Q24;2013;560000473;560002206;2100;;;;;;;;;;;;;;;;;;;0.6;0.6
Q24;2013;560000473;560002206;2400;;;;;;;8.03;;7.14;2.99;;;1;19.16;;;;;;19.16
Q24;2013;560000473;560002206;9999;;;2.33;;2.33;;8.03;;7.14;3.02;;;1;19.19;;;;;3.43;24.95
