BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2013;060789195;060785011;M200H;26;4;9;1;1
BLOCS_P;2013;060789195;060785011;N2200;46;7;47.18;;
BLOCS_P;2013;060789195;060785011;N2310;23;15;33.07;;
BLOCS_P;2013;060789195;060785011;N2320;13;1;13.85;;
BLOCS_P;2013;060789195;060785011;N2510;45;1;42.54;;
BLOCS_P;2013;060789195;060785011;NAUT;35;7;33.57;;
BLOCS_P;2013;060789195;060785011;N9999;162;31;170.21;;
BLOCS_P;2013;060794013;060790797;M100H;9;2;9.55;0;1
BLOCS_P;2013;060794013;060790797;M1030;6;;6;1;1
BLOCS_P;2013;060794013;060790797;M200H;3;;3;0;1
BLOCS_P;2013;060794013;060790797;N2200;6;15;9.53;0;1
BLOCS_P;2013;060794013;060790797;N2310;3;;3;0;1
BLOCS_P;2013;060794013;060790797;N2510;;1;0.29;0;1
BLOCS_P;2013;060794013;060790797;N4160;;1;0.28;0;1
BLOCS_P;2013;060794013;060790797;N9999;9;16;12.82;;
BLOCS_P;2013;060800166;060780608;M1030;;;;0;1
BLOCS_P;2013;060800166;060780608;M200H;;;;0;1
BLOCS_P;2013;060800166;060780608;N2200;10;1;10.87;;
BLOCS_P;2013;060800166;060780608;N2320;2;1;2.87;;
BLOCS_P;2013;060800166;060780608;N4130;;2;1.8;;
BLOCS_P;2013;060800166;060780608;N4160;1;1;1.67;;
BLOCS_P;2013;060800166;060780608;NAUT;13;;13;;
BLOCS_P;2013;060800166;060780608;N9999;25;4;28.54;;
BLOCS_P;2013;070000013;070002878;M100H;2;;0.4;0;1
BLOCS_P;2013;070000013;070002878;M1030;2;;2;0;1
BLOCS_P;2013;070000013;070002878;M200H;7;;2;0;1
BLOCS_P;2013;070000013;070002878;N2200;5;4;8.04;0;1
BLOCS_P;2013;070000013;070002878;N2310;5;;5;0;1
BLOCS_P;2013;070000013;070002878;N2320;7;;7;0;1
BLOCS_P;2013;070000013;070002878;N4160;1;;1;0;0
BLOCS_P;2013;070000013;070002878;NAUT;3;1;3.51;0;0
BLOCS_P;2013;070000013;070002878;N9999;20;5;23.55;;
BLOCS_P;2013;070000096;070780184;M1030;1;1;1.8;1;
BLOCS_P;2013;070000096;070780184;N2200;1;;0.2;;
BLOCS_P;2013;070000096;070780184;N2510;1;;0.2;;
BLOCS_P;2013;070000096;070780184;N9999;2;;0.4;;
BLOCS_P;2013;070000179;070780358;M100H;;;;0;1
BLOCS_P;2013;070000179;070780358;M1030;7;;7;1;0
BLOCS_P;2013;070000179;070780358;M200H;6;;6;0;1
BLOCS_P;2013;070000179;070780358;N2200;6;2;7.34;0;1
BLOCS_P;2013;070000179;070780358;N2310;5;4;7.54;0;1
BLOCS_P;2013;070000179;070780358;N2320;2;7;8;0;1
BLOCS_P;2013;070000179;070780358;N2510;5;1;5.78;0;0
BLOCS_P;2013;070000179;070780358;N4160;1;;1;0;0
BLOCS_P;2013;070000179;070780358;NAUT;1;1;1.44;0;0
BLOCS_P;2013;070000179;070780358;N9999;19;15;30.1;;
BLOCS_P;2013;070000609;070005566;M1030;6;1;6.84;;
BLOCS_P;2013;070000609;070005566;N2200;9;2;8.74;;
BLOCS_P;2013;070000609;070005566;N2310;8;1;8.43;;
BLOCS_P;2013;070000609;070005566;N2320;7;1;7.38;;
BLOCS_P;2013;070000609;070005566;N2510;3;1;3.87;;
BLOCS_P;2013;070000609;070005566;N9999;27;5;28.42;;
BLOCS_P;2013;070780168;070000088;M200H;;;;1;
BLOCS_P;2013;070780168;070000088;N2200;4;;4;;1
BLOCS_P;2013;070780168;070000088;N2310;1;1;1.7;0;0
BLOCS_P;2013;070780168;070000088;N2320;2;;2;0;1
BLOCS_P;2013;070780168;070000088;N2510;3;;3;;1
BLOCS_P;2013;070780168;070000088;N4160;1;;1;0;1
BLOCS_P;2013;070780168;070000088;NAUT;2;;2;0;0
BLOCS_P;2013;070780168;070000088;N9999;12;1;12.7;;
BLOCS_P;2013;070780408;070000229;M1030;2;;2;;
BLOCS_P;2013;070780408;070000229;M200H;6;6;7.3;;
BLOCS_P;2013;070780408;070000229;N2200;2;4;2.39;;1
BLOCS_P;2013;070780408;070000229;N2310;;1;0.64;0;0
BLOCS_P;2013;070780408;070000229;N2320;1;;1;;1
BLOCS_P;2013;070780408;070000229;N2510;4;;4;;0
BLOCS_P;2013;070780408;070000229;N4160;1;;1;0;0
BLOCS_P;2013;070780408;070000229;NAUT;3;;2.8;;0
BLOCS_P;2013;070780408;070000229;N9999;10;5;10.83;;
BLOCS_P;2013;070780424;070000245;M100H;20;11;22.5;0;1
BLOCS_P;2013;070780424;070000245;M1030;11;3;12.5;1;1
BLOCS_P;2013;070780424;070000245;M200H;29;;29;0;1
BLOCS_P;2013;070780424;070000245;N2200;32;9;36.95;0;1
BLOCS_P;2013;070780424;070000245;N2310;;1;0.58;0;
BLOCS_P;2013;070780424;070000245;N2320;;1;0.41;0;
BLOCS_P;2013;070780424;070000245;N2510;8;3;9.87;0;1
BLOCS_P;2013;070780424;070000245;N4160;2;;2;0;
BLOCS_P;2013;070780424;070000245;NAUT;8;3;9.41;0;
BLOCS_P;2013;070780424;070000245;N9999;48;17;57.22;;
BLOCS_P;2013;080000110;080000037;M100H;5;8;9.2;0;1
BLOCS_P;2013;080000110;080000037;M1030;5;0;5;1;0
BLOCS_P;2013;080000110;080000037;M200H;4;1;4.6;0;1
BLOCS_P;2013;080000110;080000037;N2200;5;2;6.6;0;1
BLOCS_P;2013;080000110;080000037;N2310;6;1;6.8;0;1
BLOCS_P;2013;080000110;080000037;N2320;9;2;10.6;0;1
BLOCS_P;2013;080000110;080000037;N2510;3;0;3;0;0
BLOCS_P;2013;080000110;080000037;N4160;1;;1;0;0
BLOCS_P;2013;080000110;080000037;N9999;23;5;27;;
BLOCS_P;2013;080000219;080001969;M100H;;1;0.2;1;
BLOCS_P;2013;080000219;080001969;M1030;;4;0.2;1;
BLOCS_P;2013;080000219;080001969;M200H;;7;0.84;1;
BLOCS_P;2013;080000219;080001969;N2200;5;1;5.6;0;
BLOCS_P;2013;080000219;080001969;N2320;3;1;3.25;0;
BLOCS_P;2013;080000219;080001969;N2510;3;;3;0;
BLOCS_P;2013;080000219;080001969;NAUT;1;;1;0;
BLOCS_P;2013;080000219;080001969;N9999;12;2;12.85;;
BLOCS_P;2013;080000425;080000615;M1030;8;0;7.34;1;1
BLOCS_P;2013;080000425;080000615;M200H;13;5;6.21;0;1
BLOCS_P;2013;080000425;080000615;N2200;6;11;13.46;0;0
BLOCS_P;2013;080000425;080000615;N2310;12;2;13.36;0;0
BLOCS_P;2013;080000425;080000615;N2320;13;4;16.44;0;0
BLOCS_P;2013;080000425;080000615;N2510;2;2;3.72;0;0
BLOCS_P;2013;080000425;080000615;NAUT;21;2;21.87;0;0
BLOCS_P;2013;080000425;080000615;N9999;54;21;68.85;;
BLOCS_P;2013;080010465;080010242;M200H;0;5;0.7;0;0
BLOCS_P;2013;080010465;080010242;N2200;2;;2;0;0
BLOCS_P;2013;080010465;080010242;N2310;1;;1;0;0
BLOCS_P;2013;080010465;080010242;N2510;1;;1;0;0
BLOCS_P;2013;080010465;080010242;NAUT;1;1;1.5;0;0
BLOCS_P;2013;080010465;080010242;N9999;5;1;5.5;;
BLOCS_P;2013;080010473;080010242;M1030;;6;5;;1
BLOCS_P;2013;080010473;080010242;M200H;;21;5.9;;1
BLOCS_P;2013;080010473;080010242;N2200;13;7;17.4;;1
BLOCS_P;2013;080010473;080010242;N2310;1;;1;;
BLOCS_P;2013;080010473;080010242;N2510;1;;1;;
BLOCS_P;2013;080010473;080010242;N4160;2;;2;;
BLOCS_P;2013;080010473;080010242;NAUT;6;;5.5;;
BLOCS_P;2013;080010473;080010242;N9999;21;7;24.9;;
BLOCS_P;2013;090000175;090781774;M100H;3;3;0.91;0;1
BLOCS_P;2013;090000175;090781774;M1030;8;0;5.97;1;0
BLOCS_P;2013;090000175;090781774;M200H;6;5;3.17;0;1
BLOCS_P;2013;090000175;090781774;N2200;13;9;16.9;1;1
BLOCS_P;2013;090000175;090781774;N2310;11;5;12.09;1;0
BLOCS_P;2013;090000175;090781774;N2320;16;3;17.7;1;0
BLOCS_P;2013;090000175;090781774;N2510;2;;1.18;0;0
BLOCS_P;2013;090000175;090781774;NAUT;6;3;7.13;0;0
BLOCS_P;2013;090000175;090781774;N9999;48;20;55;;
BLOCS_P;2013;090000183;090781816;M100H;;1;0.29;0;0
BLOCS_P;2013;090000183;090781816;M1030;2;;2;1;
BLOCS_P;2013;090000183;090781816;M200H;;3;1.03;;
BLOCS_P;2013;090000183;090781816;N2200;4;1;3.98;;1
BLOCS_P;2013;090000183;090781816;N2310;6;2;5.4;;1
BLOCS_P;2013;090000183;090781816;N2320;6;;5.67;;1
BLOCS_P;2013;090000183;090781816;N2510;2;1;1.97;;0
BLOCS_P;2013;090000183;090781816;N4130;;;;;1
BLOCS_P;2013;090000183;090781816;NAUT;2;;1.5;;0
BLOCS_P;2013;090000183;090781816;N9999;20;4;18.52;;
BLOCS_P;2013;090001629;090780107;M1030;1;;0.37;0;0
BLOCS_P;2013;090001629;090780107;M200H;2;;0.44;0;0
BLOCS_P;2013;090001629;090780107;N2200;1;2;2.16;0;0
BLOCS_P;2013;090001629;090780107;N2310;0;;0.75;0;0
BLOCS_P;2013;090001629;090780107;N2320;0;;0.15;0;0
BLOCS_P;2013;090001629;090780107;N2510;1;;1;0;0
BLOCS_P;2013;090001629;090780107;NAUT;;1;0.7;0;0
BLOCS_P;2013;090001629;090780107;N9999;2;3;4.76;;
BLOCS_P;2013;100000082;100001148;M100H;;4;2;;
BLOCS_P;2013;100000082;100001148;M1030;2;;2;;
BLOCS_P;2013;100000082;100001148;M200H;1;13;7;;
BLOCS_P;2013;100000082;100001148;N2200;4;3;4.9;0;1
BLOCS_P;2013;100000082;100001148;N2320;;1;0.57;0;0
BLOCS_P;2013;100000082;100001148;N2510;2;;2;0;0
BLOCS_P;2013;100000082;100001148;N4160;1;;1;0;1
BLOCS_P;2013;100000082;100001148;NAUT;2;;2;0;0
BLOCS_P;2013;100000082;100001148;N9999;8;4;9.47;;
BLOCS_P;2013;100000090;100000017;M100H;3;1;0.93;0;0
BLOCS_P;2013;100000090;100000017;M1030;1;;0.15;0;1
BLOCS_P;2013;100000090;100000017;M200H;16;8;6.57;0;1
BLOCS_P;2013;100000090;100000017;N2200;18;7;23.72;1;0
BLOCS_P;2013;100000090;100000017;N2310;10;4;13.34;1;0
BLOCS_P;2013;100000090;100000017;N2320;7;8;13.77;1;0
BLOCS_P;2013;100000090;100000017;N2510;22;;21.65;1;0
BLOCS_P;2013;100000090;100000017;N4130;;;;0;1
BLOCS_P;2013;100000090;100000017;N4160;3;;2.56;0;1
BLOCS_P;2013;100000090;100000017;NAUT;4;1;4.8;0;0
BLOCS_P;2013;100000090;100000017;N9999;61;20;77.28;;
BLOCS_P;2013;100000124;100009075;M100H;;;;0;1
BLOCS_P;2013;100000124;100009075;M1030;;;;0;1
BLOCS_P;2013;100000124;100009075;M200H;;;;0;1
BLOCS_P;2013;100000124;100009075;N2200;19;2;16.27;;1
BLOCS_P;2013;100000124;100009075;N2510;4;1;4.88;0;
BLOCS_P;2013;100000124;100009075;N4160;;1;0.5;0;
BLOCS_P;2013;100000124;100009075;NAUT;11;1;10.54;0;
BLOCS_P;2013;100000124;100009075;N9999;34;4;31.69;;
BLOCS_P;2013;100000157;100009075;M100H;;;;0;1
BLOCS_P;2013;100000157;100009075;M1030;;;;0;1
BLOCS_P;2013;100000157;100009075;M200H;;;;0;1
BLOCS_P;2013;100000157;100009075;N2200;8;1;8.8;0;0
BLOCS_P;2013;100000157;100009075;N2510;3;;3;0;0
BLOCS_P;2013;100000157;100009075;N4160;;1;0.5;0;0
BLOCS_P;2013;100000157;100009075;N9999;11;1;11.8;;
BLOCS_P;2013;100000199;100006279;M100H;;;0.2;0;0
BLOCS_P;2013;100002351;100000561;M100H;18;;18;0;0
BLOCS_P;2013;100002351;100000561;M1030;4;;4;0;0
BLOCS_P;2013;100002351;100000561;M200H;24;;24;0;0
BLOCS_P;2013;100002351;100000561;N2200;17;7;22.18;0;1
BLOCS_P;2013;100002351;100000561;N2510;10;2;10.11;0;0
BLOCS_P;2013;100002351;100000561;N4160;1;;1;0;0
BLOCS_P;2013;100002351;100000561;NAUT;13;0;13;0;0
BLOCS_P;2013;100002351;100000561;N9999;40;9;45.29;;
BLOCS_P;2013;110000023;110780061;M100H;9;;2.2;0;1
BLOCS_P;2013;110000023;110780061;M1030;12;3;7.81;1;1
BLOCS_P;2013;110000023;110780061;M200H;9;5;5.23;0;1
BLOCS_P;2013;110000023;110780061;N2200;26;3;23.78;0;1
BLOCS_P;2013;110000023;110780061;N2310;18;;16;1;0
BLOCS_P;2013;110000023;110780061;N2320;12;3;14.51;0;1
BLOCS_P;2013;110000023;110780061;N2510;13;2;11;0;0
BLOCS_P;2013;110000023;110780061;N4130;9;;3;;
BLOCS_P;2013;110000023;110780061;N4160;4;1;2.2;0;0
BLOCS_P;2013;110000023;110780061;NAUT;3;;0.93;0;0
BLOCS_P;2013;110000023;110780061;N9999;81;8;69.22;;
BLOCS_P;2013;110000056;110780137;M100H;;;;0;1
BLOCS_P;2013;110000056;110780137;M1030;10;1;9.9;1;0
BLOCS_P;2013;110000056;110780137;M200H;10;6;11.94;0;1
BLOCS_P;2013;110000056;110780137;N2200;21;1;21.3;;
BLOCS_P;2013;110000056;110780137;N2310;9;3;11.1;;
BLOCS_P;2013;110000056;110780137;N2320;7;2;8.2;;
BLOCS_P;2013;110000056;110780137;N2510;12;;8.6;;
BLOCS_P;2013;110000056;110780137;N4130;1;;1;;
BLOCS_P;2013;110000056;110780137;N4160;1;;1;;
BLOCS_P;2013;110000056;110780137;NAUT;;1;0.8;;
BLOCS_P;2013;110000056;110780137;N9999;50;7;51;;
BLOCS_P;2013;110000189;110780707;N4130;;1;0.5;0;0
BLOCS_P;2013;110000189;110780707;N9999;;1;0.5;;
BLOCS_P;2013;110000247;110780772;M100H;;1;0.12;0;0
BLOCS_P;2013;110000247;110780772;N2200;2;;0.74;0;0
BLOCS_P;2013;110000247;110780772;N2510;1;;0.4;0;0
BLOCS_P;2013;110000247;110780772;N9999;3;;1.14;;
BLOCS_P;2013;110780210;110000114;M100H;;;;0;1
BLOCS_P;2013;110780210;110000114;M1030;;;;0;1
BLOCS_P;2013;110780210;110000114;N2200;4;4;6.3;0;1
BLOCS_P;2013;110780210;110000114;N2320;;1;0.5;0;1
BLOCS_P;2013;110780210;110000114;N2510;3;;3;0;0
BLOCS_P;2013;110780210;110000114;N4160;1;;1;0;0
BLOCS_P;2013;110780210;110000114;NAUT;3;;3;0;0
BLOCS_P;2013;110780210;110000114;N9999;10;5;12.8;;
BLOCS_P;2013;110780228;110000114;M100H;4;3;4.6;0;1
BLOCS_P;2013;110780228;110000114;M1030;7;;7;0;1
BLOCS_P;2013;110780228;110000114;M200H;19;3;19.6;0;1
BLOCS_P;2013;110780228;110000114;N2200;13;7;18.2;;1
BLOCS_P;2013;110780228;110000114;N2320;1;;1;;
BLOCS_P;2013;110780228;110000114;N4160;1;;1;;
BLOCS_P;2013;110780228;110000114;NAUT;1;;1;;
BLOCS_P;2013;110780228;110000114;N9999;15;7;20.2;;
BLOCS_P;2013;110780483;110000155;M1030;8;;8;;
BLOCS_P;2013;110780483;110000155;M200H;42;;42;;
BLOCS_P;2013;110780483;110000155;N2200;24;7;27.11;;
BLOCS_P;2013;110780483;110000155;N2510;7;1;7.66;;
BLOCS_P;2013;110780483;110000155;NAUT;15;3;17.44;;
BLOCS_P;2013;110780483;110000155;N9999;46;11;52.21;;
BLOCS_P;2013;120000039;120780044;M1030;2;9;3.58;1;0
BLOCS_P;2013;120000039;120780044;M200H;7;15;7.6;0;1
BLOCS_P;2013;120000039;120780044;N2200;26;10;35.18;;
BLOCS_P;2013;120000039;120780044;N2310;14;2;14.45;;1
BLOCS_P;2013;120000039;120780044;N2320;10;2;10.17;;1
BLOCS_P;2013;120000039;120780044;N2510;15;6;20.5;;
BLOCS_P;2013;120000039;120780044;NAUT;9;1;8.08;;
BLOCS_P;2013;120000039;120780044;N9999;74;21;88.38;;
BLOCS_P;2013;120000054;120780069;M1030;5;1;4.49;0;1
BLOCS_P;2013;120000054;120780069;N2200;11;3;6.95;0;1
BLOCS_P;2013;120000054;120780069;N2310;6;5;5.2;0;1
BLOCS_P;2013;120000054;120780069;N2320;10;2;5.73;0;1
BLOCS_P;2013;120000054;120780069;N2510;7;0;3.5;0;0
BLOCS_P;2013;120000054;120780069;N9999;34;10;21.38;;
BLOCS_P;2013;120000070;120780085;M100H;;1;0.2;;
BLOCS_P;2013;120000070;120780085;M1030;3;;3;;
BLOCS_P;2013;120000070;120780085;M200H;;4;1.2;0;1
BLOCS_P;2013;120000070;120780085;N2200;4;;4;0;1
BLOCS_P;2013;120000070;120780085;N2310;4;;4;0;1
BLOCS_P;2013;120000070;120780085;N2320;2;1;2.8;0;1
BLOCS_P;2013;120000070;120780085;N2510;5;;5;0;1
BLOCS_P;2013;120000070;120780085;N4160;;1;0.5;0;0
BLOCS_P;2013;120000070;120780085;NAUT;1;;1;0;0
BLOCS_P;2013;120000070;120780085;N9999;16;1;16.8;;
BLOCS_P;2013;120001128;120780069;N2200;11;3;6.95;0;1
BLOCS_P;2013;120001128;120780069;N2310;6;4;4.73;0;1
BLOCS_P;2013;120001128;120780069;N2320;9;2;5.39;0;1
BLOCS_P;2013;120001128;120780069;N2510;7;0;3.5;0;0
BLOCS_P;2013;120001128;120780069;N9999;33;9;20.57;;
BLOCS_P;2013;120004569;120004528;M100H;3;2;0.62;0;1
BLOCS_P;2013;120004569;120004528;M1030;1;3;3.45;0;1
BLOCS_P;2013;120004569;120004528;M200H;8;;2.41;0;1
BLOCS_P;2013;120004569;120004528;N2200;18;;15.86;0;1
BLOCS_P;2013;120004569;120004528;N2310;7;3;9.3;0;1
BLOCS_P;2013;120004569;120004528;N2320;5;;4.93;0;1
BLOCS_P;2013;120004569;120004528;N2510;10;;10;0;1
BLOCS_P;2013;120004569;120004528;N4130;;;;0;1
BLOCS_P;2013;120004569;120004528;N4160;1;;1;0;1
BLOCS_P;2013;120004569;120004528;NAUT;1;;1;0;1
BLOCS_P;2013;120004569;120004528;N9999;41;3;41.09;;
BLOCS_P;2013;120004668;120004619;M1030;2;;0.95;0;1
BLOCS_P;2013;120004668;120004619;M200H;2;;0.42;0;1
BLOCS_P;2013;120004668;120004619;N2200;2;2;4.34;0;1
BLOCS_P;2013;120004668;120004619;N2310;3;;2.79;0;1
BLOCS_P;2013;120004668;120004619;N2320;2;;0.75;0;1
BLOCS_P;2013;120004668;120004619;N2510;4;;3.85;0;1
BLOCS_P;2013;120004668;120004619;N4160;0;;0.17;0;1
BLOCS_P;2013;120004668;120004619;NAUT;1;;0.05;0;0
BLOCS_P;2013;120004668;120004619;N9999;12;2;11.78;;
BLOCS_P;2013;120780325;120004528;M100H;;2;0.11;0;0
BLOCS_P;2013;120780325;120004528;M1030;;1;0.71;0;0
BLOCS_P;2013;120780325;120004528;M200H;;10;0.72;0;0
BLOCS_P;2013;120780325;120004528;N2200;6;;4.91;;
BLOCS_P;2013;120780325;120004528;N2310;1;;1;;
BLOCS_P;2013;120780325;120004528;N2320;1;;1;;
BLOCS_P;2013;120780325;120004528;N2510;3;;3;;
BLOCS_P;2013;120780325;120004528;N9999;11;;9.91;;
BLOCS_P;2013;130000409;130041916;M100H;7;2;3.55;;
BLOCS_P;2013;130000409;130041916;M1030;17;2;16.66;;
BLOCS_P;2013;130000409;130041916;M200H;27;3;8.9;0;1
BLOCS_P;2013;130000409;130041916;N2200;14;12;23.14;0;0
BLOCS_P;2013;130000409;130041916;N2310;18;7;22.4;0;0
BLOCS_P;2013;130000409;130041916;N2320;11;3;12.98;0;0
BLOCS_P;2013;130000409;130041916;N2510;14;3;14.87;0;0
BLOCS_P;2013;130000409;130041916;N4130;1;0;1;0;0
BLOCS_P;2013;130000409;130041916;N4160;2;0;1.52;0;0
BLOCS_P;2013;130000409;130041916;NAUT;37;8;31.83;0;0
BLOCS_P;2013;130000409;130041916;N9999;95;33;106.22;;
BLOCS_P;2013;130000565;130781446;M100H;0;7;2.4;0;1
BLOCS_P;2013;130000565;130781446;M1030;11;3;12.8;1;0
BLOCS_P;2013;130000565;130781446;M200H;8;4;9.7;0;1
BLOCS_P;2013;130000565;130781446;N2200;8;1;8.86;0;1
BLOCS_P;2013;130000565;130781446;N2310;6;4;9.18;0;1
BLOCS_P;2013;130000565;130781446;N2320;5;2;6.71;0;1
BLOCS_P;2013;130000565;130781446;N2510;4;1;4.82;0;0
BLOCS_P;2013;130000565;130781446;NAUT;4;5;7.17;0;0
BLOCS_P;2013;130000565;130781446;N9999;27;13;36.74;;
BLOCS_P;2013;130001225;130782634;M100H;2;0;0.7;0;1
BLOCS_P;2013;130001225;130782634;M1030;4;1;7.61;1;0
BLOCS_P;2013;130001225;130782634;M200H;2;4;1.48;0;1
BLOCS_P;2013;130001225;130782634;N2200;9;4;10.32;1;1
BLOCS_P;2013;130001225;130782634;N2310;11;1;9.81;1;1
BLOCS_P;2013;130001225;130782634;N2320;5;3;6.75;1;1
BLOCS_P;2013;130001225;130782634;N2510;6;2;7.23;;
BLOCS_P;2013;130001225;130782634;N4160;0;0;0;0;1
BLOCS_P;2013;130001225;130782634;NAUT;7;2;5.12;;
BLOCS_P;2013;130001225;130782634;N9999;38;12;39.23;;
BLOCS_P;2013;130001647;130784127;M100H;3;;3;1;1
BLOCS_P;2013;130001647;130784127;M1030;10;5;13.12;1;1
BLOCS_P;2013;130001647;130784127;M200H;16;4;17.77;1;1
BLOCS_P;2013;130001647;130784127;N2200;17;6;18.13;0;1
BLOCS_P;2013;130001647;130784127;N2310;14;4;16.04;0;1
BLOCS_P;2013;130001647;130784127;N2320;8;4;11.66;0;1
BLOCS_P;2013;130001647;130784127;N2510;9;1;10.29;0;0
BLOCS_P;2013;130001647;130784127;N4130;2;;2;0;0
BLOCS_P;2013;130001647;130784127;N4160;1;;1;0;
BLOCS_P;2013;130001647;130784127;NAUT;9;3;10.36;0;0
BLOCS_P;2013;130001647;130784127;N9999;59;18;68.48;;
BLOCS_P;2013;130002215;130785512;M100H;;2;0.5;0;0
BLOCS_P;2013;130002215;130785512;M1030;4;1;4.5;0;1
BLOCS_P;2013;130002215;130785512;M200H;3;3;4;0;1
BLOCS_P;2013;130002215;130785512;N2200;3;1;3.5;0;0
BLOCS_P;2013;130002215;130785512;N2310;5;;5;0;1
BLOCS_P;2013;130002215;130785512;N2320;5;;5;0;1
BLOCS_P;2013;130002215;130785512;N2510;1;;1;0;0
BLOCS_P;2013;130002215;130785512;N4160;0;1;0.5;0;0
BLOCS_P;2013;130002215;130785512;NAUT;1;;1;0;0
BLOCS_P;2013;130002215;130785512;N9999;15;1;15.5;;
BLOCS_P;2013;130002827;130789274;M100H;7;7;10.1;1;1
BLOCS_P;2013;130002827;130789274;M1030;5;;5;1;
BLOCS_P;2013;130002827;130789274;M200H;12;4;13.8;;1
BLOCS_P;2013;130002827;130789274;N2200;5;;5;;
BLOCS_P;2013;130002827;130789274;N2310;1;;0.5;;1
BLOCS_P;2013;130002827;130789274;N2320;9;;8.87;;1
BLOCS_P;2013;130002827;130789274;N2510;19;;18.81;;1
BLOCS_P;2013;130002827;130789274;N9999;34;;33.18;;
BLOCS_P;2013;130002835;130789316;M100H;0;11;0.05;0;0
BLOCS_P;2013;130002835;130789316;M1030;8;1;8.04;1;
BLOCS_P;2013;130002835;130789316;M200H;10;11;15.1;0;1
BLOCS_P;2013;130002835;130789316;N2200;14;5;15.46;0;0
BLOCS_P;2013;130002835;130789316;N2310;10;3;12.64;1;0
BLOCS_P;2013;130002835;130789316;N2320;8;5;12.36;0;
BLOCS_P;2013;130002835;130789316;N2510;7;4;10.32;;
BLOCS_P;2013;130002835;130789316;N4160;1;0;0.8;0;0
BLOCS_P;2013;130002835;130789316;NAUT;5;3;7.5;0;0
BLOCS_P;2013;130002835;130789316;N9999;44;20;58.28;;
BLOCS_P;2013;130008253;130001084;M1030;7;;7;1;
BLOCS_P;2013;130008253;130001084;N2200;10;4;11.58;0;0
BLOCS_P;2013;130008253;130001084;N2510;4;;4;0;0
BLOCS_P;2013;130008253;130001084;N4160;1;;1;0;0
BLOCS_P;2013;130008253;130001084;N9999;14;4;15.58;;
BLOCS_P;2013;130037922;130037823;M200H;;;;0;1
BLOCS_P;2013;130037922;130037823;N2200;16;3;17.41;0;1
BLOCS_P;2013;130037922;130037823;N2510;2;;2;0;0
BLOCS_P;2013;130037922;130037823;N4130;1;;1;0;0
BLOCS_P;2013;130037922;130037823;N4160;1;;1;0;0
BLOCS_P;2013;130037922;130037823;NAUT;4;;4;0;0
BLOCS_P;2013;130037922;130037823;N9999;23;3;24.41;;
BLOCS_P;2013;130042096;130042062;M100H;8;;8;1;1
BLOCS_P;2013;130042096;130042062;M1030;6;;6;0;1
BLOCS_P;2013;130042096;130042062;N2200;5;1;5.77;;1
BLOCS_P;2013;130042096;130042062;N4130;2;;1.77;;
BLOCS_P;2013;130042096;130042062;N4160;1;;1;;
BLOCS_P;2013;130042096;130042062;NAUT;2;;2;;
BLOCS_P;2013;130042096;130042062;N9999;9;1;9.54;;
BLOCS_P;2013;130043664;130002157;M100H;;;;0;1
BLOCS_P;2013;130043664;130002157;M1030;;;;0;1
BLOCS_P;2013;130043664;130002157;M200H;;;;0;1
BLOCS_P;2013;130043664;130002157;N2200;70;1;62.3;;1
BLOCS_P;2013;130043664;130002157;N2310;3;;3;;0
BLOCS_P;2013;130043664;130002157;N2320;5;;5;;1
BLOCS_P;2013;130043664;130002157;N2510;23;;20.45;;
BLOCS_P;2013;130043664;130002157;N4160;;;;;1
BLOCS_P;2013;130043664;130002157;NAUT;51;1;49.04;;
BLOCS_P;2013;130043664;130002157;N9999;152;2;139.79;;
BLOCS_P;2013;130780521;130786049;M100H;1;1;1.24;;
BLOCS_P;2013;130780521;130786049;M1030;25;8;25.34;;
BLOCS_P;2013;130780521;130786049;M200H;44;3;11.33;;
BLOCS_P;2013;130780521;130786049;N2200;71;7;72.91;;
BLOCS_P;2013;130780521;130786049;N2310;55;27;72.4;;
BLOCS_P;2013;130780521;130786049;N2320;23;17;36.39;;
BLOCS_P;2013;130780521;130786049;N2510;47;9;52.44;;
BLOCS_P;2013;130780521;130786049;NAUT;96;12;89.81;;
BLOCS_P;2013;130780521;130786049;N9999;292;72;323.95;;
BLOCS_P;2013;130781289;130002447;N2200;7;3;9.27;;
BLOCS_P;2013;130781289;130002447;N2510;2;;2;;
BLOCS_P;2013;130781289;130002447;NAUT;6;;5.97;;
BLOCS_P;2013;130781289;130002447;N9999;15;3;17.24;;
BLOCS_P;2013;130781370;130000532;M100H;5;2;6;0;1
BLOCS_P;2013;130781370;130000532;M1030;4;;4;0;1
BLOCS_P;2013;130781370;130000532;M200H;12;8;16;0;1
BLOCS_P;2013;130781370;130000532;N2200;13;2;14;0;1
BLOCS_P;2013;130781370;130000532;N2310;;;;0;1
BLOCS_P;2013;130781370;130000532;N2320;;;;0;1
BLOCS_P;2013;130781370;130000532;N2510;2;1;2.5;0;1
BLOCS_P;2013;130781370;130000532;N4130;;;;0;1
BLOCS_P;2013;130781370;130000532;N4160;2;;2;0;1
BLOCS_P;2013;130781370;130000532;NAUT;7;3;9.12;0;1
BLOCS_P;2013;130781370;130000532;N9999;22;6;25.62;;
BLOCS_P;2013;130781479;130000599;M100H;;25;25;0;1
BLOCS_P;2013;130781479;130000599;M1030;;9;9;0;1
