BOR;AN;FI;FI_EJ;RESTO1;RESTO2;RESTO3;RESTO4;RESTO5;BLANC1;BLANC2;BLANC3;BLANC4;BLANC5;NETTO1;NETTO2;NETTO3;NETTO4;NETTO5;INFOR1;INFOR2;INFOR3;INFOR4;INFOR5;ASSMED;ASSMED1;ASSMED2;FED;GCS;EJ_GCS1;EJ_GCS2;EJ_GCS3;EJ_GCS4;EJ_GCS5;ET1_GCS1;ET1_GCS2;ET1_GCS3;ET1_GCS4;ET1_GCS5;ET2_GCS1;ET2_GCS2;ET2_GCS3;ET2_GCS4;ET2_GCS5;ET3_GCS1;ET3_GCS2;ET3_GCS3;ET3_GCS4;ET3_GCS5;ET4_GCS1;ET4_GCS2;ET4_GCS3;ET4_GCS4;ET4_GCS5;ET5_GCS1;ET5_GCS2;ET5_GCS3;ET5_GCS4;ET5_GCS5;SITE_GCS
ORG;2013;780420022;750042590;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780420048;780021069;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780630026;750803900;1;;;;;1;;1;;;1;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780700027;780822193;1;;0;;;0;;1;;;0;;1;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780700050;780826210;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780800256;780110078;1;0;0;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780808234;780822920;0;0;0;0;;0;0;1;0;;0;0;0;0;;0;1;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780822631;780822920;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780822748;780002697;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780823134;780822920;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780825816;780003638;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780826145;750806853;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;780826152;780822920;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000087;790000012;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;;;;;1;790000012;;;;;790009948;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000095;790006654;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000103;790006654;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000111;790000046;1;0;0;1;0;1;;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000137;790000061;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;790000145;790000079;0;0;1;0;;1;0;1;0;;1;0;0;0;;1;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000186;790000178;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000269;870015336;1;0;0;0;;1;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790000681;790002497;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;790003537;790006654;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790007306;860000348;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790007694;790006654;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790007884;790006654;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790008064;790002497;1;0;0;0;0;1;1;1;;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790009369;790006654;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790009948;790001242;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;;;;0;1;;;;;;790009948;;;;;790000012;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790012355;790000012;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790016786;860000348;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790016794;860000348;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;790017289;790017271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000143;800000028;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000150;800002982;;;1;;;;;1;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000184;800000036;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000192;800000044;1;0;0;0;0;1;;1;0;0;1;0;1;0;0;1;1;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000200;800000051;1;;;;;0;1;;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000226;800000069;1;;;;;;1;1;;;1;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000275;800000077;1;0;0;0;0;1;1;0;0;0;1;0;0;;0;1;1;0;1;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000390;800000085;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000432;800000093;1;;;;;0;1;1;;;1;;;;;1;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000440;800000085;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000457;800000119;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000481;800000127;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000507;800000135;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800000523;800000853;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;800000614;800000044;1;;;;;1;;1;;;1;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800002503;800001141;0;0;1;0;0;0;0;1;0;0;0;;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800002610;800000044;1;;;;;1;;1;;;1;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800004111;800000093;1;;;;;0;1;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800004152;800000093;1;;;;;0;1;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800006124;800000044;1;;;;;1;;1;;;1;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800006231;800000028;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800008989;800002941;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800009417;800000085;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800009466;800002982;;;1;;;;;1;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800009920;800003071;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800010159;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800010324;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800010639;800010621;;;1;;;;;1;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800012528;800003071;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800013179;800013138;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800015448;800000093;0;;;;;0;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800015489;800000036;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800015539;800000028;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800015729;800015679;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800016727;800003071;;;;1;;;;;1;;1;;;;;1;;;;;;;;;1;800016727;800016735;;;;800009920;800000044;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800016768;800003071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;800016776;800000085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000158;810100099;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000224;810000471;1;;1;;;0;;1;;;1;;0;;;1;;1;;;;;;;1;000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2013;810000232;810099903;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000448;810099945;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000505;810000331;1;;1;;;1;;;1;;1;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000513;810000349;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000521;810000380;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;;;;0;1;810008649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;810000539;810000398;1;;;;;;;1;;;1;;1;;;1;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000547;810000380;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810000562;810000455;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810003954;810099903;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810004200;920000395;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810007989;750047367;0;0;0;0;;0;0;0;0;;0;0;0;0;;1;0;0;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810008698;810000471;1;;1;;;0;;1;;;1;;0;;;1;;1;;;;;;;1;000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2013;810099838;810000380;1;0;0;1;;1;0;0;1;;1;0;1;1;;1;1;0;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810100008;;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810100370;810000380;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810101170;810101162;1;;;;;0;;1;1;;0;;1;1;;0;;1;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;810101444;810000992;1;0;1;0;;;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000032;820000016;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000040;820000081;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000057;820000131;1;;1;;;1;;1;;;1;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000065;820000156;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000198;820004950;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000412;820000560;;;1;;;;;1;;;;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000420;820000206;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000438;820000214;1;;;;;1;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820000461;820000248;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;820000883;820004950;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820002152;310781562;;;;;;;;;;;1;;;;;0;;;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820002350;820000578;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820003218;820008142;0;0;1;0;;0;0;1;0;;0;0;1;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820003911;240000265;0;;;;;0;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820004067;820000016;1;0;;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820005791;820000131;;;;;;;;;;;0;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;820007920;820000131;;;;;;;;1;;;;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000279;830100517;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000287;830100525;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000295;830100533;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000303;830100541;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000311;830100566;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000337;830100590;;;1;;;;;1;;;1;;;;;1;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000345;830100616;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830000600;830101200;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830006128;830004479;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830009528;830100566;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830012498;830014049;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830012548;830002119;0;;1;;;0;;1;;;1;;0;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830012589;830003695;;;;;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830012688;830012639;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830013629;130002041;;;1;;;;;1;;;1;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830013819;830002119;0;;1;0;;0;;0;0;;1;;0;0;;0;;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830015970;830003695;;;;;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830016556;830000451;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830016671;830003695;;;;;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830017497;830004958;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830019600;830000063;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100012;750712184;1;0;0;0;;1;0;0;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;830100087;750043994;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100103;830000022;1;0;0;0;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100137;310021399;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100251;830000063;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100319;750052425;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100327;830000105;1;;;;;;;0;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100368;830000147;0;0;1;0;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100392;830000154;0;0;1;0;;0;0;1;0;;1;0;0;0;;1;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100418;830000170;;;1;0;;;;1;0;;1;;;0;;1;;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100434;830000196;1;0;0;0;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100442;830000204;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100459;830000212;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100475;830000238;1;0;0;0;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100491;830000253;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100558;690781810;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100574;750821092;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100608;830100616;1;;;;;;1;;;;1;;;;;1;0;1;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100624;830000352;;;1;;;;;1;;;1;;;;;;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100632;250002284;1;;0;0;0;1;1;0;0;0;1;;0;0;0;1;;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100681;750005068;1;;;;;0;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100756;750043994;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100764;830000436;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100806;750043994;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100814;750043994;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;830100822;830000477;1;;;;;1;;1;;;1;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
