BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2013;440000883;440042141;1;;;;;;1;;;;;;0;0;0;1;1;0;;;0;0;;0.21;0.1
INFOMED;2013;440001113;490017258;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2013;440001188;440018661;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;2;0.25
INFOMED;2013;440001253;440028538;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;;;0.6;0.08
INFOMED;2013;440001261;440028538;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;;;0;0
INFOMED;2013;440001287;440041531;1;;0;;;;1;;0;;;;0;0;0;1;1;;;;;;;;
INFOMED;2013;440001964;440003267;;;;;;;1;0;0;;;;0;0;1;1;1;0;;;;1;440000289;;
INFOMED;2013;440001972;440003309;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.5
INFOMED;2013;440002020;440001386;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.51;0.29
INFOMED;2013;440002459;440001501;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;0;0;0;;0.4;0.1
INFOMED;2013;440003390;440001998;;;;;;;;;;;;1;0;0;0;0;0;0;;;0;0;;;0.2
INFOMED;2013;440005080;440002590;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.5;0.5
INFOMED;2013;440012128;440003960;;;;0;1;0;;;;;;;1;0;0;1;1;0;;;0;0;;0.14;0.5
INFOMED;2013;440023364;440006377;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;1.5;0.5
INFOMED;2013;440024669;440042844;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.1;0.2
INFOMED;2013;440024982;440000461;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;5;0.25
INFOMED;2013;440029338;440041895;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;1;0;;2.81;1
INFOMED;2013;440029379;440000974;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;1;0;;1.97;0.5
INFOMED;2013;440041580;440041572;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;9.5;0.5
INFOMED;2013;440043123;440043115;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;440000289;;0
INFOMED;2013;440044451;750721334;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;;0;1;850002403;0;0.25
INFOMED;2013;440046001;440042372;;;;;;;;;;;;1;0;0;0;0;0;0;;;;1;440000057;0.1;
INFOMED;2013;440046944;750721334;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;0;0;1;850002403;0;0.12
INFOMED;2013;440048239;440041895;;;;;;;0;1;0;;;;0;0;0;0;0;0;;;1;;;;
INFOMED;2013;440048676;750721334;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;0;0;1;850002403;0;0.13
INFOMED;2013;440050433;440041895;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;2.3;0.9
INFOMED;2013;450000062;450000104;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;;4.82;1.69
INFOMED;2013;450000070;450000112;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;450000062;1;0.2
INFOMED;2013;450000120;450000138;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;450002613;0.4;0.02
INFOMED;2013;450000187;450000146;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;1;450000062;0.05;0.05
INFOMED;2013;450000211;450000153;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;450002613;0.5;0.1
INFOMED;2013;450000237;450000534;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;;1;0.15
INFOMED;2013;450000245;450000542;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.09
INFOMED;2013;450000252;450000559;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2013;450000286;750052417;;;;;;;;;1;;;;;;;;;;;;;0;;;
INFOMED;2013;450000294;450000591;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;1.17;
INFOMED;2013;450000336;450000179;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1;1
INFOMED;2013;450000930;450002423;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;3.5;1
INFOMED;2013;450002456;450018106;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2013;450002613;450000088;;1;;;;;;;1;;;;1;0;0;1;1;1;0;0;0;1;;8.79;2.5
INFOMED;2013;450010079;450000195;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;;2.37;
INFOMED;2013;450012935;450001466;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;450018395;0.1;0.01
INFOMED;2013;450012968;450001474;;;1;;;;;;1;;;;0;0;0;0;1;1;1;1;1;0;;2;0.1
INFOMED;2013;450013081;450001490;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2013;450013669;450000591;;;;;;;0;0;1;;;;0;0;0;0;;0;;;;1;450000294;0.5;0.12
INFOMED;2013;450018312;450018296;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;;;
INFOMED;2013;450018395;450001466;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;450012935;0.05;0.01
INFOMED;2013;450018924;450015409;;;;;;;;;;1;;;0;0;0;0;0;;;;;;;;
INFOMED;2013;460000045;460780083;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.9
INFOMED;2013;460000052;460780091;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.8;0.5
INFOMED;2013;460000060;460780117;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;0.6;0.2
INFOMED;2013;460000102;460780208;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;1;0.29
INFOMED;2013;460000110;460780216;0;1;0;1;0;0;1;0;0;;;;0;0;0;0;0;1;0;0;1;0;;2.5;1
INFOMED;2013;460000227;460780430;;;1;;;;;;;;;;1;1;0;1;1;1;1;0;0;1;460780091;0.05;0.1
INFOMED;2013;460006075;460006067;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;460780083;0.3;0.1
INFOMED;2013;460006083;460785090;;;;;;;1;;;;;;0;0;1;1;1;1;1;0;0;1;460780083;0.96;0.08
INFOMED;2013;460006091;460785090;;;;1;;;;;;;;;0;0;1;1;1;1;1;0;0;1;460780083;0.42;0.08
INFOMED;2013;460780042;460000029;0;0;1;0;0;0;0;0;1;0;0;0;1;;;1;1;1;1;0;1;0;;2;0.05
INFOMED;2013;460785090;;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.15;0.74
INFOMED;2013;470000027;470014069;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;5.5;0.4
INFOMED;2013;470000175;750826604;;;;;;;;;1;;;;0;0;1;1;1;1;1;1;0;0;;0.08;0.09
INFOMED;2013;470000423;470000316;0;1;0;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;3;2
INFOMED;2013;470000431;470000324;0;1;0;0;0;0;;1;;;;;0;0;0;0;0;1;0;0;0;0;;5.4;0.8
INFOMED;2013;470000480;470001660;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;;3.55;0
INFOMED;2013;470000522;470000340;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;470000423;;0.1
INFOMED;2013;470000530;470000357;;;1;;;;;;1;;;;0;0;0;0;0;;;;;;;;
INFOMED;2013;470000548;470000365;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;470000431;0;0.2
INFOMED;2013;470000563;470000381;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2013;470000571;470000407;;;1;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;0.7;0.05
INFOMED;2013;470009143;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;;0.07
INFOMED;2013;470009358;470009309;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1
INFOMED;2013;470010364;470010356;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;;;;0.4;
INFOMED;2013;480000017;480780097;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;2.4;0.5
INFOMED;2013;480000033;480780121;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;1;480780147;;
INFOMED;2013;480000041;480780139;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;480780147;0.5;0.1
INFOMED;2013;480000066;480780154;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;;;0;0;;0.2;0.1
INFOMED;2013;480000074;480780162;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;480780147;0.07;0.03
INFOMED;2013;480000793;480782101;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.18;0.06
INFOMED;2013;480780212;480782168;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2013;480780287;480001635;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.5;0.05
INFOMED;2013;480780543;480782101;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;1.06;0.1
INFOMED;2013;480783034;480782101;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;;0.1;0.02
INFOMED;2013;490000049;490000031;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;8.12;2.8
INFOMED;2013;490000106;490000163;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;;3.1;0.2
INFOMED;2013;490000155;490017258;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;1.5;1.7
INFOMED;2013;490000239;490015765;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;490000031;1;0.2
INFOMED;2013;490000247;490000130;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;0;;;0;0;;0.04;0
INFOMED;2013;490000262;490000171;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;;1;0.1
INFOMED;2013;490000312;490012176;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0
INFOMED;2013;490000320;490000395;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;1;0;;0.48;0.05
INFOMED;2013;490000353;490000411;;;;;;;0;0;1;;;;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2013;490000494;490000429;0;0;1;;;;0;0;1;;;;0;0;0;1;0;0;0;0;0;1;490000403;0.5;0.1
INFOMED;2013;490000569;490000437;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;440000313;0.4;0.15
INFOMED;2013;490000635;490000676;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.3;2.5
INFOMED;2013;490000650;490007689;0;1;0;;;;0;1;0;;;;0;0;0;1;1;0;;0;0;1;490000403;;
INFOMED;2013;490001765;490528452;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.81;1
INFOMED;2013;490004256;490001716;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.04
INFOMED;2013;490007549;490535168;;;;;;;1;0;0;;;;0;0;0;0;0;0;;;0;0;;0.1;0.1
INFOMED;2013;490007929;490000627;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;
INFOMED;2013;490014909;490008109;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;;0;0;;4.8;0.5
INFOMED;2013;490016334;490016326;;;;0;0;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.05
INFOMED;2013;490016870;440048643;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0;0.2
INFOMED;2013;490531910;490535093;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2.17;0.1
INFOMED;2013;490540440;490004330;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0.75;0.5
INFOMED;2013;490543675;490009529;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;;0;;0.18;0.04
INFOMED;2013;500000021;500000054;;1;;1;;;;1;;;;;1;0;0;1;1;0;0;0;1;1;;0;
INFOMED;2013;500000146;500000500;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;1;;3;0.1
INFOMED;2013;500000187;500000013;1;0;0;1;0;0;1;0;0;;;;0;0;0;0;0;1;1;0;0;0;;6.64;1
INFOMED;2013;500000195;500000039;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;;0.25;0.1
INFOMED;2013;500000203;500000542;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;1.8;0
INFOMED;2013;500000229;500000567;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;1;0.15
INFOMED;2013;500000260;500000054;;1;;1;;;;1;;;;;1;0;0;1;1;0;0;0;1;1;;5;
INFOMED;2013;500000302;500000062;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;0.5;0.2
INFOMED;2013;500000401;500000609;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;140024365;1.5;0.1
INFOMED;2013;500000419;310021084;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.6;0.25
INFOMED;2013;500000450;500000112;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;500000393;5.5;0.99
INFOMED;2013;500000575;500000245;;;;;;;;;1;1;;;0;0;0;1;1;0;0;0;1;0;500000575;2.46;0
INFOMED;2013;500000591;500000393;0;0;1;1;0;0;0;0;1;;;;0;0;0;0;0;0;0;0;1;1;500000112;2;0.2
INFOMED;2013;500002357;500002233;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.34
INFOMED;2013;500010384;;;;;;;;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;500015185;2.8;0.6
INFOMED;2013;500012687;310021118;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;;0.1;0.1
INFOMED;2013;500012968;750826307;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;0.02;
INFOMED;2013;500015185;;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;1;500010384;0.4;0.3
INFOMED;2013;500021423;500000567;0;0;0;0;0;0;0;1;0;;;;0;0;0;0;0;1;0;0;;0;;0.5;0.05
INFOMED;2013;510000169;510000037;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;2.8;1.5
INFOMED;2013;510000185;510000532;;;1;;;;;;;;;;0;0;0;0;0;0;0;;0;;;3;
INFOMED;2013;510000193;510000557;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;;3;
INFOMED;2013;510000201;750034589;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.1
INFOMED;2013;510000219;510000052;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;2.8;0.5
INFOMED;2013;510000227;510000565;0;0;1;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;;1.5;0
INFOMED;2013;510000235;510000060;1;;;1;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2.4;1
INFOMED;2013;510000243;510000573;1;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;;3.5;
INFOMED;2013;510000250;510000078;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;1;0;0;;2.5;0.5
INFOMED;2013;510000268;520000100;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;0.5;
INFOMED;2013;510000284;510000615;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2013;510000292;750720534;;;;;;;0;1;0;;;;0;0;0;1;1;0;0;0;0;0;;0.1;0.09
INFOMED;2013;510000359;510000086;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.01;0.01
INFOMED;2013;510000508;510000128;;;;;;;1;0;0;;;;0;0;0;0;0;0;;;0;0;;0;0
INFOMED;2013;510000516;510000136;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0
INFOMED;2013;510000813;510000854;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1
INFOMED;2013;510004302;510000029;1;0;0;;;;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;9.39;2
INFOMED;2013;510012040;510000557;0;0;1;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;
INFOMED;2013;520000019;520780024;0;0;1;;;;0;1;0;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2013;520000027;520780032;;;;;;;;;;;;;;;;;;;;;;0;;2;1
INFOMED;2013;520000035;520780040;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;;;0;0;;0.5;0.1
INFOMED;2013;520000043;520780057;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;0.96;1
INFOMED;2013;520000050;520780065;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.22
INFOMED;2013;520000068;520780073;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3;1
INFOMED;2013;520000076;520780081;;;;;;;1;0;0;1;0;0;0;0;0;0;0;0;;;0;0;;2.2;0.1
INFOMED;2013;520000084;520780099;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;520000076;;0.1
INFOMED;2013;520780156;520000092;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;;;1;
INFOMED;2013;520780180;520000100;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;;2;0
INFOMED;2013;520780214;520000118;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.1
INFOMED;2013;530000017;530000025;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;;;0.4
INFOMED;2013;530000124;530000249;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
INFOMED;2013;530000132;530007202;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;530000371;0.05;0.02
INFOMED;2013;530000140;530000058;1;0;0;;;;1;0;0;;;;0;0;1;1;1;1;0;0;0;0;;0.5;0
INFOMED;2013;530000165;530000066;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;;;0;0.5
INFOMED;2013;530000173;530000074;1;;;;0;0;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.72;1
INFOMED;2013;530000181;530007202;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;530000371;0.05;0.02
INFOMED;2013;530000264;530000371;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;;0;;2.21;1
INFOMED;2013;530000611;530002591;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2013;530007285;530007210;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;;0;0
INFOMED;2013;530031962;530000975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;1.5;0.1
INFOMED;2013;540000015;540023264;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;4.11;2
INFOMED;2013;540000023;540000049;0;1;0;;;;;;;;;;0;0;0;0;0;0;1;0;1;0;;2.9;0.6
INFOMED;2013;540000072;540014081;1;0;0;;;;;;;;;;1;1;1;1;1;0;;;0;1;540000155;;
INFOMED;2013;540000148;540019007;;;;;;;0;0;0;;;;0;0;0;0;0;1;1;0;0;1;540000148;;0.2
INFOMED;2013;540000155;540000080;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;1.5;1.1
INFOMED;2013;540000163;540020112;0;1;0;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;3.4;1
INFOMED;2013;540000270;540003399;;;;;;;0;0;1;;;;1;1;1;1;1;0;;;0;0;;0;0.1
INFOMED;2013;540000288;540018710;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.05
INFOMED;2013;540000296;540000106;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;;0.4;1
INFOMED;2013;540000312;540000114;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;1;540000155;0.25;0.2
INFOMED;2013;540000361;540003928;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.3
INFOMED;2013;540000445;540000890;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;;1;0
INFOMED;2013;540000452;540000908;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.3
INFOMED;2013;540000478;540003449;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;1;0;;4.1;0.8
INFOMED;2013;540000486;540000932;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;;6.31;0.22
INFOMED;2013;540000585;540006707;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;1;540006707;0.67;0.5
INFOMED;2013;540000668;540006707;;;;;;;0;1;0;;;;0;0;0;0;0;1;1;1;1;1;540020146;0.58;
INFOMED;2013;540000726;750721334;;;;;;;0;1;0;;;;1;1;1;1;1;0;;;;1;540000080;;0.2
INFOMED;2013;540000858;540000437;;;;;;;1;;;;;;0;0;1;0;1;0;;;;0;;0;0.03
INFOMED;2013;540000973;540006707;;;;;;;0;0;1;;;;0;0;0;0;0;;0;0;0;0;;0.2;1
INFOMED;2013;540000981;540001112;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2013;540001070;540000767;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;;3.33;1
INFOMED;2013;540001096;570010181;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;;;0;0;;1.63;0.12
INFOMED;2013;540001104;540000882;0;0;1;0;0;1;0;0;1;;;;0;0;0;0;0;0;;;0;0;;0.15;0.2
INFOMED;2013;540001138;540002078;;;1;;;;;;;;;;1;;;;;1;;1;0;1;;;
INFOMED;2013;540001286;540003019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2.5;0.5
INFOMED;2013;540002698;540002078;;;1;;;;;;1;;;1;1;;;;;1;;1;0;1;;;
INFOMED;2013;540003043;540002078;;;;;;;0;0;1;;;;1;0;0;0;0;1;0;1;0;0;;27.56;5.19
INFOMED;2013;540009412;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.6;0.1
INFOMED;2013;540009701;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;1.3;0.25
INFOMED;2013;540010568;540010519;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.1;1.5
INFOMED;2013;540013224;540000536;0;0;1;;;;;;;;;;0;0;0;0;0;0;1;0;1;1;570000646;2;0.2
INFOMED;2013;540013737;540019726;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.75;0.15
INFOMED;2013;540014073;540000056;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;0.2
INFOMED;2013;540020146;540006707;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;540000668;0.35;
INFOMED;2013;550000012;550000020;;1;;0;;;;1;;1;;;0;0;0;0;0;0;;;0;0;;6.9;0.8
INFOMED;2013;550000038;550000046;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;1;550003354;1;
INFOMED;2013;550000178;550000293;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.51;0.3
INFOMED;2013;550000251;550000095;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;0;1;1;550000434;0.75;0.2
INFOMED;2013;550000434;550003354;0;1;0;1;0;0;0;1;0;;;;0;0;0;0;1;1;1;0;0;0;;4;1
INFOMED;2013;560000127;560023210;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;5.6;1.5
INFOMED;2013;560000135;560005746;;1;;;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;7.46;2.5
INFOMED;2013;560000143;560014748;1;1;0;;;;1;1;0;;;;0;0;0;0;0;1;1;1;1;0;;4;1.6
INFOMED;2013;560000184;560006017;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;1;0;;1.55;0.35
INFOMED;2013;560000192;560000044;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;4;1
INFOMED;2013;560000242;560022246;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;;0.2;0.1
INFOMED;2013;560000275;560005746;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2013;560000366;560000259;0;1;0;;;;0;1;0;;;;1;0;0;1;1;0;0;0;;1;560014748;;
INFOMED;2013;560000382;560002032;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2013;560000408;560002065;;;1;0;0;0;;;1;0;0;0;0;0;0;1;1;1;1;0;;;;;0
INFOMED;2013;560000499;560002222;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;;0.2;
INFOMED;2013;560000697;560002677;;;;;;;;;;0;1;0;0;0;0;0;0;1;1;0;0;1;560000382;2;0.5
INFOMED;2013;560002024;560006074;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;0;0;;1.5;0.5
INFOMED;2013;560002081;560000416;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;560002123;750043994;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.15
INFOMED;2013;560002511;560000689;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1;0.4
INFOMED;2013;560002933;560006074;0;0;1;;;;;;;;;;0;0;0;0;1;0;;;1;1;;2.04;0.26
INFOMED;2013;560002974;830013678;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.5;0.15
INFOMED;2013;560004277;750721029;;;;;;;;;;;;1;0;1;1;0;0;0;;;0;0;;0;0
