BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2013;100000090;100000017;N9999;34;6;36.39;;
DIALYSE_P;2013;100005958;510000953;NCINF;3;;3;;
DIALYSE_P;2013;100005958;510000953;N9999;3;;3;;
DIALYSE_P;2013;100006550;510000953;NCINF;2;1;2.5;;
DIALYSE_P;2013;100006550;510000953;N9999;2;1;2.5;;
DIALYSE_P;2013;100009133;510000953;NCINF;3;2;4.3;;
DIALYSE_P;2013;100009133;510000953;N9999;3;2;4.3;;
DIALYSE_P;2013;110000023;110780061;M1110;3;3;2.35;0;1
DIALYSE_P;2013;110000023;110780061;N2500;10;;10.72;;
DIALYSE_P;2013;110000023;110780061;N4100;2;;2;;
DIALYSE_P;2013;110000023;110780061;NAUT;2;;0.8;;
DIALYSE_P;2013;110000023;110780061;NCINF;21;6;24.2;;
DIALYSE_P;2013;110000023;110780061;N9999;38;9;40.07;;
DIALYSE_P;2013;110004413;340000264;M1110;;3;0.15;0;1
DIALYSE_P;2013;110004413;340000264;NCINF;;7;1.54;;
DIALYSE_P;2013;110004413;340000264;N9999;;10;1.69;;
DIALYSE_P;2013;110004421;340000264;M1110;;;;1;1
DIALYSE_P;2013;110004421;340000264;NCINF;;3;1.03;;
DIALYSE_P;2013;110004421;340000264;N9999;;3;1.03;;
DIALYSE_P;2013;110004439;340000264;M1110;;;;0;1
DIALYSE_P;2013;110004439;340000264;NCINF;;4;2.06;;
DIALYSE_P;2013;110004439;340000264;N9999;;4;2.06;;
DIALYSE_P;2013;110005311;340000264;M1110;;4;1.24;0;1
DIALYSE_P;2013;110005311;340000264;N4100;2;;2;;
DIALYSE_P;2013;110005311;340000264;NAUT;1;;1;;
DIALYSE_P;2013;110005311;340000264;NCINF;5;;5;;
DIALYSE_P;2013;110005311;340000264;N9999;8;4;9.24;;
DIALYSE_P;2013;110780210;110000114;M1110;3;;3;0;1
DIALYSE_P;2013;110780210;110000114;N2500;8;;8;;
DIALYSE_P;2013;110780210;110000114;NAUT;1;;1;;
DIALYSE_P;2013;110780210;110000114;NCINF;20;1;20.5;;
DIALYSE_P;2013;110780210;110000114;N9999;32;1;32.5;;
DIALYSE_P;2013;120000039;120780044;M1110;3;;3;0;1
DIALYSE_P;2013;120000039;120780044;N2500;4;2;6.21;;
DIALYSE_P;2013;120000039;120780044;NAUT;1;1;0.42;;
DIALYSE_P;2013;120000039;120780044;NCINF;12;4;13.61;;
DIALYSE_P;2013;120000039;120780044;N9999;20;7;23.24;;
DIALYSE_P;2013;120001748;340000264;M1110;;;;0;1
DIALYSE_P;2013;120001748;340000264;NAUT;;1;0.79;;
DIALYSE_P;2013;120001748;340000264;NCINF;8;;6.79;;
DIALYSE_P;2013;120001748;340000264;N9999;8;1;7.58;;
DIALYSE_P;2013;120005228;310000633;M1110;;;;0;1
DIALYSE_P;2013;120005228;310000633;NCINF;;2;2;;
DIALYSE_P;2013;120005228;310000633;N9999;;2;2;;
DIALYSE_P;2013;120787254;340000264;M1110;;;;0;1
DIALYSE_P;2013;120787254;340000264;N9999;;;;;
DIALYSE_P;2013;120787429;310000633;M1110;;;;1;1
DIALYSE_P;2013;120787429;310000633;NCINF;;4;1.5;;
DIALYSE_P;2013;120787429;310000633;N9999;;4;1.5;;
DIALYSE_P;2013;120788088;310000633;M1110;;;;1;0
DIALYSE_P;2013;120788088;310000633;NCINF;;2;1;;
DIALYSE_P;2013;120788088;310000633;N9999;;2;1;;
DIALYSE_P;2013;130000409;130041916;M1110;4;3;3.63;0;1
DIALYSE_P;2013;130000409;130041916;N2500;6;0;5.75;;
DIALYSE_P;2013;130000409;130041916;N4100;1;0;1;;
DIALYSE_P;2013;130000409;130041916;NAUT;3;2;3.9;;
DIALYSE_P;2013;130000409;130041916;NCINF;11;3;13.1;;
DIALYSE_P;2013;130000409;130041916;N9999;25;8;27.38;;
DIALYSE_P;2013;130002835;130789316;M1110;4;0;4;0;1
DIALYSE_P;2013;130002835;130789316;NAUT;3;4;5.4;;
DIALYSE_P;2013;130002835;130789316;NCINF;14;6;16.82;;
DIALYSE_P;2013;130002835;130789316;N9999;21;10;26.22;;
DIALYSE_P;2013;130008287;130006810;M1110;1;;0.94;;
DIALYSE_P;2013;130008287;130006810;N4100;;;0.62;;
DIALYSE_P;2013;130008287;130006810;NAUT;3;;3;;
DIALYSE_P;2013;130008287;130006810;NCINF;1;2;2.33;;
DIALYSE_P;2013;130008287;130006810;N9999;5;2;6.89;;
DIALYSE_P;2013;130024268;130006794;M1110;1;1;1.17;0;1
DIALYSE_P;2013;130024268;130006794;N2500;2;0;2;;
DIALYSE_P;2013;130024268;130006794;N4100;0;1;0.2;;
DIALYSE_P;2013;130024268;130006794;NAUT;0;8;1.89;;
DIALYSE_P;2013;130024268;130006794;NCINF;3;7;4.97;;
DIALYSE_P;2013;130024268;130006794;N9999;6;17;10.23;;
DIALYSE_P;2013;130034002;130006562;M1110;;2;1;0;1
DIALYSE_P;2013;130034002;130006562;N4100;;3;0.5;;
DIALYSE_P;2013;130034002;130006562;NAUT;2;3;2.5;;
DIALYSE_P;2013;130034002;130006562;NCINF;2;2;3;;
DIALYSE_P;2013;130034002;130006562;N9999;4;10;7;;
DIALYSE_P;2013;130034044;130006562;M1110;;3;1;0;1
DIALYSE_P;2013;130034044;130006562;N4100;;3;0.5;;
DIALYSE_P;2013;130034044;130006562;NAUT;2;3;2.2;;
DIALYSE_P;2013;130034044;130006562;NCINF;4;2;4.1;;
DIALYSE_P;2013;130034044;130006562;N9999;6;11;7.8;;
DIALYSE_P;2013;130034077;130007156;M1110;;4;0.1;0;1
DIALYSE_P;2013;130034077;130007156;N4100;;1;0.1;;
DIALYSE_P;2013;130034077;130007156;NAUT;;1;0.1;;
DIALYSE_P;2013;130034077;130007156;NCINF;;2;0.6;;
DIALYSE_P;2013;130034077;130007156;N9999;;8;0.9;;
