BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2013;140000373;140000159;M1000;1;;;
Q26;2013;140000373;140000159;M1010;1;;;
Q26;2013;140000373;140000159;N1000;1;;;
Q26;2013;140000555;140000639;M1000;0;1;140000209;
Q26;2013;140000555;140000639;M2000;0;1;140024886;
Q26;2013;140000555;140000639;M3000;0;1;610000119;500000187
Q26;2013;140000555;140000639;N1000;1;0;;
Q26;2013;140000555;140000639;N2000;1;0;;
Q26;2013;140002452;140025800;M1010;1;;;
Q26;2013;140002452;140025800;N2000;1;;;
Q26;2013;140002619;750721334;N2000;1;0;;
Q26;2013;140015975;310021092;N2000;1;;;
Q26;2013;140016106;140000035;M1000;;1;140000316;
Q26;2013;140016106;140000035;N2000;;1;140000316;
Q26;2013;140016155;140027426;M1010;0;1;140000092;
Q26;2013;140016155;140027426;M3000;0;1;140000092;
Q26;2013;140016155;140027426;N1000;0;1;140000092;
Q26;2013;140016155;140027426;N2000;0;1;140000092;
Q26;2013;140016155;140027426;N3000;0;1;140000092;
Q26;2013;140016759;140003146;N2000;1;0;;
Q26;2013;140017237;140003278;N2000;1;0;;
Q26;2013;140017237;140003278;N4000;1;0;;
Q26;2013;140017278;610787285;M1000;0;1;140000100;
Q26;2013;140017278;610787285;N1000;0;1;610784423;
Q26;2013;140017278;610787285;N2000;1;1;140002452;
Q26;2013;140017278;610787285;N5000;0;1;610784423;
Q26;2013;140019175;930019484;N2000;1;0;;
Q26;2013;140024886;140000092;M1000;;1;140027269;500000187
Q26;2013;140024886;140000092;M3000;1;1;140000076;
Q26;2013;140025255;310020383;M1010;1;0;;
Q26;2013;140025255;310020383;N2000;1;0;;
Q26;2013;140027681;610004939;N1000;0;1;610780389;
Q26;2013;150000032;150780088;M1000;0;1;630780989;
Q26;2013;150000032;150780088;N2000;1;0;;
Q26;2013;150000040;150780096;N2000;1;0;;
Q26;2013;150000149;150780393;N1000;0;1;150780088;
Q26;2013;150000149;150780393;N2000;0;1;150780088;
Q26;2013;150000149;150780393;N4000;0;1;150780088;
Q26;2013;150000149;150780393;N5000;0;1;150780088;
Q26;2013;150000164;150780468;N2000;0;1;150780096;
Q26;2013;150000164;150780468;N5000;0;1;150780096;
Q26;2013;150000180;150780500;M1010;1;;;
Q26;2013;150000180;150780500;N4000;;1;150000040;
Q26;2013;150001758;630000990;N2000;;1;150780088;
Q26;2013;150780708;870015336;M1000;0;1;150000040;
Q26;2013;160000154;160006037;N2000;1;0;;
Q26;2013;160000188;160000121;M1010;1;0;;
Q26;2013;160000188;160000121;M3000;0;1;160006037;
Q26;2013;160000188;160000121;N2000;1;1;160000485;
Q26;2013;160000188;160000121;N5000;1;0;;
Q26;2013;160000279;160000212;N2000;0;1;160015368;
Q26;2013;160000303;160006037;M1000;0;1;160000253;
Q26;2013;160000303;160006037;M2000;0;1;160000253;
Q26;2013;160000303;160006037;N2000;1;1;160000253;
Q26;2013;160000311;160000485;M1000;0;1;870000023;160000493
Q26;2013;160000311;160000485;M1010;1;0;;
Q26;2013;160000311;160000485;M2000;0;1;870000023;160000451
Q26;2013;160000311;160000485;N1000;0;1;160000121;
Q26;2013;160000311;160000485;N2000;1;1;870000023;
Q26;2013;160000311;160000485;N5000;0;1;160000451;
Q26;2013;160000337;160000493;M1000;0;1;160000451;160000311
Q26;2013;160000337;160000493;M1010;1;1;160000451;860000223
Q26;2013;160000337;160000493;M3000;0;1;160000451;160000261
Q26;2013;160000337;160000493;N2000;1;0;;
Q26;2013;160000360;160000519;M1010;1;0;;
Q26;2013;160000360;160000519;N2000;1;0;;
Q26;2013;160002036;160009908;N2000;1;0;;
Q26;2013;160006110;860000348;N1000;0;1;160000253;
Q26;2013;160006110;860000348;N2000;1;0;;
Q26;2013;160006391;160000485;N2000;1;0;;
Q26;2013;160009080;160001574;N2000;1;0;;
Q26;2013;160012159;860000348;N2000;1;;;
Q26;2013;160012209;160012191;N2000;1;;;
Q26;2013;160013207;160001632;N2000;1;0;;
Q26;2013;160015368;160014411;N2000;1;0;;
Q26;2013;170000038;170780050;M1000;0;1;170780266;170000095
Q26;2013;170000038;170780050;M2000;0;1;170000103;
Q26;2013;170000038;170780050;M3000;0;1;170000103;
Q26;2013;170000038;170780050;N2000;1;1;170780266;170000095
Q26;2013;170000038;170780050;N5000;0;1;170000095;
Q26;2013;170000061;170780118;M1000;0;1;170000087;
Q26;2013;170000061;170780118;N1000;0;1;170000087;
Q26;2013;170000061;170780118;N2000;1;1;170000087;
Q26;2013;170000061;170780118;N3000;0;1;170000087;
Q26;2013;170000079;170780142;M1000;0;1;170780225;
Q26;2013;170000079;170780142;N4000;0;1;170780209;
Q26;2013;170000087;170023279;M1000;0;1;170780225;
Q26;2013;170000087;170023279;N1000;0;1;170780225;
Q26;2013;170000087;170023279;N2000;1;0;;
Q26;2013;170000087;170023279;N4000;1;0;;
Q26;2013;170000095;170780167;M1000;1;1;170000103;
Q26;2013;170000095;170780167;M1010;0;1;170000103;
Q26;2013;170000095;170780167;M2000;1;1;170000103;
Q26;2013;170000095;170780167;M3000;1;1;170000103;170000129
Q26;2013;170000095;170780167;N1000;0;1;170000103;
Q26;2013;170000095;170780167;N2000;1;1;170000103;
Q26;2013;170000095;170780167;N3000;0;1;170000103;
Q26;2013;170000095;170780167;N4000;0;1;170000103;
Q26;2013;170000095;170780167;N5000;0;1;170783526;
Q26;2013;170000103;170780175;M1000;1;1;170000095;170000038
Q26;2013;170000103;170780175;M1010;1;0;;
Q26;2013;170000103;170780175;M2000;1;1;170000095;860000223
Q26;2013;170000103;170780175;M3000;1;1;170000095;170000129
Q26;2013;170000103;170780175;N1000;0;1;170000095;
Q26;2013;170000103;170780175;N2000;1;1;170000038;170781140
Q26;2013;170000103;170780175;N4000;1;0;;
Q26;2013;170000103;170780175;N5000;0;1;170000087;
Q26;2013;170000111;170023279;N2000;1;0;;
Q26;2013;170000129;170780191;M1000;1;1;170000103;
Q26;2013;170000129;170780191;M2000;0;1;170000103;
Q26;2013;170000129;170780191;N2000;1;0;;
Q26;2013;170000137;170780209;N2000;1;;170780209;
Q26;2013;170000152;170780225;M1000;1;1;170000087;
Q26;2013;170000152;170780225;M1010;1;0;;
Q26;2013;170000152;170780225;M2000;;1;170000087;
Q26;2013;170000152;170780225;N1000;0;1;170000087;
Q26;2013;170000152;170780225;N5000;0;1;170000087;
Q26;2013;170000178;170780266;M1000;0;1;170000103;
Q26;2013;170000178;170780266;M1010;0;1;170000038;
Q26;2013;170000178;170780266;N1000;0;1;170000038;
Q26;2013;170000178;170780266;N4000;0;1;170000038;
Q26;2013;170000178;170780266;N5000;0;1;170000038;
Q26;2013;170022065;170022057;M1000;1;1;170000129;
Q26;2013;170022065;170022057;N1000;0;1;170000129;
Q26;2013;170022065;170022057;N2000;0;1;170000129;
Q26;2013;170022065;170022057;N5000;0;1;170000129;
Q26;2013;170022826;170022057;N2000;0;1;170780563;
Q26;2013;170780043;750721334;N2000;1;0;;
Q26;2013;170780068;170000046;N2000;1;;;
Q26;2013;170780100;310021357;N2000;1;0;;
Q26;2013;170780100;310021357;N5000;1;0;;
Q26;2013;170780290;170000194;N2000;1;;;
Q26;2013;170780613;170000277;N1000;1;0;;
Q26;2013;170780613;170000277;N2000;1;0;;
Q26;2013;170780647;170000301;M1010;1;0;;
Q26;2013;170780662;170000319;N2000;1;0;;
Q26;2013;170780803;170017321;N2000;1;0;;
Q26;2013;170780803;170017321;N3000;1;0;;
Q26;2013;170782981;170023279;N2000;1;0;;
Q26;2013;170782981;170023279;N3000;0;1;170780225;
Q26;2013;170783146;170780050;M3000;0;1;170000103;
Q26;2013;170783146;170780050;N2000;1;1;170780266;170000095
Q26;2013;170783146;170780050;N3000;0;1;170000103;
Q26;2013;170783146;170780050;N5000;0;1;170000103;
Q26;2013;170784110;170023279;N2000;1;0;;
Q26;2013;170791321;170023279;N2000;1;0;;
Q26;2013;170792220;170780175;N2000;1;0;;
Q26;2013;180000010;180000028;N1000;1;;;
Q26;2013;180000010;180000028;N2000;1;;;
Q26;2013;180000010;180000028;N4000;1;;;
Q26;2013;180000010;180000028;N5000;1;;;
Q26;2013;180000176;180001158;M1010;0;1;030780100;
Q26;2013;180000176;180001158;M3000;;1;180000028;
Q26;2013;180000176;180001158;N2000;1;1;180000028;
Q26;2013;180000200;180000051;M1000;1;0;;
Q26;2013;180000200;180000051;M1010;1;0;;
Q26;2013;180000200;180000051;M2000;1;0;;
Q26;2013;180000200;180000051;M3000;1;0;;
Q26;2013;180000200;180000051;N2000;1;0;;
Q26;2013;180000283;180000069;M1000;0;1;740781141;
Q26;2013;180000283;180000069;M1010;1;0;;
Q26;2013;180000283;180000069;M3000;0;1;180000028;
Q26;2013;180000283;180000069;N2000;1;0;;
Q26;2013;180000333;180000093;N2000;1;0;;
Q26;2013;180000382;180008518;N1000;1;0;;
Q26;2013;180000382;180008518;N2000;1;0;;
Q26;2013;180003345;180000051;N2000;1;0;;
Q26;2013;180003386;180000069;N2000;1;0;;
Q26;2013;180008278;750047367;N2000;1;0;;
Q26;2013;190000018;190000042;M1000;1;;;
Q26;2013;190000018;190000042;M2000;1;;;
Q26;2013;190000018;190000042;N1000;0;1;190000075;
Q26;2013;190000026;190000059;N2000;1;1;190000075;
Q26;2013;190000026;190000059;N4000;0;1;190000075;
Q26;2013;190000026;190000059;N5000;0;1;190012054;
Q26;2013;190000034;190000067;M1000;0;1;190000075;190000091
Q26;2013;190000034;190000067;N1000;0;1;190000075;190000091
Q26;2013;190000091;190000075;N2000;1;0;;
Q26;2013;190000117;;N2000;1;;;
Q26;2013;190000117;;N5000;1;;;
Q26;2013;190000224;190000901;N1000;1;1;;
Q26;2013;190000224;190000901;N2000;1;0;;
Q26;2013;190000224;190000901;N4000;1;0;;
Q26;2013;190000224;190000901;N5000;1;0;;
Q26;2013;190000257;190001131;N2000;1;0;;
Q26;2013;190005140;190002485;N2000;1;1;130017866;
Q26;2013;190005165;190002519;N2000;1;0;;
Q26;2013;190011197;190000059;N2000;1;0;;
Q26;2013;190011601;190000042;N1000;;1;190000075;
Q26;2013;210011847;210011839;N2000;1;0;;
Q26;2013;210780110;210000022;M1000;1;0;;
Q26;2013;210780110;210000022;M2000;1;0;;
Q26;2013;210780110;210000022;N1000;1;0;;
Q26;2013;210780110;210000022;N4000;0;1;210000030;
Q26;2013;210780110;210000022;N5000;1;0;;
Q26;2013;210780136;210000030;N1000;1;0;;
Q26;2013;210780136;210000030;N2000;1;0;;
Q26;2013;210780144;750721235;M1000;1;0;;
Q26;2013;210780144;750721235;N2000;1;0;;
Q26;2013;210780276;210003208;N1000;0;1;210780789;
Q26;2013;210780276;210003208;N3000;0;1;210780789;
Q26;2013;210780425;210000139;M3000;;1;210780581;
Q26;2013;210780979;210000295;N1000;1;0;;
Q26;2013;210780979;210000295;N4000;0;1;210000030;
Q26;2013;210781621;210780581;N2000;1;0;;
Q26;2013;210983466;210011482;N2000;1;;;
Q26;2013;210983565;210011482;N2000;1;;;
Q26;2013;210986329;750043713;N2000;1;;;
Q26;2013;210986725;210986717;N1000;0;1;210011482;210011482
Q26;2013;210986725;210986717;N2000;1;;;
Q26;2013;210986725;210986717;N3000;0;1;210011482;210011482
Q26;2013;210986725;210986717;N4000;0;1;210011482;210011482
Q26;2013;210986725;210986717;N5000;0;1;210011482;210011482
Q26;2013;210987558;210780581;N2000;1;0;;
Q26;2013;210987574;210780623;N2000;1;0;;
Q26;2013;210987582;210780631;N1000;0;1;210781449;
Q26;2013;210987582;210780631;N5000;0;1;210781449;
Q26;2013;210987590;210780649;N2000;1;0;;
Q26;2013;210987608;210011482;N2000;1;;;
Q26;2013;210987616;210780656;N2000;1;0;;
Q26;2013;210987632;210780607;N2000;1;0;;
Q26;2013;210987632;210780607;N5000;1;0;;
Q26;2013;210987657;210780714;M1000;1;1;210780581;
Q26;2013;210987657;210780714;M2000;1;0;;
Q26;2013;210987657;210780714;N2000;1;0;;
Q26;2013;210987681;210011482;N2000;1;;;
Q26;2013;210987699;210780706;M1000;1;1;210780581;
Q26;2013;210987699;210780706;M1010;1;0;;
Q26;2013;210987699;210780706;M2000;1;1;210780581;
Q26;2013;210987699;210780706;N2000;0;1;210983318;210780581
Q26;2013;210987731;210780417;N1000;1;0;;
Q26;2013;210987731;210780417;N2000;1;0;;
Q26;2013;210987731;210780417;N5000;1;0;;
Q26;2013;210987939;210780607;N2000;1;0;;
Q26;2013;220000012;220000020;M1000;;1;220000103;350000741
Q26;2013;220000012;220000020;M3000;;1;220000541;220000079
Q26;2013;220000012;220000020;N2000;1;1;220000020;
Q26;2013;220000012;220000020;N3000;1;1;220000020;
Q26;2013;220000095;220000046;M1000;1;1;350000147;
Q26;2013;220000095;220000046;M1010;1;1;350000147;350005179
Q26;2013;220000095;220000046;M2000;1;1;350000147;220000020
Q26;2013;220000095;220000046;N1000;;1;350000022;
Q26;2013;220000095;220000046;N2000;;1;350000022;350040291
Q26;2013;220000095;220000046;N3000;;1;350000022;
Q26;2013;220000111;220000376;N2000;1;0;;
Q26;2013;220000210;;N2000;1;1;220000012;
Q26;2013;220000285;220000673;N4000;1;0;;
Q26;2013;220000301;220000673;N4000;1;;;
Q26;2013;220000327;220000699;N2000;1;0;;
Q26;2013;220000343;220000079;M1000;1;1;220000020;290000017
Q26;2013;220000343;220000079;M1010;1;1;220000020;
Q26;2013;220000343;220000079;M2000;1;0;;
Q26;2013;220000343;220000079;M3000;1;0;;
Q26;2013;220000343;220000079;N1000;0;1;350000022;
Q26;2013;220000343;220000079;N2000;1;0;;
Q26;2013;220000343;220000079;N3000;1;0;;
Q26;2013;220000368;220000103;M1000;1;1;220000020;
Q26;2013;220000368;220000103;M1010;1;0;;
Q26;2013;220000475;220020531;M1010;1;0;;
Q26;2013;220000475;220020531;N2000;1;0;;
Q26;2013;220000475;220020531;N5000;1;0;;
Q26;2013;220000590;220000202;M1000;;1;220000079;
Q26;2013;220000590;220000202;M2000;;1;220000020;350000741
Q26;2013;220000590;220000202;M3000;;1;220000186;
Q26;2013;220000590;220000202;N1000;1;;;
Q26;2013;220000590;220000202;N5000;1;;;
Q26;2013;220001259;220005045;N2000;1;1;220000103;
Q26;2013;220005599;220017842;M2000;1;0;;
Q26;2013;220012884;220000103;M2000;0;1;220000020;
Q26;2013;230000820;230780041;M1000;1;1;870000064;
Q26;2013;230000820;230780041;M2000;1;1;870000064;
Q26;2013;230000820;230780041;N2000;1;1;230000853;
Q26;2013;230000820;230780041;N4000;0;1;870000064;
Q26;2013;230000838;230780058;M1010;1;;230000838;
Q26;2013;230000838;230780058;M3000;1;;230000838;
Q26;2013;230000838;230780058;N2000;1;;230000838;
Q26;2013;230000846;230780066;M3000;0;1;230780074;
Q26;2013;230000952;230780512;N2000;1;;230000952;
Q26;2013;230004657;230780058;M1010;1;;230000838;
Q26;2013;230004657;230780058;N2000;1;;230000838;
Q26;2013;230780082;750005068;N2000;1;0;;
Q26;2013;230780157;230000861;N1000;1;0;;
Q26;2013;230780199;230000887;M1000;;1;870000288;
Q26;2013;230780199;230000887;M2000;;1;230000820;
Q26;2013;230782617;750000218;N2000;1;0;;
Q26;2013;230782617;750000218;N4000;0;1;230780082;
Q26;2013;240000091;240000034;M3000;0;1;240000489;
Q26;2013;240000091;240000034;N2000;0;1;240000489;
Q26;2013;240000190;240000596;N2000;1;0;;
Q26;2013;240000190;240000596;N5000;1;0;;
Q26;2013;240000273;750043994;M1010;1;;;
Q26;2013;240000307;330056540;N2000;1;0;;
Q26;2013;240000307;330056540;N4000;1;0;;
Q26;2013;240000372;240000059;M1010;1;;;
Q26;2013;240000372;240000059;N1000;1;;;
Q26;2013;240000372;240000059;N2000;1;;;
Q26;2013;240000455;240000075;N2000;1;0;;
Q26;2013;240000463;240000083;M1010;1;0;;
Q26;2013;240000463;240000083;M3000;1;0;;
Q26;2013;240000463;240000083;N2000;0;1;240000117;
Q26;2013;240000471;240000109;N2000;1;;;
Q26;2013;240000489;240000117;N2000;1;0;;
Q26;2013;240000505;240000133;M3000;;1;240000083;
Q26;2013;240000513;240000141;M1010;0;1;240000489;
Q26;2013;240000513;240000141;N2000;1;0;;
Q26;2013;240000513;240000141;N4000;1;0;;
Q26;2013;240000521;240000158;M3000;0;1;240000166;
Q26;2013;240000521;240000158;N3000;0;1;240000133;
Q26;2013;240000539;240000166;M1010;0;1;240000463;
Q26;2013;240000539;240000166;M3000;0;1;240000463;
Q26;2013;240000539;240000166;N1000;0;1;240000158;240000463
Q26;2013;240000539;240000166;N2000;1;1;240000463;
Q26;2013;240000646;240000265;N2000;1;;;
Q26;2013;240000661;240000281;N2000;1;;;
Q26;2013;240000687;240000448;M1000;0;1;240000117;
Q26;2013;240000687;240000448;N1000;0;1;930140025;
Q26;2013;240000687;240000448;N2000;1;0;;
Q26;2013;240002402;240003251;N2000;1;0;;
Q26;2013;240003293;240013417;N1000;0;1;240000190;
Q26;2013;240003293;240013417;N2000;0;1;240000190;
Q26;2013;240003293;240013417;N4000;0;1;240000190;
Q26;2013;240003293;240013417;N5000;0;1;240000190;
Q26;2013;240003301;240013417;N1000;0;1;240000190;
Q26;2013;240003301;240013417;N2000;1;1;240000190;
Q26;2013;240003301;240013417;N4000;0;1;240000190;
Q26;2013;240003301;240013417;N5000;0;1;240000190;
Q26;2013;240006734;240000596;N1000;0;1;240000190;
Q26;2013;240006734;240000596;N2000;1;0;;
Q26;2013;240006734;240000596;N4000;0;1;240000190;
Q26;2013;240006734;240000596;N5000;0;1;240000190;
Q26;2013;240008318;240002428;M3000;1;;;
Q26;2013;240008318;240002428;N2000;1;;;
Q26;2013;240008318;240002428;N5000;;1;240002402;
Q26;2013;240013219;240013417;N1000;0;1;240000190;
Q26;2013;240013219;240013417;N2000;1;1;240000190;
Q26;2013;240013219;240013417;N4000;0;1;240000190;
Q26;2013;240013219;240013417;N5000;0;1;240000190;
Q26;2013;240013466;240013417;N1000;0;1;240000190;
Q26;2013;240013466;240013417;N2000;0;1;240000190;
Q26;2013;240013466;240013417;N4000;0;1;240000190;
Q26;2013;240013466;240013417;N5000;0;1;240000190;
Q26;2013;250000023;250000015;N2000;1;0;;
Q26;2013;250000114;900000365;M2000;1;;;
Q26;2013;250000114;900000365;N2000;1;;;
Q26;2013;250000270;250000643;N2000;1;0;;
Q26;2013;250000288;250000643;N2000;1;0;;
Q26;2013;250000353;250000643;N2000;1;0;;
Q26;2013;250000544;250002284;M1010;1;0;;
Q26;2013;250000544;250002284;N2000;1;0;;
Q26;2013;250000635;250000239;N2000;1;0;;
Q26;2013;250000700;250000452;N5000;1;;;
Q26;2013;250000718;250000460;M3000;0;1;250000023;390000164
Q26;2013;250000726;250000478;N2000;1;0;;
Q26;2013;250000882;250002839;N2000;;1;250000015;
Q26;2013;250001252;250007788;N2000;1;0;;
Q26;2013;250006954;250000015;N2000;1;0;;
Q26;2013;250011723;250017126;N5000;1;0;;
Q26;2013;250011848;250017803;M1000;1;0;;
Q26;2013;250011848;250017803;N1000;0;1;210780789;
Q26;2013;250012069;250017803;M1010;0;1;250000452;
Q26;2013;250012069;250017803;N1000;0;1;250011848;
Q26;2013;250012069;250017803;N2000;1;;;
Q26;2013;250012069;250017803;N4000;0;1;250011848;
Q26;2013;250012838;250017803;N1000;0;1;250011848;
Q26;2013;250012838;250017803;N4000;0;1;250011848;
Q26;2013;250014008;700004096;N1000;0;1;250014008;
Q26;2013;250014008;700004096;N2000;0;1;250014008;
Q26;2013;250014008;700004096;N3000;0;1;250014008;
Q26;2013;250014008;700004096;N5000;0;1;250014008;
Q26;2013;250016003;250006335;M1000;0;1;390000172;
Q26;2013;250016003;250006335;M3000;0;1;390000172;
Q26;2013;250016003;250006335;N1000;0;1;390000172;
Q26;2013;250016003;250006335;N2000;1;1;390000172;
Q26;2013;250016003;250006335;N3000;0;1;390000172;
Q26;2013;250016003;250006335;N5000;0;1;390000172;
Q26;2013;250016037;250017803;N1000;0;1;250011848;
Q26;2013;250016037;250017803;N2000;1;0;;
Q26;2013;250016037;250017803;N4000;0;1;250011848;
Q26;2013;250016045;250017803;N1000;0;1;250011848;
Q26;2013;250016045;250017803;N2000;1;0;;
Q26;2013;250016045;250017803;N4000;0;1;250011848;
Q26;2013;260000013;260000021;M1000;0;1;260006267;070005566
Q26;2013;260000013;260000021;M1010;0;1;420782559;
Q26;2013;260000013;260000021;M2000;0;1;420782559;260000146
Q26;2013;260000013;260000021;M3000;0;1;260000120;
Q26;2013;260000013;260000021;N2000;1;1;380780098;
Q26;2013;260000120;260016910;M1000;1;;;
Q26;2013;260000120;260016910;M1010;1;;;
Q26;2013;260000120;260016910;M2000;1;;;
Q26;2013;260000120;260016910;M3000;1;;;
Q26;2013;260000138;260000047;M1000;1;;;
Q26;2013;260000138;260000047;M1010;1;;;
Q26;2013;260000138;260000047;M2000;1;;;
Q26;2013;260000138;260000047;N2000;1;0;;
Q26;2013;260000153;690795331;M1010;1;0;;
Q26;2013;260000195;260006770;N2000;1;;;
Q26;2013;260000195;260006770;N4000;1;;;
Q26;2013;260000203;260016910;N2000;1;1;260000013;
Q26;2013;260000229;260000070;M1010;1;0;;
Q26;2013;260000237;260000088;N1000;0;1;260000096;
Q26;2013;260000237;260000088;N4000;0;1;260000096;
Q26;2013;260000260;260000377;N2000;1;;;
Q26;2013;260000278;260000096;N1000;0;1;260000088;
Q26;2013;260000278;260000096;N2000;1;1;260000088;
Q26;2013;260000278;260000096;N3000;0;1;260000088;
Q26;2013;260000278;260000096;N4000;0;1;260000088;
Q26;2013;260000278;260000096;N5000;0;1;840000046;
Q26;2013;260000286;260000104;M1000;0;1;260000013;260000146
Q26;2013;260000286;260000104;M2000;0;1;260000013;
Q26;2013;260000286;260000104;N1000;0;1;260000146;
Q26;2013;260000302;260000161;M1000;0;;260000161;
Q26;2013;260000302;260000161;N2000;1;0;;
Q26;2013;260000682;930019484;N5000;1;0;;
Q26;2013;260000823;260003264;N2000;0;1;260000047;260000120
Q26;2013;260000823;260003264;N3000;0;1;260017660;
Q26;2013;260000823;260003264;N4000;0;1;260000054;
Q26;2013;260001631;380793802;M1000;;1;380000067;
Q26;2013;260003017;260000781;N2000;1;0;;
Q26;2013;260003215;380793802;M1000;0;1;260000013;
Q26;2013;260003363;260006770;N2000;1;0;;
Q26;2013;260006267;070000245;N1000;0;1;070780424;
Q26;2013;260006267;070000245;N2000;1;1;070780424;
Q26;2013;260006267;070000245;N4000;0;1;070780424;
Q26;2013;260006267;070000245;N5000;0;1;070780424;
Q26;2013;260006820;380793802;M1000;0;1;260000120;
Q26;2013;260010418;690796552;N2000;1;0;;
Q26;2013;260012760;690796552;N2000;1;0;;
Q26;2013;260013388;260007018;N2000;1;;;
