BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2013;060780392;060000205;0;;;;0;0;;;115;;;1;1;1;1;1;0;0;0;0;0;90762;1;100;115;115;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;1
PHARMA;2013;060780442;060000213;0;;;;0;0;30;50;;;;0;0;0;0;0;0;0;0;0;0;138000;1;61;70;50;1;0;0;0;1;1;0;0;;;1;1;0;2;1;;;;2;;;;1;;;;;;1;0.2;;;2;;;0;0
PHARMA;2013;060780459;010783009;0;;;;0;0;;;102;;;0;0;0;0;0;0;0;0;0;0;71321;1;100;90;90;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;0.6;;;;1.2;;;0;0
PHARMA;2013;060780491;060790797;0;;;;0;0;126;;;;;1;1;1;1;1;0;0;0;0;0;667758;1;74;118;0;1;0;0;0;1;1;0;1;30;1;1;1;0;1;3;;;1;9;16;4;;;;;;;;0.79;;;0.81;4.56;8.43;1.37;0;1
PHARMA;2013;060780517;060000239;1;1;0;;1;0;152;;;;;1;1;1;1;1;0;0;0;0;0;4000000;1;100;152;152;1;1;0;1;1;1;1;0;;;1;1;1;2;2;;;;;;;;;;;;;;1.5;;;;;;;0;1
PHARMA;2013;060780525;060000247;0;;;;0;0;;64;;;;1;1;1;1;1;0;0;0;0;0;58809;1;100;64;64;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.57;;;;0.63;;;0;0
PHARMA;2013;060780558;750720575;0;;;;0;0;;;103;;;0;0;0;0;0;0;0;0;0;0;69258;1;100;;;0;;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;1;;0.57;;;;;0.91;;0;0
PHARMA;2013;060780590;060000270;0;;;;0;0;66;;;;;0;0;0;0;0;0;0;0;0;0;145000;1;100;66;66;1;0;0;0;1;1;0;0;;;0;0;0;2;0;;;;2;;;2;;;;0;;;1.11;;;;1.22;;;0;0
PHARMA;2013;060780665;060000312;0;;;;1;0;50;;30;;;1;1;1;1;1;0;0;0;0;0;123524;1;100;100;20;1;0;0;0;1;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.55;;;;1;;;0;0
PHARMA;2013;060780699;060000346;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;18061;1;100;14;14;1;0;0;0;1;1;0;0;;;1;0;0;1;;;;;;;;1;;;;;;1;0.5;;;;;;0.25;0;0
PHARMA;2013;060780715;060000361;0;;;;1;0;271;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;271;271;1;1;0;0;1;0;1;0;;;1;1;0;1;2;;;;;;;2;1;1;;5;;1;3.3;0.3;0.3;;4.4;;1;0;0
PHARMA;2013;060780723;060004959;0;;;;0;0;103;;;;;0;0;0;0;0;0;0;0;0;0;2859652;1;100;103;103;1;1;0;0;1;1;0;0;;;0;1;0;0;1;;;;3;1;;1;1;1;;2;;;1.5;0.2;0.5;;4.2;1;;0;0
PHARMA;2013;060780749;060000395;0;;;;1;1;;36;43;;;0;0;0;0;0;0;0;0;0;0;;0;;79;79;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;0;0;;1;;;0.5;0;0;;1;;;0;0
PHARMA;2013;060780756;060000403;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;380000;1;50;98;98;1;0;0;0;1;1;0;0;;;0;0;0;1;0;;;;;;;2;;;;3;;;0.8;;;;2.3;;;0;0
PHARMA;2013;060780947;060800174;0;;;;1;1;110;22;;;;0;0;0;0;0;0;0;0;0;0;1200000;0;;132;132;1;0;1;0;1;1;1;0;;;1;1;0;2;1;;;;2;5;2;3;1;;;2;;;1.19;0.25;;;1.34;2.31;0.89;0;0
PHARMA;2013;060780996;630786754;0;;;;1;0;;413;;;54;0;0;0;0;0;0;0;0;0;0;751543;1;100;413;413;0;0;0;0;0;1;0;0;;;0;0;0;;2;;;;4;;1;1;;;;1;;;2.8;;;;4.5;;1;0;0
PHARMA;2013;060781200;060000635;0;;;;0;0;97;;;;;1;1;1;1;1;0;0;0;0;0;140000;1;100;97;97;1;0;0;0;1;0;0;0;;;1;1;0;1;;;;;1;;;3;1;;;;;;1.24;0.15;;;1;;;0;0
PHARMA;2013;060781374;060000718;0;;;;0;0;;;153;;;1;1;1;1;1;0;0;0;0;0;;1;100;153;153;1;0;0;0;1;0;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.5;;;;2;;;0;1
PHARMA;2013;060781929;060000858;0;;;;0;0;;75;;;;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;060785003;060785011;0;;;;0;1;304;70;171;61;40;0;0;0;0;0;0;0;0;0;0;8614983;1;61;;;1;0;0;0;0;0;1;0;;;1;1;1;0;15;2;;2;23;36;9;3;0;;0;8;9;7;15.85;1.2;;1.21;27.25;40.81;14.67;1;0
PHARMA;2013;060785219;060001468;1;1;1;;0;0;222;;108;;;0;0;0;0;0;0;0;0;0;0;6146825;1;100;124;124;1;1;0;0;1;1;1;0;;;1;1;0;1;2;1;1;2;10;12;;2;;;;6;1;;2.8;0.5;0.5;2;15;12.8;;0;1
PHARMA;2013;060789195;060785011;0;;;;0;0;669;0;20;0;0;0;0;0;0;0;0;0;0;0;0;38514015;1;20;689;689;1;1;0;1;0;0;1;0;;;1;1;1;0;9;;;1;23;24;3;6;;;0;7;1;0;11.84;;;0.5;26.18;24.71;3.16;1;0
PHARMA;2013;060789674;130037815;0;;;;0;0;;;217;;;0;0;0;0;0;0;0;0;0;0;194400;1;100;217;217;0;0;0;0;0;1;0;0;;;0;0;0;;1;;;;;;;;;;;;;;1.18;;;;;;;0;0
PHARMA;2013;060790177;060785011;0;;;;0;0;;;80;40;83;1;1;1;1;1;0;0;0;0;0;172627;1;100;203;203;1;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;1;;;1;;;;0;;;1.06;;;;1;;;0;0
PHARMA;2013;060790631;060791761;0;;;;0;0;;;;30;;0;0;0;0;0;0;0;0;0;0;26683;1;100;30;30;1;0;0;0;1;1;0;0;;;1;0;0;1;1;1;;;3;5;0;0;;;;0;2;0;1;0.2;;;3;6.3;0;0;0
PHARMA;2013;060791811;750826638;0;;;;0;0;95;;59;;;0;0;0;0;0;0;0;0;0;0;395726;1;87;154;134;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;2;;;;;;;1.58;;;;;;;0;0
PHARMA;2013;060791860;060790797;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;95589;1;100;100;100;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.33;;;;;;;0;1
PHARMA;2013;060792090;060790540;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;281679;1;100;;;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;;;;0.58;;;;;;;0;0
PHARMA;2013;060792736;060790540;0;;;;1;0;10;;;;;0;0;0;0;0;0;0;0;0;0;52985;1;100;10;10;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;;;;0.12;;;;;;;0;0
PHARMA;2013;060792850;060790797;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;;1;;;;1;0;0;0;0;1;0;1;1;1;0;0;0;1;;;;;;;;1;;;;;;;0.33;;;;;;;0;0
PHARMA;2013;060792900;060790797;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;6310;1;100;100;100;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.33;;;;;;;0;1
PHARMA;2013;060792926;060022951;1;3;1;;0;0;31;;;;;0;0;0;0;0;0;0;0;0;0;266000;1;100;31;31;1;1;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;060793239;750826638;0;;;;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;35932;1;75;75;75;1;0;0;0;0;1;0;0;;;1;0;0;;;;;;;;;3;;;;2;;;0.4;;;;0.69;;;0;0
PHARMA;2013;060794013;060790797;0;;;;0;0;68;;;;;1;1;1;1;1;0;0;0;0;0;311755;1;88;60;0;1;0;0;0;1;1;0;0;;;1;1;0;1;3;;;1;9;16;4;;;;;;;;0.44;;;0.19;2.3;1.93;0.78;0;1
PHARMA;2013;060798881;060798873;0;;;;0;0;;;104;;;1;1;1;1;1;0;0;0;0;0;;1;100;104;104;1;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;060800166;060780608;1;1;1;;0;0;222;;108;;;0;0;0;0;0;0;0;0;0;0;305000;1;100;98;98;1;1;1;1;1;1;0;0;;;1;0;0;1;1;1;;1;7;12;;1;;;;;1;;1.1;0.5;;1;6.05;12.8;;0;0
PHARMA;2013;060800182;060002912;0;;;;0;0;;;123;;;0;0;0;0;0;0;0;0;0;0;121028;1;100;123;123;0;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.9;;;;0.58;;;0;1
PHARMA;2013;060801016;060790540;0;;;;1;0;5;;;;;0;0;0;0;0;0;0;0;0;0;36772;1;100;5;5;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;;;;0.13;;;;;;;0;0
PHARMA;2013;070000013;070002878;1;3;0;;1;0;130;;22;60;204;1;1;1;1;1;0;0;0;0;0;2486000;1;;480;184;1;1;0;0;1;1;1;0;;;1;0;0;2;2;;;;2;4;2;;;;;5;;;1.76;;;;4.38;4;1.93;0;1
PHARMA;2013;070000021;070780101;0;;;;0;0;15;;18;;116;0;0;0;0;1;0;0;0;0;1;96296;1;100;149;149;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.74;;;;0.5;;;0;0
PHARMA;2013;070000039;070780119;0;;;;0;0;16;;10;;110;1;1;1;1;1;0;0;0;0;0;18653;1;100;26;26;1;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;1;1;;;;1;;;0.25;;;;0.25;;0.1;0;0
PHARMA;2013;070000047;070780127;0;;;;0;0;12;;40;75;217;0;1;0;0;0;0;0;0;0;0;261516;1;100;100;42;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;070000062;070005558;0;;;;0;0;8;;15;;191;1;1;1;1;1;0;0;0;0;0;146765;1;100;214;214;0;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;1;;;;;;;;;;1;;;;1;;;0;1
PHARMA;2013;070000070;070780150;0;;;;0;0;20;;15;;99;1;1;1;1;1;0;0;0;0;0;122000;1;100;134;134;0;0;0;0;0;1;1;0;;;0;0;0;1;;;;;1;;;1;;;;1;;;0.5;;;;1.8;;;0;0
PHARMA;2013;070000096;070780184;0;;;;1;0;14;;17;;77;0;1;0;0;0;0;0;0;0;0;;1;100;31;31;1;0;0;0;0;1;1;0;;;0;0;0;;;;;;;;;1;;;;2;;;0.5;;;;1.3;;;0;0
PHARMA;2013;070000112;070780218;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;14241;1;100;100;100;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.2;;;;;;;0;0
PHARMA;2013;070000146;070004742;0;;;;1;0;8;;35;;;0;0;0;0;0;0;0;0;0;0;132498;1;100;100;100;1;0;0;0;0;0;0;0;;;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0.2;0;0;0;0.22;0;0;0;0
PHARMA;2013;070000179;070780358;0;;;;0;0;217;;22;;;1;1;1;1;1;0;0;0;0;0;2762886;1;95;227;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;3;1;1;1;4;7;1;0;0;0;1;6;3;1;2.6;0.5;0.5;1.1;8.9;7.38;1.9;0;1
PHARMA;2013;070000187;070780366;0;;;;1;0;12;;27;;;0;0;0;0;0;0;0;0;0;0;48880;1;100;39;39;0;0;;0;0;1;1;0;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0.66;0;0;0;1.4;0;0;0;0
PHARMA;2013;070000195;070780374;0;;;;0;0;36;0;23;;144;0;0;0;0;0;0;0;0;0;0;146000;1;100;203;197;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;1;;;1;;;;1;;;0.9;;;;2.79;;;0;0
PHARMA;2013;070000203;070780382;0;;;;0;0;11;;24;;107;1;1;1;1;1;0;0;0;0;0;111690;1;100;142;142;0;0;0;0;0;0;1;0;;;0;0;0;0;;;;;;;;2;;;;3;;;0.67;;;;1.96;;;0;0
PHARMA;2013;070000609;070005566;1;3;0;;1;0;200;;144;;325;1;1;1;1;1;0;0;0;0;0;4832887;1;70;512;245;1;1;0;0;1;1;1;0;24;;1;1;0;2;5;0;0;0;8;9;2;0;0;0;0;4;3;0;4.5;0;0;0;10.59;8.25;2;0;1
PHARMA;2013;070780168;070000088;0;;;;0;0;59;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;59;0;1;0;0;0;1;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.63;;;;;;;0;0
PHARMA;2013;070780226;300012267;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;100199;1;60;60;60;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.54;;;;;;;0;0
PHARMA;2013;070780317;630786754;0;;;;1;;;235;;;94;1;1;1;1;1;0;0;0;0;0;381867;1;71;71;;;0;0;0;0;1;1;0;;;0;0;0;0;2;;;;1;;;3;;;;2;;;2.27;;;;2.4;;;0;0
PHARMA;2013;070780390;070000211;1;3;0;;1;0;;;33;;69;1;1;1;1;1;0;0;0;0;0;800;1;100;102;69;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.5;;;;1;;;0;0
PHARMA;2013;070780408;070000229;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;29;29;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;;;;1;1;;;1;;;0.64;0.2;;;0.85;;;0;1
PHARMA;2013;070780424;070000245;0;;;;1;0;215;;;;;1;1;1;1;1;0;0;0;0;0;820500;1;89;0;168;1;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;4;;;1;;;;1;3;;1.2;;;;4.72;2.38;;0;1
PHARMA;2013;080000110;080000037;0;;;;1;1;188;;30;43;236;0;0;0;0;0;0;0;0;0;0;1747800;1;97;513;197;1;1;0;0;1;1;1;0;;;1;1;0;0;3;;;;3;6;1;1;1;;;4;4;1;3.6;0.25;;;6.2;8.7;1.8;0;1
PHARMA;2013;080000219;080001969;1;3;1;;1;1;94;0;46;2;;0;0;0;0;0;0;0;0;0;0;430862;1;100;151;24;1;0;0;0;1;1;0;1;16;0;0;0;0;0;1;;;;2;;;1;;;;;;;1.75;;;;2;;;0;0
PHARMA;2013;080000250;540019726;0;;;;1;0;;;90;;;0;0;0;0;0;0;0;0;0;0;58600;1;100;90;90;0;0;0;0;1;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;1;;0.27;;;;0.54;0.34;;0;0
PHARMA;2013;080000268;540019726;0;;;;0;0;;;35;;;0;0;0;0;0;0;0;0;0;0;24600;1;100;35;35;0;0;0;0;1;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;1;;0.11;;;;0.22;0.14;;0;0
PHARMA;2013;080000284;080000060;0;;;;1;;15;;15;;80;0;0;0;0;0;0;0;0;0;0;53330;1;100;100;80;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;080000300;080000078;0;;;;0;0;8;;8;;142;0;0;0;0;0;0;0;0;0;0;;1;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.25;;;;0.7;;;0;0
PHARMA;2013;080000318;080000086;0;;;;1;0;0;243;12;0;60;1;1;1;1;1;0;0;0;0;0;350096;1;100;331;30;0;0;0;0;1;1;0;0;;;0;0;0;0;3;0;0;0;4;0;1;1;0;0;0;0;1;0;2.31;0;0;0;4;0.55;1;0;1
PHARMA;2013;080000425;080000615;1;1;0;1;0;0;;;;;;0;1;0;0;1;0;0;0;0;0;9163228;1;61;621;255;1;1;0;0;1;1;1;0;;;1;1;0;2;8;1;1;;13;17;2;1;;;;6;2;2;5.76;0.83;0.9;;17.16;18.04;3.83;0;1
PHARMA;2013;080002140;540019726;0;;;;0;0;;;7;;14;0;0;0;0;0;0;0;0;0;0;4300;1;100;21;0;0;0;0;0;1;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;1;;0.02;;;;0.04;0.02;;0;0
PHARMA;2013;080010473;080010242;1;1;0;2;0;0;76;;;;;1;0;0;0;0;0;0;0;0;0;487789;1;100;100;100;0;1;0;0;1;1;0;1;50;0;0;0;0;0;1;;;;3;2;;2;;1;;1;1;;2;;0.5;;3.5;2.8;;0;1
PHARMA;2013;090000019;090180019;0;;;;0;0;;;50;;;1;1;1;1;1;0;0;0;0;0;62432;1;100;50;50;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;1;;;0.73;;;;0.6;;;0;0
PHARMA;2013;090000175;090781774;1;;1;;1;0;327;0;49;0;230;1;1;1;1;1;0;0;0;0;0;5010000;1;52;450;263;1;1;0;0;1;1;1;1;33;0;1;1;0;2;4;1;;1;10;9;2;;;;;1;1;1;3.62;0.5;;0.9;11.89;9.72;2.8;0;1
PHARMA;2013;090000183;090781816;0;;;;0;0;71;120;50;;151;1;1;1;1;1;0;0;0;0;0;1242600;1;100;404;351;1;1;0;0;1;1;1;1;10;0;1;0;0;2;2;1;1;;7;3;3;;;;;1;;1;1.8;0.1;0.2;;6.62;3;3.28;0;1
PHARMA;2013;090000217;090782251;0;;;;1;0;;;15;;141;1;1;1;1;1;0;0;0;0;0;16091;1;0;0;15;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;0.28;;;;0.39;;;0;0
PHARMA;2013;090001629;090780107;1;3;0;;1;0;15;;45;;123;1;0;1;0;1;0;0;0;0;0;215577;0;;183;183;1;0;0;0;1;1;1;0;;;0;0;0;0;2;;;;2;;;;;;;5;;;2;;;;4.82;;;0;1
PHARMA;2013;100000082;100001148;0;;;;0;0;46;0;0;0;0;1;1;1;1;1;0;0;0;0;0;79320;0;;46;46;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;;;;;;;;1;;;1;;;;0.69;;;0;0
PHARMA;2013;100000090;100000017;0;;;;1;1;572;0;70;70;293;0;0;0;0;0;1;1;1;1;1;18360000;1;93;714;293;1;1;0;;1;1;1;0;;;0;0;0;0;8;1;7;;15;4;3;;;;;2;;;7.29;0.05;1.7;;16.94;4.17;3;0;1
PHARMA;2013;100000108;100000033;0;;;;1;0;;230;;;44;1;1;1;1;1;0;0;0;0;0;461568;1;100;274;228;0;0;0;0;0;1;0;0;;;0;0;0;0;3;;;;5;;2;;;;;2;;;3;;;;6.3;;2;0;0
PHARMA;2013;100000116;100000041;0;;;;0;0;8;0;22;30;130;0;0;0;0;0;0;0;0;0;0;264736;1;100;190;160;0;0;0;0;0;1;1;0;;;0;0;0;1;;;;;2;;;1;;;;;;;0.7;;;;2;;;0;0
PHARMA;2013;100000124;100009075;0;;;;0;0;118;;;;;1;1;1;1;1;0;0;0;0;0;2052638;1;2;0;0;1;0;0;0;1;1;0;0;;;1;0;0;1;1;1;;;;;;;;;;;;;1;0.5;;;;;;0;1
PHARMA;2013;100000140;100000058;0;;;;1;0;10;0;22;30;175;1;1;1;1;1;0;0;0;0;0;163185;1;100;237;145;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;0;0;;;;;0.75;0;0;;1;;;0;0
PHARMA;2013;100000157;100009075;0;;;;0;0;68;;;;;1;1;1;1;1;0;0;0;0;0;566332;0;0;0;0;1;0;0;0;1;1;0;0;;;1;0;0;1;;;;;;;;1;1;;;;;;0.5;0.5;;;;;;0;1
PHARMA;2013;100000199;100006279;0;;;;0;1;75;0;40;39;185;1;1;1;1;1;0;0;0;0;0;;0;;;;1;0;0;0;0;1;1;1;20;0;0;0;0;0;1;;;;3;;;0;;;;0;;;1;;;;2.75;;;0;0
PHARMA;2013;100002351;100000561;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;46;0;1;1;0;0;1;1;0;0;;;1;0;0;0;;;;;1;;1;2;1;1;;3;;;1.54;0.3;0.6;;3.1;;1;0;0
PHARMA;2013;100008903;100007335;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;216600;1;100;45;45;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;1;;1;0.5;;;;0.5;;0.5;0;0
PHARMA;2013;100009083;750721235;0;;;;0;0;;;58;;;0;0;0;0;0;0;0;0;0;0;77229;1;100;58;58;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;110000023;110780061;1;1;0;7;1;0;500;;40;30;350;0;0;0;0;1;1;1;1;1;1;9363750;1;85;676;290;1;1;0;1;1;1;1;0;;;1;1;1;1;6;1;2;1;14;18;1;1;;;;4;6;1;5.7;0.5;2;1;15.69;16.58;1.9;0;1
PHARMA;2013;110000049;110780087;0;;;;0;0;27;;25;30;120;0;0;0;0;0;0;1;0;0;0;171143;1;100;202;200;1;0;0;0;0;1;1;0;;;0;0;0;1;;;;;1;;;3;;;;2;;;1.35;;;;2.44;;;0;0
PHARMA;2013;110000056;110780137;0;;;;1;0;256;47;30;90;84;0;1;1;0;1;0;0;1;1;0;5853953;1;100;518;186;1;0;0;0;1;1;1;0;;;1;1;0;1;4;;;1;9;11;2;1;;;;3;3;;4.4;;;1;10.4;13.2;2;0;1
PHARMA;2013;110000189;110780707;1;3;0;11;1;0;30;;29;;163;1;1;1;1;1;0;1;0;0;0;322000;1;100;270;270;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;2;;1;1;;;;1.7;;0.5;0;0
PHARMA;2013;110000247;110780772;0;;;;1;0;41;;37;72;137;1;1;1;1;1;0;0;0;0;0;380700;1;36;302;118;1;0;0;0;0;1;0;1;10;;0;0;0;0;;;;;3;;;;;;;;;;;;;;2.8;;;0;1
PHARMA;2013;110000262;110781010;1;1;0;9;1;0;;;40;;60;0;1;0;0;0;0;0;0;0;0;46605;1;100;100;100;;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;2;;;0.53;;;;0.96;;;0;0
PHARMA;2013;110003118;310012638;0;;;;0;0;;;73;;;1;0;1;0;0;0;0;0;0;0;112610;1;100;73;73;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;110004942;310021324;0;;;;0;0;;;76;;;1;1;1;1;1;0;0;0;0;0;21900;1;100;76;76;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.23;;;0;0
PHARMA;2013;110780152;110000064;0;;;;0;0;;68;;;;0;0;0;0;0;0;0;0;0;0;36600;1;100;68;68;0;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;110780194;110000080;0;;;;0;0;;;0;;;0;0;0;0;0;0;0;0;0;0;84105;1;100;66;66;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7;0;0;0;0.7;0;0;0;0
PHARMA;2013;110780202;310021316;0;;;;0;0;;;87;;;0;0;0;0;0;0;0;0;0;0;84063;1;87;20;87;0;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;0;;;1;;;;1;;;0.8;;;;0.5;;;0;0
PHARMA;2013;110780228;110000114;0;;;;1;0;178;;33;;;1;1;1;1;1;0;0;0;0;0;6000000;0;26;103;103;1;1;0;0;1;1;1;1;16;0;1;1;1;1;3;1;1;;6;;2;;;;;;;;2.5;0.5;0.5;;3.7;;2;0;0
PHARMA;2013;110780236;110780707;1;3;0;11;1;0;12;;15;;;1;1;1;1;1;0;1;0;0;0;67000;1;100;30;30;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;;;;1;;;;;;;0;0
PHARMA;2013;110780483;110000155;0;;;;0;0;126;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;133;16;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;2;;;;;;;;;;1.23;;;;;;;0;0
PHARMA;2013;110786324;;0;;;;1;0;;243;44;30;317;1;1;1;1;1;0;0;0;0;0;776354;1;100;634;0;0;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;;;;;;;;4;1;;2;;;;3.52;0.5;;0;0
PHARMA;2013;120000039;120780044;0;;;;1;0;327;5;25;30;225;0;0;0;0;0;0;0;0;0;0;10000000;1;75;45;32;1;1;0;;1;1;1;0;;;1;0;0;1;3;;;1;11;5;3;4;1;1;;2;;;5.5;;;0.86;11.36;5.29;2.5;0;1
PHARMA;2013;120000054;120780069;0;;;;1;1;182;;48;80;273;0;0;0;0;0;0;0;0;0;0;2122729;1;40;140;;1;1;0;0;1;1;1;0;;;1;0;0;2;2;2;0;0;4;3;2;1;1;0;0;0;3;0;2.7;2.7;0;0;4;5.34;2;0;1
PHARMA;2013;120000070;120780085;1;1;0;;0;0;96;;35;30;89;1;1;1;1;1;0;0;0;0;0;808005;0;;;;1;0;0;0;1;1;1;0;;;1;0;0;0;;;;;1;1;;3;;;;1;;;1.3;;;;1.9;1;;0;1
PHARMA;2013;120000088;120780093;0;;;;0;0;9;0;15;30;154;1;1;1;1;1;0;0;0;0;0;143623;1;100;68;208;0;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;2;;;1;;;;1;;;2.5;;;;2.5;;;0;0
PHARMA;2013;120000096;120780101;0;;;;0;0;20;;74;30;189;1;1;1;1;1;0;0;0;0;0;303395;1;100;313;219;0;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;2;;;;;;;;;;1;;;;2;;;0;0
PHARMA;2013;120000153;120780291;0;;;;0;0;;;41;40;;1;1;1;1;1;0;0;0;0;0;103658;1;100;81;81;1;0;0;0;0;1;1;0;;;0;0;0;;;;;;;;;1;;;;1;;;0.6;;;;0.7;;;0;0
