BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2013;830000295;830100533;158;56432;9274;1552;51110;51;18615;4195;1452;15012;20;7275;1420;92;5389;229;82322;14889;3096;71511;2;0;1;161;793;11;0;;0;;;13;0;1;161;793;1;1;1;1;1;1;1;1;1;62;5;49;25;38719;4266;1106
MCO;2013;830000311;830100566;209;76285;13320;586;70733;72;25860;3358;64;19461;49;17885;2378;62;9646;330;120030;19056;712;99840;24;1110;1;246;5485;8;2270;1;391;;;33;3771;1;246;5485;1;1;0;1;1;1;1;1;1;;100;45;65;74537;26204;293
MCO;2013;830000337;830100590;38;13870;3242;912;12374;;;0;0;0;15;5475;717;73;2697;53;19345;3959;985;15071;4;60;;;636;;0;0;226;;;4;286;;;636;0;0;0;0;0;1;0;0;0;;;;;3395;443;0
MCO;2013;830000345;830100616;390;140222;23542;3428;121272;140;48127;8673;456;43265;53;19285;4053;162;15951;583;207634;36268;4046;180488;43;2993;;;19771;10;1964;4;960;;;57;5917;;;19771;1;1;1;1;1;1;1;1;1;80;59;41;49;85677;10616;2329
MCO;2013;830009528;830100566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1575;0;0;0;0;0;0;0;0;0;5;1575;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2749;0;0
MCO;2013;830012688;830012639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;6945;;;23182;;0;;0;;;;6945;;;23182;;;;;;;;;;;;;;;;
MCO;2013;830100103;830000022;15;5475;590;9;6852;68;24820;3743;63;14398;;;0;0;0;83;30295;4333;72;21250;15;2883;;;23370;25;7474;;0;;;40;10357;;;23370;;;;;;;;;;;;;;2059;;
MCO;2013;830100251;830000063;22;8030;771;48;4050;50;18250;2973;156;10980;;;0;0;0;72;26280;3744;204;15030;38;701;;;4353;25;4681;;15;;;63;5397;;;4353;;;;;;;;;;;;;;;;
MCO;2013;830100319;750052425;88;32037;5802;704;23066;66;24374;4452;191;17019;;;0;0;0;154;56411;10254;895;40085;;0;;;32;24;5697;;0;;;24;5697;;;32;;;;;;;;;;;;;;;;
MCO;2013;830100327;830000105;;;0;0;0;41;14965;8424;6666;5983;;;0;0;0;41;14965;8424;6666;5983;;0;;;0;30;0;;0;;;30;0;;;0;;;;;;;;;;;;;;1279;;
MCO;2013;830100368;830000147;;;0;0;0;59;21535;2292;290;7029;;;0;0;0;59;21535;2292;290;7029;0;1;;;0;14;4210;;0;;;14;4211;;;0;;;;;;;;;;;;;;;;
MCO;2013;830100392;830000154;35;12775;1664;41;11638;65;23725;3354;11;11531;;;0;0;0;100;36500;5018;52;23169;;1;;;0;20;7860;;0;;;20;7861;;;0;;;;;;;;;;;;;;;;
MCO;2013;830100418;830000170;;;0;0;0;30;10950;1236;16;4244;;;0;0;0;30;10950;1236;16;4244;;0;;;0;7;4089;;0;;;7;4089;;;0;;;;;;;;;;;;;;;;
MCO;2013;830100434;830000196;20;7300;986;0;6583;100;29200;4239;14;12217;38;13870;2851;1139;7210;158;50370;8076;1153;26010;16;6;;;3169;26;12541;4;1126;;;46;13673;;;3169;;;;;;;;;;;;;;;;
MCO;2013;830100459;830000212;8;2452;185;5;1202;51;18615;3427;306;10604;0;;1;0;1;59;21067;3613;311;11807;;0;;;13;31;6246;;89;;;31;6335;;;13;;;;;;;;;;;;;;;;
MCO;2013;830100475;830000238;0;0;204;4;768;62;16425;2503;13;11072;;;0;0;0;62;16425;2707;17;11840;;0;;;0;25;4144;0;8;;;25;4152;;;0;;;;;;;;;;;;;;;;
MCO;2013;830100491;830000253;;;0;0;0;19;6935;1180;0;1290;;;0;0;0;19;6935;1180;0;1290;;0;;;0;10;4256;;0;;;10;4256;;;0;;;;;;;;;;;;;;;;
MCO;2013;830100558;690781810;18;6570;446;2;4856;49;17885;2033;185;9673;0;0;0;0;0;67;24455;2479;187;14529;6;1105;;;0;0;0;0;0;;;6;1105;;;0;0;0;0;0;0;0;1;1;0;;;;;12280;528;
MCO;2013;830100574;750821092;155;56575;8697;840;44856;102;37230;4582;57;28060;;;0;0;0;257;93805;13279;897;72916;39;505;;;10736;19;1453;;0;;;58;1958;;;10736;;;;;1;;;;1;;110;;15;87479;28348;3880
MCO;2013;830100608;830100616;115;36610;5059;761;33902;;;0;0;0;;;0;0;0;115;36610;5059;761;33902;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;0;1;1;1;1;;;;;16886;2574;
MCO;2013;830100855;830000493;36;13140;1223;4;12384;;;0;0;0;;;0;0;0;36;13140;1223;4;12384;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;830200523;830210084;20;7300;1812;192;6403;70;25550;701;182;2708;;;0;0;0;90;32850;2513;374;9111;15;2074;;;98;0;0;;0;;;15;2074;;;98;0;0;0;1;0;0;0;0;1;;;;;16288;7265;
MCO;2013;830215687;830003521;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;1722;;;19820;;0;;0;;;0;1722;;;19820;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840000285;840000608;6;2190;378;8;2236;52;18980;2312;0;6826;59;21535;3835;0;14342;117;42705;6525;8;23404;;0;;;6;27;6079;2;410;;;29;6489;;;6;;;;;;;;;;;;;;;;
MCO;2013;840000327;840000640;0;;6;0;70;42;15115;1907;0;10539;;;0;0;0;42;15115;1913;0;10609;;0;;;0;2;366;;0;;;2;366;;;0;;;;;;;;;;;;;;;;
MCO;2013;840000343;840000012;40;13752;2869;814;12779;;;0;0;0;9;3285;512;92;1652;49;17037;3381;906;14431;4;735;;;815;;0;1;92;;;5;827;;;815;0;0;0;1;0;1;0;0;1;;;20;22;10058;557;
MCO;2013;840000350;840000657;88;29744;4626;683;23512;;;0;0;0;;;0;0;0;88;29744;4626;683;23512;38;8538;;;65444;;0;;0;;;38;8538;;;65444;0;0;0;0;0;0;0;0;0;;;;;30305;3620;
MCO;2013;840000392;840000046;62;22630;3663;509;22867;;;0;0;0;26;9490;1831;39;7278;88;32120;5494;548;30145;4;98;;;290;1;211;1;291;;;6;600;;;290;0;0;1;0;0;1;0;0;0;;;8;;;;
MCO;2013;840000400;840000673;;;181;0;1271;75;27375;2918;75;12230;;;0;0;0;75;27375;3099;75;13501;;0;;;1;22;5324;;0;;;22;5324;;;1;;;;;;;;;;;;;;;;
MCO;2013;840000418;840004659;60;20075;3977;795;18900;24;8760;706;60;3326;23;8395;1641;595;4134;107;37230;6324;1450;26360;3;295;;;1034;;0;;0;;;3;295;;;1034;1;1;1;1;0;1;1;0;0;;;;;19184;;
MCO;2013;840000426;840000061;5;1825;88;2;982;0;0;0;0;0;0;0;0;0;0;5;1825;88;2;982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;840000434;840000079;10;3650;115;2;2091;;;0;0;0;;;0;0;0;10;3650;115;2;2091;;0;;;0;;0;;0;;;;0;;;0;0;0;;0;0;0;0;0;0;;;;;;;
MCO;2013;840000467;840003651;;;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;;;0;9;4643;;0;;;9;4643;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840000483;840000087;89;32485;6621;2146;30725;62;21270;2207;130;13541;25;9125;2030;445;6722;176;62880;10858;2721;50988;6;0;;;1051;;0;;0;;;6;0;;;1051;1;1;1;1;1;1;1;1;0;;;;;21379;;476
MCO;2013;840000491;130041916;34;12410;2365;788;10604;;;0;0;0;24;8760;1060;58;4427;58;21170;3425;846;15031;2;276;;;3;;0;3;474;;;5;750;;;3;1;0;0;0;0;1;0;1;0;;;;;115592;27652;0
MCO;2013;840000517;840000103;9;3285;31;0;189;;;0;0;0;;;0;0;0;9;3285;31;0;189;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840000525;840000111;28;10220;1433;271;7783;;;0;0;0;;;0;0;0;28;10220;1433;271;7783;;0;;;5;;0;;0;;;;0;;;5;1;1;1;0;0;0;1;0;1;7;;;60;2652;1178;0
MCO;2013;840000533;840000129;31;8634;1470;380;8287;;;0;0;0;;;55;55;0;31;8634;1525;435;8287;;0;;;0;;0;;0;;;;0;;;0;0;1;1;1;0;0;0;0;0;30;;;;47674;;0
MCO;2013;840001861;840006597;498;174738;24053;3018;142609;173;61960;8635;528;43942;53;19344;4454;480;18520;724;256042;37142;4026;205071;42;3015;;;20238;22;4282;2;0;;;66;7297;;;20238;1;1;1;1;1;1;1;1;1;60;20;60;60;161278;86388;3456
MCO;2013;840007850;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;28;653;;;7737;;0;;0;;;28;653;;;7737;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840011043;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;24;1561;;;17705;;0;;0;;;24;1561;;;17705;;;;;;;;;;;;;;;;
MCO;2013;840013270;840003651;0;;82;1;116;50;18250;2388;39;8124;;;0;0;0;50;18250;2470;40;8240;;0;;;22;9;2827;0;7;;;9;2834;;;22;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840013312;840003685;44;15193;4323;43;12996;40;14600;1957;6;8966;;;0;0;0;84;29793;6280;49;21962;1;59;;;322;10;2591;;0;;;11;2650;;;322;1;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840013445;840014658;;;0;0;0;78;28470;4214;12;8697;;;0;0;0;78;28470;4214;12;8697;;0;;;25;13;10579;;0;;;13;10579;;;25;;;;;;;;;;;;;;;;
MCO;2013;840017172;840017164;0;0;88;0;875;92;33580;4878;211;18124;;;0;0;0;92;33580;4966;211;18999;;0;;;0;15;5575;;0;;;15;5575;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840017222;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;38;1115;;;13186;;0;;0;;;38;1115;;;13186;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840017461;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;33;1160;;;14375;;0;;0;;;33;1160;;;14375;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;840018337;840006597;;;0;0;0;17;5887;520;31;2334;;;0;0;0;17;5887;520;31;2334;;0;;;0;1;204;;0;;;1;204;;;0;;;;;;;;;;;;;;2728;1664;
MCO;2013;850000118;850013244;28;10220;2122;80;8016;84;30660;5963;138;19780;23;8395;919;36;4254;135;49275;9004;254;32050;;0;;;0;30;10926;;0;;;30;10926;;;0;0;1;0;1;0;0;0;0;1;;;;;8078;;2024
MCO;2013;850000126;850022948;;;0;0;0;76;27740;3665;3;14246;;;0;0;0;76;27740;3665;3;14246;;0;;;0;20;5695;;0;;;20;5695;;;0;;;;;;;;;;;;;;;;
MCO;2013;850000134;850013269;0;;189;2;1771;76;27740;3994;180;17509;;;0;0;0;76;27740;4183;182;19280;;0;;;0;14;3626;;0;;;14;3626;;;0;;;;;;;;;;;;;;;;
MCO;2013;850000142;850000019;350;122924;18009;251;110117;140;51294;8184;1;39163;69;25185;5897;11;24420;559;199403;32090;263;173700;43;5726;;;48354;28;5793;5;2794;;;76;14313;;;48354;1;1;1;1;1;1;1;1;1;42;182;97;365;132516;24498;798
MCO;2013;850000175;850009010;102;35253;5919;306;33992;52;18980;2910;169;12830;22;8030;1320;98;4433;176;62263;10149;573;51255;5;729;;;651;10;1951;2;115;;;17;2795;;;651;1;0;0;1;0;0;1;0;0;;;;;26087;1250;
MCO;2013;850000183;850000035;4;316;7;0;163;;;0;0;0;;;0;0;0;4;316;7;0;163;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;850000191;850000043;4;1460;250;73;724;;;0;0;0;;;0;0;0;4;1460;250;73;724;;0;;;7;;0;;0;;;;0;;;7;0;0;0;0;0;0;0;0;0;;;;;22388;;
MCO;2013;850000209;850000019;75;27375;3506;464;25382;;;0;0;0;;;0;0;0;75;27375;3506;464;25382;3;85;;;477;5;658;;0;;;8;743;;;477;1;0;1;1;1;0;1;0;0;30;15;;;8711;1383;
MCO;2013;850000225;850000019;56;19648;2464;29;16397;;;0;0;0;;;0;0;0;56;19648;2464;29;16397;2;155;;;17;;0;;0;;;2;155;;;17;0;0;1;1;0;1;0;0;0;25;;15;;3706;142;
MCO;2013;850000233;850009010;10;3650;332;4;3041;;;0;0;0;;;0;0;0;10;3650;332;4;3041;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;850000241;850000084;148;52148;8897;704;47619;;;0;0;0;19;6935;1399;254;4436;167;59083;10296;958;52055;17;2459;;;1349;;0;;0;;;17;2459;;;1349;1;0;1;1;0;1;1;1;1;;;;;34396;2292;0
MCO;2013;850000647;850011453;9;3285;307;0;2760;;;0;0;0;;;0;0;0;9;3285;307;0;2760;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;1;0;1;0;0;;;;;3656;305;
MCO;2013;850009333;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1363;;;16188;;0;;0;;;;1363;;;16188;;;;;;;;;;;;;;;;
MCO;2013;850009630;850000035;99;35796;5061;109;31531;;;0;0;0;20;7300;1427;370;4450;119;43096;6488;479;35981;;0;;;21;;0;;0;;;;0;;;21;1;0;1;0;0;1;0;0;0;35;;26;;11356;864;0
MCO;2013;850011271;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;756;;;7550;;0;;0;;;;756;;;7550;;;;;;;;;;;;;;;;
MCO;2013;850022047;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;9;;;55;;0;;0;;;;9;;;55;;;;;;;;;;;;;;;;
MCO;2013;850023151;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;45;;;493;;0;;0;;;;45;;;493;;;;;;;;;;;;;;;;
MCO;2013;850025156;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1002;;;11667;;0;;0;;;;1002;;;11667;;;;;;;;;;;;;;;;
MCO;2013;860000025;860780063;108;38917;6885;356;39015;54;18570;2841;72;13749;26;9490;1971;281;6696;188;66977;11697;709;59460;6;470;;;1197;12;2540;3;224;;;21;3234;;;1197;1;0;1;1;0;1;1;1;1;22;0;38;92;39354;1596;667
MCO;2013;860000033;860780071;35;12775;1725;139;10665;;;0;0;0;;;0;0;0;35;12775;1725;139;10665;2;69;;;133;;0;;0;;;2;69;;;133;1;0;0;1;0;0;1;1;0;;;;;6185;;
MCO;2013;860000058;860780097;33;10220;2239;162;10832;28;10220;948;54;4277;;;0;0;0;61;20440;3187;216;15109;5;12;;;373;6;700;;0;;;11;712;;;373;1;0;1;1;0;0;0;1;1;;;;;12919;1109;
MCO;2013;860000223;860013077;691;234264;37993;4667;216148;301;107548;14289;813;80863;65;23725;4637;513;19143;1057;365537;56919;5993;316154;55;12959;;;67176;30;5155;9;1024;;;94;19138;;;67176;1;1;1;1;1;1;1;1;1;100;15;32;45;216364;111544;2816
MCO;2013;860010321;860010313;42;15510;2032;98;11076;158;53140;8460;0;32519;0;0;0;0;0;200;68650;10492;98;43595;0;2;0;0;160;44;13684;0;0;0;0;44;13686;0;0;160;;;;;;;;;;;;;;;;
MCO;2013;860780311;860010750;24;8760;1143;80;6088;62;22630;2939;79;10418;;;0;0;0;86;31390;4082;159;16506;;0;;;0;25;5729;;0;;;25;5729;;;0;;;;;;;;;;;;;;1898;;
MCO;2013;860780568;860000140;4;1460;120;11;1055;7;2555;1311;45;3488;57;20805;2472;30;10349;68;24820;3903;86;14892;;0;;;2;5;1585;5;211;;;10;1796;;;2;;;;;;;;;;;;;;;;
MCO;2013;870000064;870000015;535;171061;26823;778;166659;291;98242;12126;345;77576;0;0;0;0;0;826;269303;38949;1123;244235;71;9603;3;498;48046;17;2767;0;0;0;;88;12370;3;498;48046;1;1;1;1;1;0;1;1;1;120;70;;160;171082;140747;2548
MCO;2013;870000080;870000700;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1348;;;11067;;0;;0;;;;1348;;;11067;;;;;;;;;;;;;;;;
MCO;2013;870000098;870000023;58;21170;3346;341;21900;43;13675;1775;89;8904;14;5110;561;40;2170;115;39955;5682;470;32974;6;338;;;1160;6;2100;2;34;;;14;2472;;;1160;1;1;1;1;0;1;1;1;0;70;;;;66568;20565;474
MCO;2013;870000270;870000031;65;23725;2989;106;22783;0;;3;0;3;;;0;0;0;65;23725;2992;106;22786;2;610;0;;385;2;253;1;7;;;5;870;0;;385;1;1;1;1;1;1;1;1;1;125;150;7;175;31175;264;342
MCO;2013;870000288;870017415;110;40150;5708;95;33523;135;49275;8555;160;35927;0;0;0;0;0;245;89425;14263;255;69450;15;3285;0;0;8162;37;12703;0;0;0;0;52;15988;0;0;8162;;;;;;;;;;;;;;;;
MCO;2013;870000403;870014503;16;5840;221;10;4696;;;0;0;0;;;0;0;0;16;5840;221;10;4696;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;870000411;870017415;38;13742;1632;10;9801;60;20122;3072;49;14706;28;10220;1908;41;8126;126;44084;6612;100;32633;;0;;;220;10;3712;0;70;;;10;3782;;;220;;;;;;;;;;;;;;;;
MCO;2013;870000551;870014503;20;7300;343;4;6135;;;0;0;0;;;0;0;0;20;7300;343;4;6135;2;143;;;75;;0;;0;;;2;143;;;75;1;1;1;1;0;0;1;1;1;40;;;150;4293;;
MCO;2013;870000601;870014248;8;2920;154;1;2801;;;0;0;0;;;0;0;0;8;2920;154;1;2801;;0;;;0;;0;;0;;;;0;;;0;0;1;0;0;1;0;1;1;1;;15;;180;1664;;
MCO;2013;870001567;870014503;11;4015;273;4;4020;;;0;0;0;;;0;0;0;11;4015;273;4;4020;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;97;;
MCO;2013;870002060;870017415;39;14235;1619;1;13790;106;28516;3295;51;15905;0;0;0;0;0;145;42751;4914;52;29695;;3;0;0;233;20;4168;0;0;0;0;20;4171;0;0;233;;;;;;;;;;;;;;;;
MCO;2013;870003514;870000015;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;690;;;0;;0;;0;;;1;690;;;0;;;;;;;;;;;;;;;;
MCO;2013;870014859;870000015;81;28122;3938;476;18845;25;7914;1381;17;4315;71;24058;4727;214;21178;177;60094;10046;707;44338;6;748;0;;606;4;1241;10;2131;0;;20;4120;0;;606;0;0;0;0;0;1;0;0;0;;;40;;45371;42070;0
MCO;2013;880000021;880007059;221;81983;12329;1008;77509;44;16164;2633;467;11541;18;6706;1524;192;6075;283;104853;16486;1667;95125;24;1895;;;17225;11;1331;0;200;;;35;3426;;;17225;1;0;1;1;1;1;1;1;1;;;;;102458;14700;4616
MCO;2013;880000039;880780069;18;6570;600;8;5304;;;0;0;0;;;0;0;0;18;6570;600;8;5304;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000047;880780077;147;52857;7108;889;42590;56;19072;2892;164;13922;20;7300;1399;281;4972;223;79229;11399;1334;61484;10;1564;0;0;1428;14;1669;0;0;0;0;24;3233;0;0;1428;1;0;1;1;1;1;1;0;1;4;6;2;120;54095;2457526;
MCO;2013;880000054;880007299;96;35040;5028;214;31496;56;19300;1974;104;9811;15;5475;815;100;2948;167;59815;7817;418;44255;5;1102;;;1068;4;1276;;0;;;9;2378;;;1068;1;1;1;1;0;1;1;0;1;59;;9;11;26346;397;
MCO;2013;880000062;880780093;150;52676;6296;354;44521;59;20851;3313;68;14905;28;9308;1781;235;6449;237;82835;11390;657;65875;9;1275;;;1534;8;1724;;0;;;17;2999;;;1534;1;0;1;1;0;1;1;0;0;74;;21;;58885;72130;
MCO;2013;880000070;880007299;43;15695;2313;669;10548;;;0;0;0;;;0;0;0;43;15695;2313;669;10548;10;1559;;;3;;0;;0;;;10;1559;;;3;1;0;1;1;0;0;1;0;0;;;;;6875;6;
MCO;2013;880000104;880780259;12;4380;142;1;1851;;;0;0;0;;;0;0;0;12;4380;142;1;1851;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000138;880006325;8;2920;14;0;286;;;0;0;0;;;0;0;0;8;2920;14;0;286;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000146;880780291;8;2816;51;0;888;;;0;0;0;;;0;0;0;8;2816;51;0;888;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000179;880780325;8;2920;104;0;2245;;;0;0;0;;;0;0;0;8;2920;104;0;2245;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000187;880780333;8;2920;171;2;1946;;;0;0;0;;;0;0;0;8;2920;171;2;1946;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000195;880780341;10;3650;121;0;1643;;;0;0;0;;;0;0;0;10;3650;121;0;1643;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880000211;880780366;6;2190;104;0;1498;;;0;0;0;;;0;0;0;6;2190;104;0;1498;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;880006663;880007059;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;760;;;0;;0;;0;;;1;760;;;0;0;1;0;0;0;0;0;0;1;;;;;30809;;
MCO;2013;880780135;880780150;;;0;0;0;;;0;0;0;45;16425;3748;1079;10978;45;16425;3748;1079;10978;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;880788591;880780150;19;6935;1186;21;8533;221;80665;15042;7117;37672;;;0;0;0;240;87600;16228;7138;46205;20;259;;;12505;23;2222;;0;;;43;2481;;;12505;;;;;;;;;;;;;;;;
MCO;2013;890000169;890000151;19;6935;254;5;2024;69;25185;11571;6938;17455;0;0;9;7;2;88;32120;11834;6950;19481;5;1;;;1928;26;0;0;0;;;31;1;;;1928;;;;;;;;;;;;;;;;
MCO;2013;890002389;890000730;10;3650;656;7;6373;109;39785;3110;6;13580;;;0;0;0;119;43435;3766;13;19953;10;53;;;2406;14;6964;;0;;;24;7017;;;2406;;;;;;;;;;;;;;;;
MCO;2013;890975527;890000037;273;96600;15002;1397;84690;84;30660;4417;61;26757;67;24455;5328;1637;15454;424;151715;24747;3095;126901;15;1041;0;;13572;14;2187;2;1860;0;;31;5088;0;;13572;1;1;1;1;0;1;1;1;1;100;;30;;89574;36622;4913
MCO;2013;890975535;890000409;54;19710;2458;680;17856;;;0;0;0;;;0;0;0;54;19710;2458;680;17856;;0;0;25;105;;0;;0;;;;0;0;25;105;1;0;0;1;1;1;1;1;0;;25;13;;9695;57154;
MCO;2013;890975543;890000417;72;26280;2952;351;23719;;;0;0;0;;;116;116;0;72;26280;3068;467;23719;;0;;;2;;0;;0;;;;0;;;2;1;0;0;1;0;0;1;0;0;;;;;7240;496;
MCO;2013;890975550;890970569;221;80658;9064;767;66983;77;28105;3681;39;18334;32;11680;2637;460;8774;330;120443;15382;1266;94091;14;385;;;11053;11;2018;;0;;;25;2403;;;11053;1;1;1;1;1;1;1;1;0;44;66;44;;44822;6919;1614
MCO;2013;890975568;890000433;50;18250;2316;363;15010;;;0;0;0;;;0;0;0;50;18250;2316;363;15010;;0;;;11;;0;;0;;;;0;;;11;1;0;0;1;1;1;1;1;1;;10;10;120;3277;5561;0
MCO;2013;900000035;900000019;12;4212;184;2;1960;71;24921;3153;33;12675;;;0;0;0;83;29133;3337;35;14635;;0;;;148;23;6879;;0;;;23;6879;;;148;;;;;;;;;;;;;;;;
MCO;2013;900000167;900000365;266;95112;13368;578;83426;87;31375;4146;328;22411;66;22974;3558;210;15260;419;149461;21072;1116;121097;21;1805;0;0;4687;22;4389;0;444;0;0;43;6638;0;0;4687;1;1;1;1;1;1;1;1;1;6;1;60;;117320;145;
MCO;2013;910000272;910110014;108;39420;5154;1051;29530;39;12450;2179;0;8430;27;9855;1875;229;7794;174;61725;9208;1280;45754;8;490;;;574;10;1712;;0;;;18;2202;;;574;1;1;1;1;0;1;1;0;1;110;;44;260;64845;27726;988
MCO;2013;910000280;910019447;54;19429;3366;195;18374;15;5475;906;74;3746;15;4395;668;86;2571;84;29299;4940;355;24691;8;799;0;;363;5;1248;0;0;0;;13;2047;0;;363;1;1;1;1;0;1;1;1;1;70;;30;;46980;10428;0
MCO;2013;910000298;910110055;220;79048;10224;683;67850;58;23226;3781;93;17649;54;15050;2871;106;11586;332;117324;16876;882;97085;16;608;;;3953;7;1551;0;705;;;23;2864;;;3953;1;0;1;1;0;1;1;0;1;93;0;7;160;54874;13920;0
MCO;2013;910000306;910110063;109;39785;5679;416;34974;30;10950;1644;20;8030;25;8754;1781;41;7118;164;59489;9104;477;50122;5;807;;;237;4;921;1;104;;;10;1832;;;237;1;0;0;1;1;1;0;1;1;;70;15;130;44281;99808;
MCO;2013;910001973;910019447;83;29755;3420;321;27735;45;15827;2812;445;12516;27;9855;1308;49;6355;155;55437;7540;815;46606;8;339;0;;1084;5;950;;0;;;13;1289;0;;1084;1;1;1;1;1;1;1;0;0;100;;20;;47521;7941;0
MCO;2013;910002609;910008259;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;15;1195;;;11320;;0;;0;;;15;1195;;;11320;;;;;;;;;;;;;;;;
MCO;2013;910009349;940000060;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1002;;;11466;;0;;0;;;;1002;;;11466;;;;;;;;;;;;;;;;
MCO;2013;910015965;750043994;30;10950;526;1;7111;;;0;0;0;;;0;0;0;30;10950;526;1;7111;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;910018423;910019454;81;29565;2970;360;23554;0;0;0;0;0;0;0;0;0;0;81;29565;2970;360;23554;4;541;;;81;;0;;0;;;4;541;;;81;1;;1;1;;;1;1;;80;;;;4396;3193;0
MCO;2013;910020254;910002773;449;150020;23075;4616;133660;80;27741;4355;73;23343;99;34585;7445;480;32338;628;212346;34875;5169;189341;70;4689;1;218;12442;14;1629;0;859;;;84;7177;1;218;12442;1;1;1;1;1;1;1;1;1;;;;;165570;124117;0
MCO;2013;910100015;750712184;34;12410;676;3;10556;0;0;0;0;0;0;0;0;0;0;34;12410;676;3;10556;2;261;0;0;1;0;0;0;0;0;0;2;261;0;0;1;1;1;0;0;1;0;0;0;1;;;;;3549;236;0
MCO;2013;910100023;750712184;41;14965;880;12;13007;;;0;0;0;;;0;0;0;41;14965;880;12;13007;3;893;;;19;;0;;0;;;3;893;;;19;1;1;0;0;1;0;0;0;1;;;;;3165;958;519
