BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJHP;JOUHP
SSR;2013;770814622;770700185;SSR_A52;1;20;5;0;123;4034;150;150
SSR;2013;770814622;770700185;SSR_A59;1;;;0;510;27377;;
SSR;2013;770814622;770700185;SSR_TOT;0;117;5;0;962;38575;1477;1477
SSR;2013;780000287;780110011;SSR_A;;86;;;610;34908;0;0
SSR;2013;780000287;780110011;SSR_A50;1;86;;0;610;34908;0;0
SSR;2013;780000287;780110011;SSR_A59;1;;;0;;;;
SSR;2013;780000287;780110011;SSR_TOT;0;86;;0;610;34908;0;0
SSR;2013;780000295;780002697;SSR_A50;1;;;0;;;;
SSR;2013;780000295;780002697;SSR_A51;1;;;;;;;
SSR;2013;780000295;780002697;SSR_A52;1;;;0;;;;
SSR;2013;780000295;780002697;SSR_A59;1;;;0;;;;
SSR;2013;780000303;780110037;SSR_A;;106;16;;1119;33312;287;4214
SSR;2013;780000303;780110037;SSR_A50;1;;;0;;;;
SSR;2013;780000303;780110037;SSR_A51;1;15;6;;185;4492;121;1821
SSR;2013;780000303;780110037;SSR_A52;1;15;4;0;110;4843;43;843
SSR;2013;780000303;780110037;SSR_A59;1;76;6;0;824;23977;123;1550
SSR;2013;780000303;780110037;SSR_TOT;0;106;16;0;1119;33312;287;4214
SSR;2013;780000311;780001236;SSR_A;;60;;;684;20234;;
SSR;2013;780000311;780001236;SSR_A50;1;15;;1;171;5059;;
SSR;2013;780000311;780001236;SSR_A51;1;30;;;342;10117;;
SSR;2013;780000311;780001236;SSR_A52;1;15;;1;171;5058;;
SSR;2013;780000311;780001236;SSR_TOT;0;60;;1;684;20234;;
SSR;2013;780000337;780001236;SSR_A;;30;;;475;9724;0;0
SSR;2013;780000337;780001236;SSR_A59;1;30;;0;475;9724;0;0
SSR;2013;780000337;780001236;SSR_TOT;0;30;;0;475;9724;0;0
SSR;2013;780000345;780110078;SSR_A;;37;8;;420;12454;150;1382
SSR;2013;780000345;780110078;SSR_A59;1;37;8;0;420;12454;150;1382
SSR;2013;780000345;780110078;SSR_TOT;0;37;8;0;420;12454;150;1382
SSR;2013;780000352;780110094;SSR_A;;207;12;;1756;61267;275;4221
SSR;2013;780000352;780110094;SSR_A50;1;101;;0;835;30581;;
SSR;2013;780000352;780110094;SSR_A51;1;76;6;;704;22425;186;2906
SSR;2013;780000352;780110094;SSR_A52;1;30;6;0;217;8261;89;1315
SSR;2013;780000352;780110094;SSR_E;;23;;;126;7088;;
SSR;2013;780000352;780110094;SSR_E50;1;23;;0;126;7088;;
SSR;2013;780000352;780110094;SSR_TOT;0;230;12;0;1882;68355;275;4221
SSR;2013;780000378;780130027;SSR_A;;17;;;205;5709;;
SSR;2013;780000378;780130027;SSR_A50;1;17;;0;205;5709;;
SSR;2013;780000378;780130027;SSR_TOT;0;17;;0;205;5709;;
SSR;2013;780000386;780021788;SSR_A;;30;;;237;9132;0;0
SSR;2013;780000386;780021788;SSR_A50;1;30;;0;237;9132;0;0
SSR;2013;780000386;780021788;SSR_TOT;0;30;;0;237;9132;0;0
SSR;2013;780000428;780002697;SSR_A;;134;10;;904;34258;79;2593
SSR;2013;780000428;780002697;SSR_A50;1;30;;0;220;8003;;
SSR;2013;780000428;780002697;SSR_A51;1;30;;;220;6813;;
SSR;2013;780000428;780002697;SSR_A52;1;30;;0;97;6321;;
SSR;2013;780000428;780002697;SSR_A59;1;44;10;0;367;13121;79;2593
SSR;2013;780000428;780002697;SSR_E50;1;;;0;;;;
SSR;2013;780000428;780002697;SSR_E51;1;;;0;;;;
SSR;2013;780000428;780002697;SSR_E52;1;;;0;;;;
SSR;2013;780000428;780002697;SSR_TOT;0;134;10;0;904;34258;79;2593
SSR;2013;780001467;780018347;SSR_A;;50;;;328;17554;;
SSR;2013;780001467;780018347;SSR_A50;1;50;;0;328;17554;;
SSR;2013;780001467;780018347;SSR_TOT;0;50;;0;328;17554;;
SSR;2013;780001657;780530010;SSR_E;;130;10;;952;27540;395;3443
SSR;2013;780001657;780530010;SSR_E50;1;15;2;0;67;1842;118;1362
SSR;2013;780001657;780530010;SSR_E51;1;30;3;0;130;3677;137;994
SSR;2013;780001657;780530010;SSR_E52;1;10;5;0;132;3074;140;1087
SSR;2013;780001657;780530010;SSR_E54;1;10;;0;58;988;;
SSR;2013;780001657;780530010;SSR_E55;1;45;;0;360;11515;;
SSR;2013;780001657;780530010;SSR_E56;1;12;;0;119;2865;;
SSR;2013;780001657;780530010;SSR_E57;;8;;0;86;3579;;
SSR;2013;780001657;780530010;SSR_E58;1;;;0;;;;
SSR;2013;780001657;780530010;SSR_TOT;0;130;10;0;952;27540;395;3443
SSR;2013;780008298;750043994;SSR_A;;40;;;404;15735;;
SSR;2013;780008298;750043994;SSR_A59;1;40;;0;404;15735;;
SSR;2013;780008298;750043994;SSR_TOT;0;40;;0;404;15735;;
SSR;2013;780018727;780018719;SSR_A;;30;0;;333;10104;0;0
SSR;2013;780018727;780018719;SSR_A50;1;30;0;0;333;10104;0;0
SSR;2013;780018727;780018719;SSR_TOT;0;30;0;0;333;10104;0;0
SSR;2013;780140018;750005068;SSR_A;;77;;;632;20456;;
SSR;2013;780140018;750005068;SSR_A50;1;;;0;;;;
SSR;2013;780140018;750005068;SSR_A58;1;28;;0;124;4204;;
SSR;2013;780140018;750005068;SSR_A59;1;49;;0;508;16252;;
SSR;2013;780140018;750005068;SSR_TOT;0;77;;0;632;20456;;
SSR;2013;780140075;750804114;SSR_A;;60;10;;340;20371;55;1530
SSR;2013;780140075;750804114;SSR_A58;1;60;10;0;340;20371;55;1530
SSR;2013;780140075;750804114;SSR_TOT;0;60;10;0;340;20371;55;1530
SSR;2013;780150017;750005068;SSR_A;;114;15;;952;26450;171;3535
SSR;2013;780150017;750005068;SSR_A50;1;26;;0;215;6197;;
SSR;2013;780150017;750005068;SSR_A51;1;30;5;;299;8850;10;138
SSR;2013;780150017;750005068;SSR_A52;1;18;5;0;70;2537;25;434
SSR;2013;780150017;750005068;SSR_A53;1;40;5;0;368;8866;136;2963
SSR;2013;780150017;750005068;SSR_TOT;0;114;15;0;952;26450;171;3535
SSR;2013;780150033;780020715;SSR_A;;8;;;3;2799;;
SSR;2013;780150033;780020715;SSR_A50;1;8;;0;3;2799;;
SSR;2013;780150033;780020715;SSR_TOT;0;8;;0;3;2799;;
SSR;2013;780150066;780808614;SSR_A;;157;12;;1430;41643;229;4500
SSR;2013;780150066;780808614;SSR_A50;0;;;1;;;;
SSR;2013;780150066;780808614;SSR_A51;1;50;10;;477;16140;209;4500
SSR;2013;780150066;780808614;SSR_A52;1;20;;1;75;3364;;
SSR;2013;780150066;780808614;SSR_A59;1;87;2;1;878;22139;20;
SSR;2013;780150066;780808614;SSR_TOT;0;157;12;1;1430;41643;229;4500
SSR;2013;780300075;780000485;SSR_A;;50;8;;738;15095;365;4279
SSR;2013;780300075;780000485;SSR_A50;1;;;0;;;;
SSR;2013;780300075;780000485;SSR_A53;1;50;8;0;738;15095;365;4279
SSR;2013;780300075;780000485;SSR_TOT;0;50;8;0;738;15095;365;4279
SSR;2013;780300083;780000493;SSR_A;;149;15;;1269;52332;436;6833
SSR;2013;780300083;780000493;SSR_A50;1;49;;0;487;17473;;
SSR;2013;780300083;780000493;SSR_A51;1;60;15;;404;22427;436;6833
SSR;2013;780300083;780000493;SSR_A53;1;40;;0;378;12432;;
SSR;2013;780300083;780000493;SSR_TOT;0;149;15;0;1269;52332;436;6833
SSR;2013;780300109;920000395;SSR_A;;65;;;773;22814;;
SSR;2013;780300109;920000395;SSR_A50;1;35;;0;367;10617;;
SSR;2013;780300109;920000395;SSR_A59;1;30;;0;406;12197;;
SSR;2013;780300109;920000395;SSR_TOT;0;65;;0;773;22814;;
SSR;2013;780300166;310021258;SSR_A;;60;;;535;22424;;
SSR;2013;780300166;310021258;SSR_A50;1;30;;0;228;9286;;
SSR;2013;780300166;310021258;SSR_A59;1;30;;0;307;13138;;
SSR;2013;780300166;310021258;SSR_TOT;0;60;;0;535;22424;;
SSR;2013;780300208;780000576;SSR_A;;40;;;497;12434;;
SSR;2013;780300208;780000576;SSR_A50;1;25;;0;328;7331;;
SSR;2013;780300208;780000576;SSR_A59;1;15;;0;169;5103;;
SSR;2013;780300208;780000576;SSR_TOT;0;40;;0;497;12434;;
SSR;2013;780300224;310021225;SSR_A;;70;;;458;25377;;
SSR;2013;780300224;310021225;SSR_A50;1;70;;0;458;25377;;
SSR;2013;780300224;310021225;SSR_A59;1;;;0;;;;
SSR;2013;780300224;310021225;SSR_TOT;0;70;;0;458;25377;;
SSR;2013;780300448;310021209;SSR_A;;75;;;661;27299;;
SSR;2013;780300448;310021209;SSR_A50;1;45;;0;388;16132;;
SSR;2013;780300448;310021209;SSR_A59;1;30;;0;273;11167;;
SSR;2013;780300448;310021209;SSR_TOT;0;75;;0;661;27299;;
SSR;2013;780420022;750042590;SSR_A;;90;12;;658;25084;126;3853
SSR;2013;780420022;750042590;SSR_A50;1;13;;0;30;1117;;
SSR;2013;780420022;750042590;SSR_A51;1;50;6;;429;16395;86;2474
SSR;2013;780420022;750042590;SSR_A52;1;15;6;0;71;3633;40;1379
SSR;2013;780420022;750042590;SSR_A59;1;12;;0;128;3939;;
SSR;2013;780420022;750042590;SSR_TOT;0;90;12;0;658;25084;126;3853
SSR;2013;780420048;780021069;SSR_A;;53;;;631;18636;;
SSR;2013;780420048;780021069;SSR_A50;1;53;;1;631;18636;;
SSR;2013;780420048;780021069;SSR_TOT;0;53;;0;631;18636;;
SSR;2013;780630026;750803900;SSR_E;;57;;;572;16435;;
SSR;2013;780630026;750803900;SSR_E50;1;57;;0;32;1520;;
SSR;2013;780630026;750803900;SSR_E53;1;;;0;215;3091;;
SSR;2013;780630026;750803900;SSR_E54;1;;;0;85;4065;;
SSR;2013;780630026;750803900;SSR_E55;1;;;0;240;7759;;
SSR;2013;780630026;750803900;SSR_TOT;0;57;;0;572;16435;;
SSR;2013;780700027;780822193;SSR_A;;90;20;;605;31408;273;7099
SSR;2013;780700027;780822193;SSR_A50;1;;20;1;;;273;7099
SSR;2013;780700027;780822193;SSR_A51;1;45;;;239;8402;;
SSR;2013;780700027;780822193;SSR_A52;1;15;;1;161;11784;;
SSR;2013;780700027;780822193;SSR_A59;1;30;;0;205;11222;;
SSR;2013;780700027;780822193;SSR_TOT;0;90;20;1;605;31408;273;7099
SSR;2013;780700050;780826210;SSR_A;;60;;;381;21150;;
SSR;2013;780700050;780826210;SSR_A50;1;;;0;;;;
SSR;2013;780700050;780826210;SSR_A51;1;60;;;381;21150;;
SSR;2013;780700050;780826210;SSR_TOT;0;60;;0;381;21150;;
SSR;2013;780825816;780003638;SSR_A;;35;15;;209;11246;194;5323
SSR;2013;780825816;780003638;SSR_A50;1;0;;0;42;2188;67;2391
SSR;2013;780825816;780003638;SSR_A52;1;35;15;0;167;9058;127;2932
SSR;2013;780825816;780003638;SSR_TOT;0;35;15;0;209;11246;194;5323
SSR;2013;790000087;790000012;SSR_A;;91;10;;1104;32499;103;1704
SSR;2013;790000087;790000012;SSR_A50;1;42;6;0;564;15520;55;905
SSR;2013;790000087;790000012;SSR_A52;1;19;4;0;151;5740;48;799
SSR;2013;790000087;790000012;SSR_A59;1;30;;0;389;11239;;
SSR;2013;790000087;790000012;SSR_TOT;0;91;10;0;1104;32499;103;1704
SSR;2013;790000103;790006654;SSR_A;;82;2;;843;27823;681;690
SSR;2013;790000103;790006654;SSR_A50;1;75;2;0;793;25403;681;690
SSR;2013;790000103;790006654;SSR_A59;1;7;0;0;50;2420;0;0
SSR;2013;790000103;790006654;SSR_TOT;0;82;2;0;843;27823;681;690
SSR;2013;790000111;790000046;SSR_A;;49;;;469;16228;;
SSR;2013;790000111;790000046;SSR_A50;1;49;;0;469;16228;;
SSR;2013;790000111;790000046;SSR_A59;1;;;0;;;;
SSR;2013;790000111;790000046;SSR_TOT;0;49;;0;469;16228;;
SSR;2013;790000137;790000061;SSR_A;;25;;;253;8773;;
SSR;2013;790000137;790000061;SSR_A50;1;25;;0;253;8773;;
SSR;2013;790000137;790000061;SSR_TOT;0;25;;0;253;8773;;
SSR;2013;790000145;790000079;SSR_A;;40;;;437;13641;;
SSR;2013;790000145;790000079;SSR_A50;1;;;0;;;;
SSR;2013;790000145;790000079;SSR_A59;1;40;;0;437;13641;;
SSR;2013;790000145;790000079;SSR_TOT;0;40;;0;437;13641;;
SSR;2013;790000186;790000178;SSR_A;;74;;;851;23293;;
SSR;2013;790000186;790000178;SSR_A50;1;74;;0;851;23293;;
SSR;2013;790000186;790000178;SSR_TOT;0;74;;0;851;23293;;
SSR;2013;790000269;870015336;SSR_E;;30;0;;66;6102;0;0
SSR;2013;790000269;870015336;SSR_E55;1;30;0;0;66;6102;0;0
SSR;2013;790000269;870015336;SSR_TOT;0;30;0;0;66;6102;0;0
SSR;2013;790000681;790002497;SSR_A;;97;33;;910;30235;670;8287
SSR;2013;790000681;790002497;SSR_A51;1;53;18;;620;16132;344;5573
SSR;2013;790000681;790002497;SSR_A52;1;39;14;0;269;12682;307;2713
SSR;2013;790000681;790002497;SSR_A57;1;5;1;0;21;1421;19;1
SSR;2013;790000681;790002497;SSR_E;;3;;;18;566;;
SSR;2013;790000681;790002497;SSR_E51;1;2;;0;10;221;;
SSR;2013;790000681;790002497;SSR_E52;1;1;;0;8;345;;
SSR;2013;790000681;790002497;SSR_TOT;0;100;33;0;928;30801;670;8287
SSR;2013;790003537;790006654;SSR_A;;24;0;;297;6776;0;0
SSR;2013;790003537;790006654;SSR_A58;1;24;0;0;297;6776;0;0
SSR;2013;790003537;790006654;SSR_TOT;0;24;0;0;297;6776;0;0
SSR;2013;790008064;790002497;SSR_A;;79;;;1032;28405;;
SSR;2013;790008064;790002497;SSR_A50;1;49;;0;608;18259;;
SSR;2013;790008064;790002497;SSR_A55;1;30;;0;424;10146;;
SSR;2013;790008064;790002497;SSR_TOT;0;79;;0;1032;28405;;
SSR;2013;800000150;800002982;SSR_A;;20;;;249;7219;;
SSR;2013;800000150;800002982;SSR_A50;1;20;;1;249;7219;;
SSR;2013;800000150;800002982;SSR_TOT;0;20;;0;249;7219;;
SSR;2013;800000184;800000036;SSR_A;;30;;;363;10445;;
SSR;2013;800000184;800000036;SSR_A50;1;15;;1;182;5223;;
SSR;2013;800000184;800000036;SSR_A59;1;15;;1;181;5222;;
SSR;2013;800000184;800000036;SSR_TOT;0;30;;0;363;10445;;
SSR;2013;800000200;800000051;SSR_A;;90;15;;1138;23005;424;6248
SSR;2013;800000200;800000051;SSR_A50;1;24;;0;210;5787;0;0
SSR;2013;800000200;800000051;SSR_A51;1;20;;;169;3827;39;503
SSR;2013;800000200;800000051;SSR_A52;1;10;;0;154;4530;41;442
SSR;2013;800000200;800000051;SSR_A53;1;15;15;0;294;3396;305;4866
SSR;2013;800000200;800000051;SSR_A55;1;21;;0;311;5465;39;437
SSR;2013;800000200;800000051;SSR_TOT;0;90;15;0;1138;23005;424;6248
SSR;2013;800000226;800000069;SSR_A;;40;;;472;12393;;
SSR;2013;800000226;800000069;SSR_A50;1;40;;0;472;12393;;
SSR;2013;800000226;800000069;SSR_TOT;0;40;;0;472;12393;;
SSR;2013;800000275;800000077;SSR_A;;32;;;401;9181;;
SSR;2013;800000275;800000077;SSR_A50;1;32;;0;401;9181;;
SSR;2013;800000275;800000077;SSR_TOT;0;32;;0;401;9181;;
SSR;2013;800000390;800000085;SSR_A;;40;;;394;11544;;
SSR;2013;800000390;800000085;SSR_A50;1;40;;0;394;11544;;
SSR;2013;800000390;800000085;SSR_A59;1;;;0;;;;
SSR;2013;800000390;800000085;SSR_TOT;0;40;;0;394;11544;;
SSR;2013;800000440;800000085;SSR_A;;42;;;422;13327;;
SSR;2013;800000440;800000085;SSR_A50;1;22;;1;259;7430;;
SSR;2013;800000440;800000085;SSR_A58;1;20;;1;163;5897;;
SSR;2013;800000440;800000085;SSR_TOT;0;42;;0;422;13327;;
SSR;2013;800000507;800000135;SSR_A;;57;0;;326;15109;0;0
SSR;2013;800000507;800000135;SSR_A59;1;57;0;0;326;15109;0;0
SSR;2013;800000507;800000135;SSR_TOT;0;57;0;0;326;15109;0;0
SSR;2013;800000614;800000044;SSR_A;;30;;;290;10828;;
SSR;2013;800000614;800000044;SSR_A50;1;;;0;;;;
SSR;2013;800000614;800000044;SSR_A59;1;30;;1;290;10828;;
SSR;2013;800000614;800000044;SSR_TOT;0;30;;0;290;10828;;
SSR;2013;800004152;800000093;SSR_A;;20;0;;168;6396;;
SSR;2013;800004152;800000093;SSR_A50;1;20;0;0;168;6396;;
SSR;2013;800004152;800000093;SSR_E50;1;;;0;;;;
SSR;2013;800004152;800000093;SSR_TOT;0;20;0;0;168;6396;;
SSR;2013;800006124;800000044;SSR_A;;38;5;;297;13238;1269;1269
SSR;2013;800006124;800000044;SSR_A51;1;;;;3;569;86;86
SSR;2013;800006124;800000044;SSR_A52;1;18;5;0;150;5360;1183;1183
SSR;2013;800006124;800000044;SSR_A57;1;;;0;;;;
SSR;2013;800006124;800000044;SSR_A59;1;20;;0;144;7309;;
SSR;2013;800006124;800000044;SSR_E;;17;5;;180;3326;823;823
SSR;2013;800006124;800000044;SSR_E50;1;17;5;0;180;3326;823;823
SSR;2013;800006124;800000044;SSR_E58;1;;;0;;;;
SSR;2013;800006124;800000044;SSR_TOT;0;55;10;0;477;16564;2092;2092
SSR;2013;800006231;800000028;SSR_A;;47;;;375;16195;;
SSR;2013;800006231;800000028;SSR_A50;1;47;;0;375;16195;;
SSR;2013;800006231;800000028;SSR_A59;1;;;0;;;;
SSR;2013;800006231;800000028;SSR_TOT;0;47;;0;375;16195;;
SSR;2013;800008989;800002941;SSR_A;;60;0;;777;18386;0;0
SSR;2013;800008989;800002941;SSR_A50;1;10;0;0;129;3065;0;0
SSR;2013;800008989;800002941;SSR_A51;1;50;0;;648;15321;0;0
SSR;2013;800008989;800002941;SSR_TOT;0;60;0;0;777;18386;0;0
SSR;2013;800012528;800003071;SSR_A;;30;20;;371;9736;786;7199
SSR;2013;800012528;800003071;SSR_A51;1;18;15;;273;6735;446;4825
SSR;2013;800012528;800003071;SSR_A52;1;9;4;0;76;2193;328;2292
SSR;2013;800012528;800003071;SSR_A57;1;3;1;0;22;808;12;82
SSR;2013;800012528;800003071;SSR_TOT;0;30;20;0;371;9736;786;7199
SSR;2013;800016727;800003071;SSR_A;;27;;;304;9673;;
SSR;2013;800016727;800003071;SSR_A50;1;27;;0;304;9673;;
SSR;2013;800016727;800003071;SSR_A59;1;;;0;;;;
SSR;2013;800016727;800003071;SSR_TOT;0;27;;0;304;9673;;
SSR;2013;800016735;800000044;SSR_A;;27;;;282;9730;;
SSR;2013;800016735;800000044;SSR_A50;1;;;0;;;;
SSR;2013;800016735;800000044;SSR_A59;1;27;;0;282;9730;;
SSR;2013;800016735;800000044;SSR_TOT;0;27;;0;282;9730;;
SSR;2013;810000158;810100099;SSR_A;;23;;;286;8325;;
SSR;2013;810000158;810100099;SSR_A50;1;23;;0;286;8325;;
SSR;2013;810000158;810100099;SSR_TOT;0;23;;0;286;8325;;
SSR;2013;810000232;810099903;SSR_A;;88;15;;806;27195;290;4435
SSR;2013;810000232;810099903;SSR_A50;1;20;5;0;44;1672;25;483
SSR;2013;810000232;810099903;SSR_A51;1;34;5;;616;18931;162;2929
SSR;2013;810000232;810099903;SSR_A52;1;34;5;0;146;6592;103;1023
SSR;2013;810000232;810099903;SSR_TOT;0;88;15;0;806;27195;290;4435
SSR;2013;810000448;810099945;SSR_A;;29;5;;231;7959;32;781
SSR;2013;810000448;810099945;SSR_A50;1;8;;0;8;2848;;
SSR;2013;810000448;810099945;SSR_A59;1;21;5;0;223;5111;32;781
SSR;2013;810000448;810099945;SSR_TOT;0;29;5;0;231;7959;32;781
SSR;2013;810000505;810000331;SSR_A;;20;;;193;5371;;
SSR;2013;810000505;810000331;SSR_A50;1;20;;0;193;5371;;
SSR;2013;810000505;810000331;SSR_TOT;0;20;;0;193;5371;;
SSR;2013;810000513;810000349;SSR_A;;27;4;;382;9464;140;1293
SSR;2013;810000513;810000349;SSR_A50;1;27;4;1;382;9464;140;1293
SSR;2013;810000513;810000349;SSR_TOT;0;27;4;0;382;9464;140;1293
SSR;2013;810000539;810000398;SSR_A;;20;;;241;5946;;
SSR;2013;810000539;810000398;SSR_A50;1;20;;0;241;5946;;
SSR;2013;810000539;810000398;SSR_TOT;0;20;;0;241;5946;;
SSR;2013;810000547;810000380;SSR_A;;40;;;496;13431;;
SSR;2013;810000547;810000380;SSR_A50;1;20;;0;273;7273;;
SSR;2013;810000547;810000380;SSR_A59;1;20;;0;223;6158;;
SSR;2013;810000547;810000380;SSR_TOT;0;40;;0;496;13431;;
SSR;2013;810000562;810000455;SSR_A;;53;1;;622;17304;19;260
SSR;2013;810000562;810000455;SSR_A50;1;14;;0;81;1888;0;0
SSR;2013;810000562;810000455;SSR_A51;1;20;1;;201;6387;19;260
SSR;2013;810000562;810000455;SSR_A59;1;19;;0;340;9029;0;0
SSR;2013;810000562;810000455;SSR_TOT;0;53;1;0;622;17304;19;260
SSR;2013;810003954;810099903;SSR_A;;72;;;651;23146;;
SSR;2013;810003954;810099903;SSR_A50;1;42;;0;513;16747;;
SSR;2013;810003954;810099903;SSR_A59;1;30;;0;138;6399;;
SSR;2013;810003954;810099903;SSR_TOT;0;72;;0;651;23146;;
SSR;2013;810004200;920000395;SSR_A;;118;;;1316;41178;;
SSR;2013;810004200;920000395;SSR_A50;1;59;;0;845;28013;;
SSR;2013;810004200;920000395;SSR_A55;1;59;;0;471;13165;;
SSR;2013;810004200;920000395;SSR_TOT;0;118;;0;1316;41178;;
SSR;2013;810099838;810000380;SSR_A;;38;2;;489;12572;28;603
SSR;2013;810099838;810000380;SSR_A51;1;20;;;337;8680;9;147
SSR;2013;810099838;810000380;SSR_A52;1;18;2;1;152;3892;19;456
SSR;2013;810099838;810000380;SSR_TOT;0;38;2;0;489;12572;28;603
SSR;2013;810101170;810101162;SSR_A;;25;;;459;12379;;
SSR;2013;810101170;810101162;SSR_A50;1;25;;0;459;12379;;
SSR;2013;810101170;810101162;SSR_TOT;0;25;;0;459;12379;;
SSR;2013;820000032;820000016;SSR_A;;60;10;;782;20350;201;2384
SSR;2013;820000032;820000016;SSR_A50;1;30;;0;365;10792;;
SSR;2013;820000032;820000016;SSR_A51;1;30;5;;417;9558;93;1387
SSR;2013;820000032;820000016;SSR_A52;1;;5;0;;;108;997
SSR;2013;820000032;820000016;SSR_TOT;0;60;10;0;782;20350;201;2384
SSR;2013;820000198;820004950;SSR_A;;24;;;290;8588;;
SSR;2013;820000198;820004950;SSR_A50;1;24;;0;290;8588;;
SSR;2013;820000198;820004950;SSR_A59;1;;;0;;;;
SSR;2013;820000198;820004950;SSR_TOT;0;24;;0;290;8588;;
SSR;2013;820000412;820000560;SSR_A;;60;0;;600;17311;;
SSR;2013;820000412;820000560;SSR_A50;1;2;0;0;0;0;;
SSR;2013;820000412;820000560;SSR_A58;1;58;0;0;600;17311;;
SSR;2013;820000412;820000560;SSR_TOT;0;60;0;0;600;17311;;
SSR;2013;820000420;820000206;SSR_A;;28;0;;230;10133;0;0
SSR;2013;820000420;820000206;SSR_A50;1;28;0;1;230;10133;0;0
SSR;2013;820000420;820000206;SSR_TOT;0;28;0;0;230;10133;0;0
SSR;2013;820000461;820000248;SSR_A;;11;0;;183;4105;0;
SSR;2013;820000461;820000248;SSR_A50;1;11;0;0;183;4105;0;
SSR;2013;820000461;820000248;SSR_TOT;0;11;0;0;183;4105;0;
SSR;2013;820000883;820004950;SSR_A;;12;;;170;4485;0;0
SSR;2013;820000883;820004950;SSR_A50;1;12;;0;170;4485;0;0
SSR;2013;820000883;820004950;SSR_A59;1;;;0;;;;
SSR;2013;820000883;820004950;SSR_TOT;0;12;;0;170;4485;0;0
SSR;2013;820002350;820000578;SSR_A;;72;0;;1370;29012;0;0
SSR;2013;820002350;820000578;SSR_A50;1;0;0;0;;;;
SSR;2013;820002350;820000578;SSR_A53;1;72;0;0;1370;29012;0;0
SSR;2013;820002350;820000578;SSR_TOT;0;72;0;0;1370;29012;0;0
SSR;2013;820003218;820008142;SSR_A;;100;10;;1432;36478;57;1768
SSR;2013;820003218;820008142;SSR_A50;1;100;10;1;1432;36478;57;1768
SSR;2013;820003218;820008142;SSR_A52;1;;;1;;;;
SSR;2013;820003218;820008142;SSR_TOT;0;100;10;0;1432;36478;57;1768
SSR;2013;830000287;830100525;SSR_A;;;8;;;;458;763
SSR;2013;830000287;830100525;SSR_A53;1;;8;0;;;458;763
SSR;2013;830000287;830100525;SSR_TOT;0;;8;0;;;458;763
SSR;2013;830000303;830100541;SSR_A;;260;;;2755;81618;396;2101
SSR;2013;830000303;830100541;SSR_A51;1;110;;;967;34921;137;282
SSR;2013;830000303;830100541;SSR_A52;1;42;;1;380;13169;158;168
SSR;2013;830000303;830100541;SSR_A53;1;76;;1;1134;23649;72;1600
SSR;2013;830000303;830100541;SSR_A57;1;32;;1;274;9879;29;51
SSR;2013;830000303;830100541;SSR_TOT;0;260;;1;2755;81618;396;2101
SSR;2013;830016556;830000451;SSR_A;;68;0;;585;21327;0;0
SSR;2013;830016556;830000451;SSR_A50;1;68;0;0;585;21327;0;0
SSR;2013;830016556;830000451;SSR_TOT;0;68;0;0;585;21327;0;0
SSR;2013;830100012;750712184;SSR_A;;218;5;;359;69112;132;132
SSR;2013;830100012;750712184;SSR_A50;1;218;5;0;359;69112;132;132
SSR;2013;830100012;750712184;SSR_E;;118;10;;649;36367;2490;2490
SSR;2013;830100012;750712184;SSR_E50;1;118;10;0;649;36367;2490;2490
SSR;2013;830100012;750712184;SSR_TOT;0;336;15;0;1008;105479;2622;2622
SSR;2013;830100087;750043994;SSR_A;;84;;;1048;24219;;
SSR;2013;830100087;750043994;SSR_A53;1;84;;0;1048;24219;;
SSR;2013;830100087;750043994;SSR_TOT;0;84;;0;1048;24219;;
SSR;2013;830100137;310021399;SSR_A;;102;;;811;27871;;
SSR;2013;830100137;310021399;SSR_A54;1;102;;0;811;27871;;
SSR;2013;830100137;310021399;SSR_TOT;0;102;;0;811;27871;;
SSR;2013;830100558;690781810;SSR_A;;148;26;;1083;39241;712;12661
SSR;2013;830100558;690781810;SSR_A50;1;40;0;0;146;5757;;
SSR;2013;830100558;690781810;SSR_A52;1;43;6;0;237;12342;210;4611
SSR;2013;830100558;690781810;SSR_A53;1;0;12;0;;;304;4642
SSR;2013;830100558;690781810;SSR_A54;1;13;8;0;190;3453;198;3408
SSR;2013;830100558;690781810;SSR_A59;1;52;0;0;510;17689;;
SSR;2013;830100558;690781810;SSR_E50;1;0;;0;;;;
SSR;2013;830100558;690781810;SSR_E52;1;0;;0;;;;
SSR;2013;830100558;690781810;SSR_E54;1;0;;0;;;;
SSR;2013;830100558;690781810;SSR_TOT;0;148;26;0;1083;39241;712;12661
SSR;2013;830100608;830100616;SSR_A;;30;10;;186;9658;936;936
SSR;2013;830100608;830100616;SSR_A50;1;30;10;0;186;9658;936;936
SSR;2013;830100608;830100616;SSR_TOT;0;30;10;0;186;9658;936;936
SSR;2013;830100624;830000352;SSR_A;;140;16;;1496;53855;153;4478
SSR;2013;830100624;830000352;SSR_A51;1;140;16;;1496;53855;153;4478
SSR;2013;830100624;830000352;SSR_TOT;0;140;16;1;1496;53855;153;4478
SSR;2013;830100632;250002284;SSR_A;;83;16;;739;22338;216;3956
SSR;2013;830100632;250002284;SSR_A50;1;83;16;0;;;;
SSR;2013;830100632;250002284;SSR_A51;1;;;;376;10592;103;2086
SSR;2013;830100632;250002284;SSR_A52;1;;;0;362;11713;113;1870
