BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2013;760016659;760027359;M3050;;1;0.25;
HAD_P;2013;760016659;760027359;M9999;;2;0.75;
HAD_P;2013;760016659;760027359;Mcoor;;1;0.5;
HAD_P;2013;760016659;760027359;N2120;1;;1;
HAD_P;2013;760016659;760027359;N2210;7;3;9.6;
HAD_P;2013;760016659;760027359;N2510;4;2;5.8;
HAD_P;2013;760016659;760027359;N2710;;1;0.25;
HAD_P;2013;760016659;760027359;N3120;;1;0.5;
HAD_P;2013;760016659;760027359;N9999;13;7;18.15;
HAD_P;2013;760016659;760027359;Ncoor;1;;1;
HAD_P;2013;760016659;760027359;M9999;;2;0.75;
HAD_P;2013;760020529;760000257;M3050;1;;0.3;
HAD_P;2013;760020529;760000257;M9999;1;1;0.8;
HAD_P;2013;760020529;760000257;Mcoor;;1;0.5;
HAD_P;2013;760020529;760000257;N2120;1;;1;
HAD_P;2013;760020529;760000257;N2210;17;3;15.3;36
HAD_P;2013;760020529;760000257;N2510;16;2;13.81;
HAD_P;2013;760020529;760000257;N2710;1;;0.5;
HAD_P;2013;760020529;760000257;N9999;37;5;31.41;36
HAD_P;2013;760020529;760000257;NAUT;2;;0.8;
HAD_P;2013;760020529;760000257;M9999;1;1;0.8;
HAD_P;2013;760021329;760000448;M9999;;1;0.4;
HAD_P;2013;760021329;760000448;Mcoor;;1;0.4;
HAD_P;2013;760021329;760000448;N2120;;1;0.95;
HAD_P;2013;760021329;760000448;N2210;10;;9;
HAD_P;2013;760021329;760000448;N2510;1;;1;
HAD_P;2013;760021329;760000448;N9999;11;1;10.95;
HAD_P;2013;760021329;760000448;M9999;;1;0.4;
HAD_P;2013;760027938;760027359;M3050;;1;0.25;
HAD_P;2013;760027938;760027359;M9999;;2;0.75;
HAD_P;2013;760027938;760027359;Mcoor;;1;0.5;
HAD_P;2013;760027938;760027359;N2120;1;;1;
HAD_P;2013;760027938;760027359;N2210;5;3;7.5;
HAD_P;2013;760027938;760027359;N2510;4;2;5.6;
HAD_P;2013;760027938;760027359;N2710;;1;0.25;
HAD_P;2013;760027938;760027359;N3120;;1;0.5;
HAD_P;2013;760027938;760027359;N9999;10;7;14.85;
HAD_P;2013;760027938;760027359;M9999;;2;0.75;
HAD_P;2013;760783035;750721334;M9999;;1;1.36;99
HAD_P;2013;760783035;750721334;MAUT;;;;99
HAD_P;2013;760783035;750721334;Mcoor;;1;1.36;
HAD_P;2013;760783035;750721334;N2210;7;1;8.97;48
HAD_P;2013;760783035;750721334;N2410;;;;40
HAD_P;2013;760783035;750721334;N2510;6;1;6.48;
HAD_P;2013;760783035;750721334;N2710;;;;3
HAD_P;2013;760783035;750721334;N3120;1;;0.46;
HAD_P;2013;760783035;750721334;N9999;15;2;16.85;91
HAD_P;2013;760783035;750721334;NAUT;1;;0.94;
HAD_P;2013;760783035;750721334;M9999;;1;1.36;99
HAD_P;2013;760805770;760780726;M9999;1;;0.1;
HAD_P;2013;760805770;760780726;Mcoor;1;;0.1;
HAD_P;2013;760805770;760780726;N9999;2;3;2.37;
HAD_P;2013;760805770;760780726;NAUT;2;3;2.37;
HAD_P;2013;760805770;760780726;M9999;1;;0.1;
HAD_P;2013;770000164;770110062;M9999;;1;0.7;
HAD_P;2013;770000164;770110062;Mcoor;;1;0.7;
HAD_P;2013;770000164;770110062;N2120;;;0.17;
HAD_P;2013;770000164;770110062;N2210;9;1;8.25;
HAD_P;2013;770000164;770110062;N2510;4;;4;
HAD_P;2013;770000164;770110062;N2710;1;;0.2;
HAD_P;2013;770000164;770110062;N3120;;1;0.86;
HAD_P;2013;770000164;770110062;N9999;17;2;15.89;
HAD_P;2013;770000164;770110062;NAUT;3;;2.41;
HAD_P;2013;770000164;770110062;M9999;;1;0.7;
HAD_P;2013;770000446;770700185;N2210;;1;0.8;
HAD_P;2013;770000446;770700185;N9999;;1;0.8;
HAD_P;2013;770000446;770700185;N9999;;1;0.8;
HAD_P;2013;770016475;770014207;M9999;;1;0.2;
HAD_P;2013;770016475;770014207;Mcoor;;1;0.2;
HAD_P;2013;770016475;770014207;N2120;1;;1;
HAD_P;2013;770016475;770014207;N2210;6;5;7.2;
HAD_P;2013;770016475;770014207;N2510;5;1;5.5;
HAD_P;2013;770016475;770014207;N9999;13;6;14.7;
HAD_P;2013;770016475;770014207;NAUT;1;;1;
HAD_P;2013;770016475;770014207;M9999;;1;0.2;
HAD_P;2013;770700011;750042590;M9999;1;;0.58;
HAD_P;2013;770700011;750042590;Mcoor;1;;0.58;
HAD_P;2013;770700011;750042590;N2210;3;2;4.35;
HAD_P;2013;770700011;750042590;N2410;2;1;2.29;
HAD_P;2013;770700011;750042590;N2460;4;;2.51;
HAD_P;2013;770700011;750042590;N2470;1;;1;
HAD_P;2013;770700011;750042590;N2510;7;;7;
HAD_P;2013;770700011;750042590;N3120;1;;0.4;
HAD_P;2013;770700011;750042590;N9999;21;3;19.95;
HAD_P;2013;770700011;750042590;NAUT;3;;2.4;
HAD_P;2013;770700011;750042590;M9999;1;;0.58;
HAD_P;2013;780000311;780001236;N9999;;3;2.23;
HAD_P;2013;780000311;780001236;NAUT;;3;2.23;
HAD_P;2013;780000311;780001236;N9999;;3;2.23;
HAD_P;2013;780004529;310021233;M9999;;2;0.92;
HAD_P;2013;780004529;310021233;Mcoor;;2;0.92;
HAD_P;2013;780004529;310021233;N2210;11;0;12.59;
HAD_P;2013;780004529;310021233;N2510;6;0;5.03;
HAD_P;2013;780004529;310021233;N2710;;2;1.19;
HAD_P;2013;780004529;310021233;N3120;;2;1.03;
HAD_P;2013;780004529;310021233;N9999;23;5;26.01;
HAD_P;2013;780004529;310021233;NAUT;4;1;4.14;
HAD_P;2013;780004529;310021233;Ncoor;2;;2.03;
HAD_P;2013;780004529;310021233;M9999;;2;0.92;
HAD_P;2013;790000087;790000012;M3050;;1;0.1;
HAD_P;2013;790000087;790000012;M9999;;3;1.1;
HAD_P;2013;790000087;790000012;MAUT;;1;0.5;
HAD_P;2013;790000087;790000012;Mcoor;;1;0.5;
HAD_P;2013;790000087;790000012;N2120;1;;1;
HAD_P;2013;790000087;790000012;N2210;4;;3.16;
HAD_P;2013;790000087;790000012;N2510;;7;6.09;
HAD_P;2013;790000087;790000012;N2710;1;;0.2;
HAD_P;2013;790000087;790000012;N3120;1;;0.2;
HAD_P;2013;790000087;790000012;N9999;8;8;11.95;
HAD_P;2013;790000087;790000012;NAUT;1;1;1.3;
HAD_P;2013;790000087;790000012;M9999;;3;1.1;
HAD_P;2013;790000111;790000046;M9999;;1;0.2;
HAD_P;2013;790000111;790000046;Mcoor;;1;0.2;
HAD_P;2013;790000111;790000046;N2120;;1;0.5;
HAD_P;2013;790000111;790000046;N2510;5;;3.94;
HAD_P;2013;790000111;790000046;N9999;5;1;4.92;
HAD_P;2013;790000111;790000046;NAUT;;;0.48;
HAD_P;2013;790000111;790000046;M9999;;1;0.2;
HAD_P;2013;790000137;790000061;M9999;;1;0.3;
HAD_P;2013;790000137;790000061;Mcoor;;1;0.3;
HAD_P;2013;790000137;790000061;N2510;4;;4;
HAD_P;2013;790000137;790000061;N9999;4;1;4.5;
HAD_P;2013;790000137;790000061;Ncoor;;1;0.5;
HAD_P;2013;790000137;790000061;M9999;;1;0.3;
HAD_P;2013;790017289;790017271;M9999;;1;0.5;
HAD_P;2013;790017289;790017271;Mcoor;;1;0.5;
HAD_P;2013;790017289;790017271;N2710;;1;0.25;
HAD_P;2013;790017289;790017271;N3120;;1;0.5;
HAD_P;2013;790017289;790017271;N9999;5;3;6.46;
HAD_P;2013;790017289;790017271;NAUT;1;1;1.71;
HAD_P;2013;790017289;790017271;Ncoor;4;;4;
HAD_P;2013;790017289;790017271;M9999;;1;0.5;
HAD_P;2013;800000226;800000069;M9999;;1;0.4;
HAD_P;2013;800000226;800000069;MAUT;;1;0.4;
HAD_P;2013;800000226;800000069;N2210;6;2;6.55;
HAD_P;2013;800000226;800000069;N2510;10;;8.47;
HAD_P;2013;800000226;800000069;N9999;19;2;16.61;
HAD_P;2013;800000226;800000069;NAUT;3;;1.59;
HAD_P;2013;800000226;800000069;M9999;;1;0.4;
HAD_P;2013;800000523;800000853;M9999;;2;1.23;
HAD_P;2013;800000523;800000853;Mcoor;;2;1.23;
HAD_P;2013;800000523;800000853;N2120;1;;1;
HAD_P;2013;800000523;800000853;N2210;12;;11.3;
HAD_P;2013;800000523;800000853;N2510;13;;12.99;
HAD_P;2013;800000523;800000853;N2710;1;;0.5;
HAD_P;2013;800000523;800000853;N3120;1;;1;
HAD_P;2013;800000523;800000853;N9999;39;;34.81;
HAD_P;2013;800000523;800000853;NAUT;9;;6.02;
HAD_P;2013;800000523;800000853;Ncoor;2;;2;
HAD_P;2013;800000523;800000853;M9999;;2;1.23;
HAD_P;2013;800015448;800000093;M9999;;1;0.6;
HAD_P;2013;800015448;800000093;Mcoor;;1;0.6;
HAD_P;2013;800015448;800000093;N2120;;1;0.33;
HAD_P;2013;800015448;800000093;N2210;6;;6;
HAD_P;2013;800015448;800000093;N2510;5;;5;
HAD_P;2013;800015448;800000093;N9999;12;4;13.66;
HAD_P;2013;800015448;800000093;NAUT;;3;1.33;
HAD_P;2013;800015448;800000093;Ncoor;1;;1;
HAD_P;2013;800015448;800000093;M9999;;1;0.6;
HAD_P;2013;800015489;800000036;N2210;3;1;3.86;
HAD_P;2013;800015489;800000036;N2510;3;1;3.86;
HAD_P;2013;800015489;800000036;N9999;7;2;8.72;
HAD_P;2013;800015489;800000036;Ncoor;1;;1;
HAD_P;2013;800015489;800000036;N9999;7;2;8.72;
HAD_P;2013;800015539;800000028;M3050;1;0;0.2;
HAD_P;2013;800015539;800000028;M9999;1;1;0.7;
HAD_P;2013;800015539;800000028;Mcoor;0;1;0.5;
HAD_P;2013;800015539;800000028;N2120;1;0;1;
HAD_P;2013;800015539;800000028;N2210;11;5;13.85;
HAD_P;2013;800015539;800000028;N2510;10;1;10.51;
HAD_P;2013;800015539;800000028;N3120;0;1;0.8;
HAD_P;2013;800015539;800000028;N9999;24;7;28.02;
HAD_P;2013;800015539;800000028;NAUT;2;0;1.86;
HAD_P;2013;800015539;800000028;M9999;1;1;0.7;
HAD_P;2013;800015588;800000077;M9999;1;;0.1;
HAD_P;2013;800015588;800000077;Mcoor;1;;0.1;
HAD_P;2013;800015588;800000077;N2120;1;;0.5;
HAD_P;2013;800015588;800000077;N2210;7;;6.6;30
HAD_P;2013;800015588;800000077;N2410;;;;8
HAD_P;2013;800015588;800000077;N2510;10;;9.8;
HAD_P;2013;800015588;800000077;N9999;18;;16.9;38
HAD_P;2013;800015588;800000077;M9999;1;;0.1;
HAD_P;2013;800016768;800003071;M3050;;1;0.05;37
HAD_P;2013;800016768;800003071;M9999;;3;0.15;37
HAD_P;2013;800016768;800003071;Mcoor;;2;0.1;
HAD_P;2013;800016768;800003071;N2120;1;;0.5;
HAD_P;2013;800016768;800003071;N2210;7;;3.5;74
HAD_P;2013;800016768;800003071;N2510;6;;3;
HAD_P;2013;800016768;800003071;N2710;;1;0.25;
HAD_P;2013;800016768;800003071;N3120;;1;0.25;
HAD_P;2013;800016768;800003071;N9999;14;5;8.2;74
HAD_P;2013;800016768;800003071;NAUT;;1;0.2;
HAD_P;2013;800016768;800003071;Ncoor;;2;0.5;
HAD_P;2013;800016768;800003071;M9999;;3;0.15;37
HAD_P;2013;800016776;800000085;M3050;;1;0.05;37
HAD_P;2013;800016776;800000085;M9999;;3;0.15;37
HAD_P;2013;800016776;800000085;Mcoor;;2;0.1;
HAD_P;2013;800016776;800000085;N2120;1;;0.5;
HAD_P;2013;800016776;800000085;N2210;7;;3.5;74
HAD_P;2013;800016776;800000085;N2410;;;;31
HAD_P;2013;800016776;800000085;N2510;6;;3;
HAD_P;2013;800016776;800000085;N2710;;1;0.25;
HAD_P;2013;800016776;800000085;N3120;;1;0.25;
HAD_P;2013;800016776;800000085;N9999;14;5;8.2;105
HAD_P;2013;800016776;800000085;NAUT;;1;0.2;
HAD_P;2013;800016776;800000085;Ncoor;;2;0.5;
HAD_P;2013;800016776;800000085;M9999;;3;0.15;37
HAD_P;2013;810000505;810000331;M9999;1;0;0.2;
HAD_P;2013;810000505;810000331;Mcoor;1;0;0.2;
HAD_P;2013;810000505;810000331;N2120;0;1;0.05;
HAD_P;2013;810000505;810000331;N2210;9;1;6.94;
HAD_P;2013;810000505;810000331;N2510;3;1;3.16;
HAD_P;2013;810000505;810000331;N3120;0;1;0.5;
HAD_P;2013;810000505;810000331;N9999;15;7;14.49;
HAD_P;2013;810000505;810000331;NAUT;3;2;3.06;
HAD_P;2013;810000505;810000331;Ncoor;0;1;0.78;
HAD_P;2013;810000505;810000331;M9999;1;0;0.2;
HAD_P;2013;810000521;810000380;M9999;1;;0.15;
HAD_P;2013;810000521;810000380;Mcoor;1;;0.15;
HAD_P;2013;810000521;810000380;N9999;5;2;3.4;
HAD_P;2013;810000521;810000380;NAUT;5;2;3.4;
HAD_P;2013;810000521;810000380;M9999;1;;0.15;
HAD_P;2013;810007989;750047367;M9999;;2;0.6;
HAD_P;2013;810007989;750047367;Mcoor;;2;0.6;
HAD_P;2013;810007989;750047367;N2120;;1;1;
HAD_P;2013;810007989;750047367;N3120;;1;0.5;
HAD_P;2013;810007989;750047367;N9999;;4;3.5;
HAD_P;2013;810007989;750047367;Ncoor;;2;2;
HAD_P;2013;810007989;750047367;M9999;;2;0.6;
HAD_P;2013;820000032;820000016;M9999;2;;2;0
HAD_P;2013;820000032;820000016;Mcoor;2;;2;
HAD_P;2013;820000032;820000016;N2120;2;;0.59;
HAD_P;2013;820000032;820000016;N2210;7;;6.42;85
HAD_P;2013;820000032;820000016;N2410;;;;25
HAD_P;2013;820000032;820000016;N2510;4;;4;
HAD_P;2013;820000032;820000016;N2710;1;;0.5;0
HAD_P;2013;820000032;820000016;N3120;1;;0.45;
HAD_P;2013;820000032;820000016;N9999;16;1;13.46;110
HAD_P;2013;820000032;820000016;NAUT;1;1;1.5;0
HAD_P;2013;820000032;820000016;M9999;2;;2;
HAD_P;2013;820000883;820004950;M9999;1;;1;
HAD_P;2013;820000883;820004950;MAUT;1;;1;
HAD_P;2013;820000883;820004950;N2120;1;;1;
HAD_P;2013;820000883;820004950;N2210;4;1;4.34;
HAD_P;2013;820000883;820004950;N2510;5;1;5.78;
HAD_P;2013;820000883;820004950;N2710;1;;0.59;
HAD_P;2013;820000883;820004950;N3120;1;;0.5;
HAD_P;2013;820000883;820004950;N9999;14;2;14.25;
HAD_P;2013;820000883;820004950;NAUT;2;;2.04;
HAD_P;2013;820000883;820004950;M9999;1;;1;
HAD_P;2013;830012498;830014049;M3050;;;;60
HAD_P;2013;830012498;830014049;M9999;1;;0.6;60
HAD_P;2013;830012498;830014049;Mcoor;1;;0.6;
HAD_P;2013;830012498;830014049;N2210;4;;4;121
HAD_P;2013;830012498;830014049;N2410;;;;69
HAD_P;2013;830012498;830014049;N2510;4;;4;
HAD_P;2013;830012498;830014049;N2710;;;;1
HAD_P;2013;830012498;830014049;N3120;1;;0.3;
HAD_P;2013;830012498;830014049;N9999;11;;9.9;191
HAD_P;2013;830012498;830014049;Ncoor;2;;1.6;
HAD_P;2013;830012498;830014049;M9999;1;;0.6;60
HAD_P;2013;830019600;830000063;M3050;;1;0.04;
HAD_P;2013;830019600;830000063;M9999;;2;0.54;
HAD_P;2013;830019600;830000063;Mcoor;;1;0.5;
HAD_P;2013;830019600;830000063;N2120;2;;1.5;
HAD_P;2013;830019600;830000063;N2210;5;;5;
HAD_P;2013;830019600;830000063;N2510;8;;8;
HAD_P;2013;830019600;830000063;N3120;1;;0.86;
HAD_P;2013;830019600;830000063;N9999;18;;16.86;
HAD_P;2013;830019600;830000063;NAUT;2;;1.5;
HAD_P;2013;830019600;830000063;M9999;;2;0.54;
HAD_P;2013;830100392;830000154;M9999;1;;0.5;
HAD_P;2013;830100392;830000154;Mcoor;1;;0.5;
HAD_P;2013;830100392;830000154;N2120;1;;1;
HAD_P;2013;830100392;830000154;N2510;8;2;9.4;
HAD_P;2013;830100392;830000154;N2710;;1;0.5;
HAD_P;2013;830100392;830000154;N3120;1;;1;
HAD_P;2013;830100392;830000154;N9999;12;4;14.7;
HAD_P;2013;830100392;830000154;NAUT;;1;0.8;
HAD_P;2013;830100392;830000154;Ncoor;2;;2;
HAD_P;2013;830100392;830000154;M9999;1;;0.5;
HAD_P;2013;830207114;830001855;N2120;1;;1;
HAD_P;2013;830207114;830001855;N2210;19;;19;165
HAD_P;2013;830207114;830001855;N2410;;;;81
HAD_P;2013;830207114;830001855;N2510;28;;28;
HAD_P;2013;830207114;830001855;N2710;1;;1;2
HAD_P;2013;830207114;830001855;N3120;2;;1.6;
HAD_P;2013;830207114;830001855;N9999;56;;55.6;248
HAD_P;2013;830207114;830001855;Ncoor;5;;5;
HAD_P;2013;830207114;830001855;N9999;56;;55.6;248
HAD_P;2013;840011340;840003164;M3050;0;1;0.2;
HAD_P;2013;840011340;840003164;M9999;0;4;2.1;
HAD_P;2013;840011340;840003164;Mcoor;0;3;1.9;
HAD_P;2013;840011340;840003164;N2120;1;1;1;
HAD_P;2013;840011340;840003164;N2210;0;24;18.3;
HAD_P;2013;840011340;840003164;N2510;4;12;14.7;
HAD_P;2013;840011340;840003164;N2710;1;0;1;
HAD_P;2013;840011340;840003164;N9999;12;40;41.5;
HAD_P;2013;840011340;840003164;Ncoor;6;3;6.5;
HAD_P;2013;840011340;840003164;M9999;0;4;2.1;
HAD_P;2013;850006008;850005968;M3050;;;;199
HAD_P;2013;850006008;850005968;M9999;1;4;3.46;598
HAD_P;2013;850006008;850005968;MAUT;;;;399
HAD_P;2013;850006008;850005968;Mcoor;1;4;3.46;
HAD_P;2013;850006008;850005968;N2120;1;;1;
HAD_P;2013;850006008;850005968;N2210;;;;429
HAD_P;2013;850006008;850005968;N2410;;;;288
HAD_P;2013;850006008;850005968;N2460;;;;4
HAD_P;2013;850006008;850005968;N2470;;;;3
HAD_P;2013;850006008;850005968;N2710;;1;0.6;8
HAD_P;2013;850006008;850005968;N3120;1;;1;
HAD_P;2013;850006008;850005968;N9999;9;8;13.62;1086
HAD_P;2013;850006008;850005968;NAUT;;;;354
HAD_P;2013;850006008;850005968;Ncoor;7;7;11.02;
HAD_P;2013;850006008;850005968;M9999;1;4;3.46;598
HAD_P;2013;860000025;860780063;M9999;1;;0.5;71
HAD_P;2013;860000025;860780063;MAUT;;;;71
HAD_P;2013;860000025;860780063;Mcoor;1;;0.5;
HAD_P;2013;860000025;860780063;N2120;1;;0.5;
HAD_P;2013;860000025;860780063;N2210;7;3;8.85;29
HAD_P;2013;860000025;860780063;N2410;;;;18
HAD_P;2013;860000025;860780063;N2510;7;3;9.75;
HAD_P;2013;860000025;860780063;N2710;;1;0.5;
HAD_P;2013;860000025;860780063;N3120;;1;0.38;
HAD_P;2013;860000025;860780063;N9999;18;8;22.48;47
HAD_P;2013;860000025;860780063;NAUT;2;;1.5;
HAD_P;2013;860000025;860780063;Ncoor;1;;1;
HAD_P;2013;860000025;860780063;M9999;1;;0.5;71
HAD_P;2013;860000223;860013077;M9999;1;;1;
HAD_P;2013;860000223;860013077;Mcoor;1;;1;
HAD_P;2013;860000223;860013077;N2120;1;;1;
HAD_P;2013;860000223;860013077;N2210;14;8;19.28;
HAD_P;2013;860000223;860013077;N3120;1;1;0.8;
HAD_P;2013;860000223;860013077;N9999;16;9;21.08;
HAD_P;2013;860000223;860013077;M9999;1;;1;
HAD_P;2013;860008929;860008879;M9999;;2;0.6;
HAD_P;2013;860008929;860008879;Mcoor;;2;0.6;
HAD_P;2013;860008929;860008879;N2120;;1;0.25;
HAD_P;2013;860008929;860008879;N2210;;;;160
HAD_P;2013;860008929;860008879;N2410;;;;56
HAD_P;2013;860008929;860008879;N2460;;1;0.15;
HAD_P;2013;860008929;860008879;N2510;4;4;6;
HAD_P;2013;860008929;860008879;N2710;;1;0.36;
HAD_P;2013;860008929;860008879;N3120;;1;0.8;
HAD_P;2013;860008929;860008879;N9999;5;13;10.61;216
HAD_P;2013;860008929;860008879;NAUT;;4;1.45;
HAD_P;2013;860008929;860008879;Ncoor;1;1;1.6;
HAD_P;2013;860008929;860008879;M9999;;2;0.6;
HAD_P;2013;870003514;870000015;M9999;0;7;2.5;
HAD_P;2013;870003514;870000015;MAUT;0;6;2;
HAD_P;2013;870003514;870000015;Mcoor;0;1;0.5;
HAD_P;2013;870003514;870000015;N2120;1;0;1;
HAD_P;2013;870003514;870000015;N2210;8;2;9.6;
HAD_P;2013;870003514;870000015;N2410;0;1;0.5;
HAD_P;2013;870003514;870000015;N2510;6;0;6;
HAD_P;2013;870003514;870000015;N9999;17;9;23.71;
HAD_P;2013;870003514;870000015;NAUT;2;3;4.11;
HAD_P;2013;870003514;870000015;Ncoor;0;3;2.5;
HAD_P;2013;870003514;870000015;M9999;0;7;2.5;
HAD_P;2013;870004231;870004074;M9999;0;3;1.1;
HAD_P;2013;870004231;870004074;MAUT;0;1;0.3;
HAD_P;2013;870004231;870004074;Mcoor;0;2;0.8;
HAD_P;2013;870004231;870004074;N2120;0;1;0.5;
HAD_P;2013;870004231;870004074;N2510;10;2;11.7;
HAD_P;2013;870004231;870004074;N3120;1;1;1.45;
HAD_P;2013;870004231;870004074;N9999;15;10;19.65;
HAD_P;2013;870004231;870004074;Ncoor;4;6;6;
HAD_P;2013;870004231;870004074;M9999;0;3;1.1;
HAD_P;2013;880000039;880780069;M3050;;1;0.25;
HAD_P;2013;880000039;880780069;M9999;;2;0.75;
HAD_P;2013;880000039;880780069;Mcoor;;1;0.5;
HAD_P;2013;880000039;880780069;N2120;1;;0.8;
HAD_P;2013;880000039;880780069;N2710;1;;0.2;
HAD_P;2013;880000039;880780069;N3120;1;;0.1;
HAD_P;2013;880000039;880780069;N9999;10;6;9.47;
HAD_P;2013;880000039;880780069;NAUT;2;4;2.55;
HAD_P;2013;880000039;880780069;Ncoor;5;2;5.82;
HAD_P;2013;880000039;880780069;M9999;;2;0.75;
HAD_P;2013;880006606;750047367;M9999;;1;0.5;
HAD_P;2013;880006606;750047367;Mcoor;;1;0.5;
HAD_P;2013;880006606;750047367;N2510;;5;3.25;
HAD_P;2013;880006606;750047367;N2710;;1;0.5;
HAD_P;2013;880006606;750047367;N3120;;1;0.5;
HAD_P;2013;880006606;750047367;N9999;3;7;7.25;
HAD_P;2013;880006606;750047367;Ncoor;3;;3;
HAD_P;2013;880006606;750047367;M9999;;1;0.5;
HAD_P;2013;890975527;890000037;M9999;1;;0.1;
HAD_P;2013;890975527;890000037;Mcoor;1;;0.1;
HAD_P;2013;890975527;890000037;N2210;3;1;3.8;
HAD_P;2013;890975527;890000037;N2510;3;1;3.8;
HAD_P;2013;890975527;890000037;N9999;7;2;8.6;
HAD_P;2013;890975527;890000037;NAUT;1;;1;
HAD_P;2013;890975527;890000037;M9999;1;;0.1;
HAD_P;2013;890975543;890000417;M3050;1;;0.2;
HAD_P;2013;890975543;890000417;M9999;3;;0.83;
HAD_P;2013;890975543;890000417;MAUT;1;;0.03;
HAD_P;2013;890975543;890000417;Mcoor;1;;0.6;
HAD_P;2013;890975543;890000417;N2210;3;2;3.93;
HAD_P;2013;890975543;890000417;N2510;4;;3.02;
HAD_P;2013;890975543;890000417;N9999;9;2;8.64;
HAD_P;2013;890975543;890000417;NAUT;2;;1.69;
HAD_P;2013;890975543;890000417;M9999;3;;0.83;
HAD_P;2013;890975550;890970569;M9999;2;0;1.2;55
HAD_P;2013;890975550;890970569;MAUT;1;0;0.5;55
HAD_P;2013;890975550;890970569;Mcoor;1;0;0.7;
HAD_P;2013;890975550;890970569;N2120;2;0;0.53;
HAD_P;2013;890975550;890970569;N2210;4;0;4.22;30
HAD_P;2013;890975550;890970569;N2410;0;0;0;11
HAD_P;2013;890975550;890970569;N2510;3;0;3.46;
HAD_P;2013;890975550;890970569;N9999;10;0;9.41;42
HAD_P;2013;890975550;890970569;NAUT;1;0;1.2;1
HAD_P;2013;890975550;890970569;M9999;2;0;1.2;55
HAD_P;2013;890975568;890000433;M9999;0;1;0.1;
HAD_P;2013;890975568;890000433;Mcoor;0;1;0.1;
HAD_P;2013;890975568;890000433;N2120;;1;0.3;
HAD_P;2013;890975568;890000433;N2210;4;1;4.31;
HAD_P;2013;890975568;890000433;N2510;3;1;3.04;
HAD_P;2013;890975568;890000433;N9999;7;3;7.65;
HAD_P;2013;890975568;890000433;M9999;0;1;0.1;
HAD_P;2013;910110071;910110063;N2120;;2;0.79;
HAD_P;2013;910110071;910110063;N2210;;1;0.47;
HAD_P;2013;910110071;910110063;N9999;;5;2.26;
HAD_P;2013;910110071;910110063;NAUT;;2;1;
HAD_P;2013;910110071;910110063;N9999;;5;2.26;
HAD_P;2013;920000585;920026374;N9999;2;;2;
HAD_P;2013;920000585;920026374;NAUT;2;;2;
HAD_P;2013;920000585;920026374;N9999;2;;2;
HAD_P;2013;920000619;920009909;N9999;2;;1.9;
HAD_P;2013;920000619;920009909;NAUT;2;;1.9;
HAD_P;2013;920000619;920009909;N9999;2;;1.9;
HAD_P;2013;920300043;920001526;M9999;;1;0.07;
HAD_P;2013;920300043;920001526;Mcoor;;1;0.07;
HAD_P;2013;920300043;920001526;N2120;1;;0.1;
HAD_P;2013;920300043;920001526;N2210;3;2;1.7;
HAD_P;2013;920300043;920001526;N9999;4;2;1.8;
HAD_P;2013;920300043;920001526;M9999;;1;0.07;
HAD_P;2013;920813623;920002862;M3050;5;1;5.26;
HAD_P;2013;920813623;920002862;M9999;14;10;19.95;
HAD_P;2013;920813623;920002862;Mcoor;9;9;14.69;
HAD_P;2013;920813623;920002862;N2120;76;4;76.77;
HAD_P;2013;920813623;920002862;N2210;260;49;286.74;
HAD_P;2013;920813623;920002862;N2410;4;2;5.45;
HAD_P;2013;920813623;920002862;N2460;1;;1;
HAD_P;2013;920813623;920002862;N2510;169;47;183.59;
HAD_P;2013;920813623;920002862;N2710;4;5;6.77;
HAD_P;2013;920813623;920002862;N3120;14;3;15.33;
HAD_P;2013;920813623;920002862;N9999;703;122;754.93;
HAD_P;2013;920813623;920002862;NAUT;175;12;179.28;
HAD_P;2013;920813623;920002862;M9999;14;10;19.95;
HAD_P;2013;930000286;930021480;M9999;1;;0.5;
HAD_P;2013;930000286;930021480;Mcoor;1;;0.5;
HAD_P;2013;930000286;930021480;N2120;1;;1;
HAD_P;2013;930000286;930021480;N2210;8;;7.59;
HAD_P;2013;930000286;930021480;N2510;6;;5.53;
HAD_P;2013;930000286;930021480;N9999;18;;16.19;
HAD_P;2013;930000286;930021480;NAUT;3;;2.07;
HAD_P;2013;930000286;930021480;M9999;1;;0.5;
HAD_P;2013;930706239;930110051;M9999;0;1;0.6;
HAD_P;2013;930706239;930110051;Mcoor;0;1;0.6;
HAD_P;2013;930706239;930110051;N2210;2;0;2;
HAD_P;2013;930706239;930110051;N2410;3;0;3;
HAD_P;2013;930706239;930110051;N2460;3;1;3.5;
HAD_P;2013;930706239;930110051;N2710;0;1;0.5;
HAD_P;2013;930706239;930110051;N3120;0;1;0.5;
HAD_P;2013;930706239;930110051;N9999;11;3;12.5;
HAD_P;2013;930706239;930110051;NAUT;2;0;2;
HAD_P;2013;930706239;930110051;Ncoor;1;0;1;
HAD_P;2013;930706239;930110051;M9999;0;1;0.6;
HAD_P;2013;950000323;950013870;M9999;1;;0.5;
HAD_P;2013;950000323;950013870;MAUT;1;;0.5;
HAD_P;2013;950000323;950013870;N2210;1;;1;
HAD_P;2013;950000323;950013870;N2710;1;;1.14;
HAD_P;2013;950000323;950013870;N9999;3;;3.14;
HAD_P;2013;950000323;950013870;NAUT;1;;1;
