BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2013;390000172;250006335;PISCIN;1;
SSR2;2013;390000222;390780609;PISCIN;1;
SSR2;2013;390000222;390780609;SIMESP;1;
SSR2;2013;400780250;400011177;ASSMEM;1;
SSR2;2013;400780250;400011177;EXPEQU;1;
SSR2;2013;400780250;400011177;EXPURO;1;
SSR2;2013;400780250;400011177;IDRACH;1;
SSR2;2013;400780250;400011177;ISOCIN;1;
SSR2;2013;400780250;400011177;PISCIN;1;
SSR2;2013;400780250;400011177;VEHADP;1;
SSR2;2013;400780482;310021068;APTAUT;1;
SSR2;2013;400780482;310021068;PISCIN;1;
SSR2;2013;400782777;400780193;PISCIN;1;
SSR2;2013;400782777;400780193;SIMESP;1;
SSR2;2013;400787354;400780193;LABMAR;1;
SSR2;2013;400791018;400790994;ASSMAR;1;
SSR2;2013;400791018;400790994;EXPEQU;1;
SSR2;2013;400791018;400790994;IDRACH;1;
SSR2;2013;400791018;400790994;ISOCIN;1;
SSR2;2013;400791018;400790994;PISCIN;1;
SSR2;2013;410000020;410000087;APTAUT;1;
SSR2;2013;410000020;410000087;EXPEQU;1;
SSR2;2013;410000020;410000087;EXPURO;1;
SSR2;2013;410000020;410000087;ISOCIN;1;
SSR2;2013;410000020;410000087;PISCIN;1;
SSR2;2013;410000442;750005068;EXPEQU;1;
SSR2;2013;410000442;750005068;LABMAR;1;
SSR2;2013;410000442;750005068;PISCIN;1;
SSR2;2013;410000442;750005068;SIMESP;1;
SSR2;2013;410004063;410000095;SIMESP;1;
SSR2;2013;410005391;410000905;ASSMAR;1;
SSR2;2013;410005391;410000905;EXPURO;1;
SSR2;2013;410005391;410000905;PISCIN;1;
SSR2;2013;410005391;410000905;SIMESP;1;
SSR2;2013;410005391;410000905;VEHADP;1;
SSR2;2013;420000234;420780652;APTAUT;;1
SSR2;2013;420000234;420780652;ASSMAR;;1
SSR2;2013;420000234;420780652;ASSMEM;;1
SSR2;2013;420000234;420780652;EXPEQU;;1
SSR2;2013;420000234;420780652;EXPURO;;1
SSR2;2013;420000234;420780652;IDRACH;;1
SSR2;2013;420000234;420780652;ISOCIN;;1
SSR2;2013;420000234;420780652;LABMAR;;1
SSR2;2013;420000234;420780652;PISCIN;;1
SSR2;2013;420000234;420780652;SALINT;;1
SSR2;2013;420000234;420780652;SIMESP;;1
SSR2;2013;420000234;420780652;STICON;;1
SSR2;2013;420000234;420780652;VEHADP;;1
SSR2;2013;420000267;420013831;PISCIN;1;
SSR2;2013;420000283;420780702;APTAUT;1;
SSR2;2013;420000283;420780702;PISCIN;;1
SSR2;2013;420000283;420780702;VEHADP;1;
SSR2;2013;420000440;420784878;APTAUT;;1
SSR2;2013;420000440;420784878;EXPEQU;;1
SSR2;2013;420000440;420784878;EXPURO;;1
SSR2;2013;420000440;420784878;ISOCIN;;1
SSR2;2013;420000440;420784878;LABMAR;;1
SSR2;2013;420000440;420784878;PISCIN;;1
SSR2;2013;420000440;420784878;SALINT;;1
SSR2;2013;420002677;420787061;PISCIN;1;
SSR2;2013;420009599;420002495;EXPEQU;;1
SSR2;2013;420009599;420002495;LABMAR;;1
SSR2;2013;420009599;420002495;PISCIN;;1
SSR2;2013;420009599;420002495;SIMESP;;1
SSR2;2013;420009599;420002495;STICON;;1
SSR2;2013;420011512;420011504;ASSMAR;1;
SSR2;2013;420011512;420011504;ASSMEM;1;
SSR2;2013;420011512;420011504;EXPEQU;1;
SSR2;2013;420011512;420011504;ISOCIN;1;
SSR2;2013;420011512;420011504;LABMAR;1;
SSR2;2013;420011512;420011504;PISCIN;1;
SSR2;2013;420011728;750000218;APTAUT;;1
SSR2;2013;420011728;750000218;EXPURO;;1
SSR2;2013;420011728;750000218;LABMAR;;1
SSR2;2013;420011728;750000218;PISCIN;;1
SSR2;2013;420780678;420002495;EXPEQU;1;
SSR2;2013;420780678;420002495;LABMAR;1;
SSR2;2013;420780678;420002495;PISCIN;1;
SSR2;2013;420780678;420002495;SIMESP;1;
SSR2;2013;420780678;420002495;VEHADP;1;
SSR2;2013;420782096;420787095;SIMESP;1;
SSR2;2013;420782559;420784878;APTAUT;1;
SSR2;2013;420782559;420784878;EXPEQU;1;
SSR2;2013;420782559;420784878;EXPURO;1;
SSR2;2013;420782559;420784878;ISOCIN;1;
SSR2;2013;420782559;420784878;LABMAR;1;
SSR2;2013;420782559;420784878;PISCIN;1;
SSR2;2013;420782559;420784878;SALINT;;1
SSR2;2013;420782567;420784878;APTAUT;;1
SSR2;2013;420782567;420784878;EXPEQU;;1
SSR2;2013;420782567;420784878;EXPURO;;1
SSR2;2013;420782567;420784878;ISOCIN;;1
SSR2;2013;420782567;420784878;LABMAR;;1
SSR2;2013;420782567;420784878;PISCIN;;1
SSR2;2013;420782567;420784878;SALINT;;1
SSR2;2013;420784845;420780033;EXPEQU;1;
SSR2;2013;420784845;420780033;LABMAR;1;
SSR2;2013;430000117;430000018;IDRACH;1;
SSR2;2013;430000117;430000018;PISCIN;1;
SSR2;2013;430000182;430007708;VEHADP;1;
SSR2;2013;440000016;440000057;EXPEQU;1;
SSR2;2013;440000016;440000057;ISOCIN;1;
SSR2;2013;440000016;440000057;SALINT;1;
SSR2;2013;440000016;440000057;SIMESP;1;
SSR2;2013;440000024;440000065;EXPEQU;1;
SSR2;2013;440000024;440000065;PISCIN;1;
SSR2;2013;440000024;440000065;SIMESP;1;
SSR2;2013;440000024;440000065;STICON;;1
SSR2;2013;440000255;440042844;EXPEQU;1;
SSR2;2013;440000255;440042844;PISCIN;1;
SSR2;2013;440000255;440042844;SIMESP;1;
SSR2;2013;440000396;440000297;APTAUT;;1
SSR2;2013;440000396;440000297;ASSMAR;;1
SSR2;2013;440000396;440000297;ASSMEM;;1
SSR2;2013;440000396;440000297;EXPEQU;;1
SSR2;2013;440000396;440000297;EXPURO;;1
SSR2;2013;440000396;440000297;IDRACH;;1
SSR2;2013;440000396;440000297;ISOCIN;;1
SSR2;2013;440000396;440000297;LABMAR;;1
SSR2;2013;440000396;440000297;PISCIN;;1
SSR2;2013;440000396;440000297;SALINT;1;
SSR2;2013;440000396;440000297;SIMESP;;1
SSR2;2013;440000396;440000297;STICON;;1
SSR2;2013;440000396;440000297;VEHADP;;1
SSR2;2013;440000412;440000941;SALINT;1;
SSR2;2013;440000453;440000289;EXPEQU;1;
SSR2;2013;440000453;440000289;LABMAR;1;
SSR2;2013;440000453;440000289;SIMESP;1;
SSR2;2013;440000644;440000347;APTAUT;;1
SSR2;2013;440000644;440000347;ASSMAR;;1
SSR2;2013;440000644;440000347;ASSMEM;;1
SSR2;2013;440000644;440000347;EXPEQU;1;
SSR2;2013;440000644;440000347;EXPURO;;1
SSR2;2013;440000644;440000347;ISOCIN;;1
SSR2;2013;440000644;440000347;LABMAR;;1
SSR2;2013;440000644;440000347;PISCIN;;1
SSR2;2013;440000644;440000347;SALINT;;1
SSR2;2013;440000644;440000347;SIMESP;;1
SSR2;2013;440000644;440000347;STICON;;1
SSR2;2013;440000644;440000347;VEHADP;;1
SSR2;2013;440000701;440001220;APTAUT;;1
SSR2;2013;440000701;440001220;ASSMAR;;1
SSR2;2013;440000701;440001220;ASSMEM;;1
SSR2;2013;440000701;440001220;EXPEQU;;1
SSR2;2013;440000701;440001220;EXPURO;;1
SSR2;2013;440000701;440001220;IDRACH;;1
SSR2;2013;440000701;440001220;ISOCIN;;1
SSR2;2013;440000701;440001220;LABMAR;;1
SSR2;2013;440000701;440001220;PISCIN;1;
SSR2;2013;440000701;440001220;SALINT;;1
SSR2;2013;440000701;440001220;SIMESP;;1
SSR2;2013;440000701;440001220;STICON;;1
SSR2;2013;440000701;440001220;VEHADP;;1
SSR2;2013;440001188;440018661;EXPEQU;1;
SSR2;2013;440001188;440018661;EXPURO;1;
SSR2;2013;440001188;440018661;ISOCIN;1;
SSR2;2013;440001188;440018661;LABMAR;1;
SSR2;2013;440001188;440018661;PISCIN;1;
SSR2;2013;440001188;440018661;SIMESP;1;
SSR2;2013;440001188;440018661;VEHADP;1;
SSR2;2013;440002459;440001501;APTAUT;;1
SSR2;2013;440002459;440001501;ASSMAR;;1
SSR2;2013;440002459;440001501;ASSMEM;;1
SSR2;2013;440002459;440001501;EXPEQU;;1
SSR2;2013;440002459;440001501;EXPURO;;1
SSR2;2013;440002459;440001501;IDRACH;;1
SSR2;2013;440002459;440001501;ISOCIN;;1
SSR2;2013;440002459;440001501;LABMAR;;1
SSR2;2013;440002459;440001501;PISCIN;;1
SSR2;2013;440002459;440001501;SALINT;;1
SSR2;2013;440002459;440001501;SIMESP;1;
SSR2;2013;440002459;440001501;STICON;;1
SSR2;2013;440002459;440001501;VEHADP;;1
SSR2;2013;440024669;440042844;PISCIN;1;
SSR2;2013;440043123;440043115;PISCIN;1;
SSR2;2013;440044451;750721334;LABMAR;;1
SSR2;2013;440044451;750721334;PISCIN;;1
SSR2;2013;440046944;750721334;LABMAR;;1
SSR2;2013;440046944;750721334;PISCIN;;1
SSR2;2013;440048676;750721334;LABMAR;1;
SSR2;2013;440048676;750721334;PISCIN;1;
SSR2;2013;440048676;750721334;SIMESP;1;
SSR2;2013;440050458;440000289;EXPEQU;1;
SSR2;2013;440050458;440000289;LABMAR;1;
SSR2;2013;440050458;440000289;PISCIN;1;
SSR2;2013;440050466;440000289;EXPEQU;1;
SSR2;2013;440050466;440000289;LABMAR;1;
SSR2;2013;440050466;440000289;PISCIN;1;
SSR2;2013;450000062;450000104;EXPEQU;;1
SSR2;2013;450000062;450000104;EXPURO;;1
SSR2;2013;450000062;450000104;ISOCIN;;1
SSR2;2013;450000062;450000104;LABMAR;;1
SSR2;2013;450000062;450000104;PISCIN;;1
SSR2;2013;450000062;450000104;SALINT;1;
SSR2;2013;450000120;450000138;APTAUT;;1
SSR2;2013;450000120;450000138;ASSMAR;;1
SSR2;2013;450000120;450000138;ASSMEM;;1
SSR2;2013;450000120;450000138;EXPEQU;;1
SSR2;2013;450000120;450000138;EXPURO;;1
SSR2;2013;450000120;450000138;IDRACH;;1
SSR2;2013;450000120;450000138;ISOCIN;;1
SSR2;2013;450000120;450000138;LABMAR;;1
SSR2;2013;450000120;450000138;PISCIN;;1
SSR2;2013;450000120;450000138;SALINT;;1
SSR2;2013;450000120;450000138;SIMESP;;1
SSR2;2013;450000120;450000138;STICON;;1
SSR2;2013;450000120;450000138;VEHADP;;1
SSR2;2013;450000187;450000146;APTAUT;;1
SSR2;2013;450000187;450000146;ASSMAR;;1
SSR2;2013;450000187;450000146;ASSMEM;;1
SSR2;2013;450000187;450000146;EXPEQU;;1
SSR2;2013;450000187;450000146;EXPURO;;1
SSR2;2013;450000187;450000146;IDRACH;;1
SSR2;2013;450000187;450000146;ISOCIN;;1
SSR2;2013;450000187;450000146;LABMAR;;1
SSR2;2013;450000187;450000146;PISCIN;;1
SSR2;2013;450000187;450000146;SALINT;;1
SSR2;2013;450000187;450000146;SIMESP;1;
SSR2;2013;450000187;450000146;STICON;;1
SSR2;2013;450000187;450000146;VEHADP;1;
SSR2;2013;450000286;750052417;APTAUT;;1
SSR2;2013;450000286;750052417;ASSMAR;;1
SSR2;2013;450000286;750052417;ASSMEM;;1
SSR2;2013;450000286;750052417;EXPEQU;;1
SSR2;2013;450000286;750052417;EXPURO;;1
SSR2;2013;450000286;750052417;IDRACH;;1
SSR2;2013;450000286;750052417;ISOCIN;;1
SSR2;2013;450000286;750052417;LABMAR;;1
SSR2;2013;450000286;750052417;PISCIN;1;
SSR2;2013;450000286;750052417;SALINT;;1
SSR2;2013;450000286;750052417;SIMESP;;1
SSR2;2013;450000286;750052417;VEHADP;;1
SSR2;2013;450000526;930019484;APTAUT;1;
SSR2;2013;450000526;930019484;ASSMAR;1;
SSR2;2013;450000526;930019484;ASSMEM;;1
SSR2;2013;450000526;930019484;EXPEQU;1;
SSR2;2013;450000526;930019484;EXPURO;1;
SSR2;2013;450000526;930019484;IDRACH;;1
SSR2;2013;450000526;930019484;ISOCIN;1;
SSR2;2013;450000526;930019484;LABMAR;1;
SSR2;2013;450000526;930019484;PISCIN;1;
SSR2;2013;450000526;930019484;SALINT;;1
SSR2;2013;450000526;930019484;SIMESP;1;
SSR2;2013;450000526;930019484;STICON;;1
SSR2;2013;450000526;930019484;VEHADP;;1
SSR2;2013;450002456;450018106;EXPEQU;1;
SSR2;2013;450002456;450018106;EXPURO;;1
SSR2;2013;450002456;450018106;LABMAR;;1
SSR2;2013;450002456;450018106;PISCIN;1;
SSR2;2013;450002456;450018106;SIMESP;1;
SSR2;2013;450002456;450018106;VEHADP;1;
SSR2;2013;450013081;450001490;PISCIN;1;
SSR2;2013;450013669;450000591;PISCIN;1;
SSR2;2013;460000060;460780117;APTAUT;;1
SSR2;2013;460000060;460780117;ASSMAR;;1
SSR2;2013;460000060;460780117;ASSMEM;;1
SSR2;2013;460000060;460780117;EXPEQU;1;
SSR2;2013;460000060;460780117;EXPURO;;1
SSR2;2013;460000060;460780117;IDRACH;;1
SSR2;2013;460000060;460780117;ISOCIN;;1
SSR2;2013;460000060;460780117;LABMAR;;1
SSR2;2013;460000060;460780117;PISCIN;1;
SSR2;2013;460000060;460780117;SALINT;;1
SSR2;2013;460000060;460780117;SIMESP;1;
SSR2;2013;460000060;460780117;STICON;;1
SSR2;2013;460000060;460780117;VEHADP;1;
SSR2;2013;460000110;460780216;EXPURO;1;
SSR2;2013;460000110;460780216;PISCIN;1;
SSR2;2013;460000110;460780216;SIMESP;1;
SSR2;2013;470000027;470014069;EXPEQU;1;
SSR2;2013;470000175;750826604;PISCIN;1;
SSR2;2013;470000175;750826604;SIMESP;1;
SSR2;2013;470000308;930019484;ASSMAR;1;
SSR2;2013;470000308;930019484;EXPEQU;1;
SSR2;2013;470000308;930019484;PISCIN;1;
SSR2;2013;470000308;930019484;VEHADP;1;
SSR2;2013;470000423;470000316;EXPURO;1;
SSR2;2013;470000423;470000316;SALINT;1;
SSR2;2013;470000555;470001660;APTAUT;;1
SSR2;2013;470000555;470001660;ASSMAR;;1
SSR2;2013;470000555;470001660;ASSMEM;;1
SSR2;2013;470000555;470001660;EXPEQU;;1
SSR2;2013;470000555;470001660;EXPURO;;1
SSR2;2013;470000555;470001660;IDRACH;;1
SSR2;2013;470000555;470001660;ISOCIN;;1
SSR2;2013;470000555;470001660;LABMAR;;1
SSR2;2013;470000555;470001660;PISCIN;;1
SSR2;2013;470000555;470001660;SALINT;;1
SSR2;2013;470000555;470001660;SIMESP;;1
SSR2;2013;470000555;470001660;STICON;;1
SSR2;2013;470000555;470001660;VEHADP;;1
SSR2;2013;470005406;470000316;EXPURO;;1
SSR2;2013;470005406;470000316;SALINT;;1
SSR2;2013;480000017;480780097;APTAUT;;1
SSR2;2013;480000017;480780097;EXPEQU;;1
SSR2;2013;480000017;480780097;PISCIN;;1
SSR2;2013;480000017;480780097;SALINT;1;
SSR2;2013;480000017;480780097;SIMESP;;1
SSR2;2013;480000017;480780097;STICON;;1
SSR2;2013;480000017;480780097;VEHADP;;1
SSR2;2013;480000033;480780121;APTAUT;;1
SSR2;2013;480000033;480780121;ASSMAR;;1
SSR2;2013;480000033;480780121;ASSMEM;;1
SSR2;2013;480000033;480780121;EXPEQU;;1
SSR2;2013;480000033;480780121;EXPURO;;1
SSR2;2013;480000033;480780121;IDRACH;;1
SSR2;2013;480000033;480780121;ISOCIN;;1
SSR2;2013;480000033;480780121;LABMAR;;1
SSR2;2013;480000033;480780121;PISCIN;;1
SSR2;2013;480000033;480780121;SALINT;;1
SSR2;2013;480000033;480780121;SIMESP;;1
SSR2;2013;480000033;480780121;STICON;;1
SSR2;2013;480000033;480780121;VEHADP;;1
SSR2;2013;480000066;480780154;VEHADP;1;
SSR2;2013;480780212;480782168;PISCIN;;1
SSR2;2013;480783034;480782101;ASSMEM;1;
SSR2;2013;480783034;480782101;EXPEQU;1;
SSR2;2013;480783034;480782101;EXPURO;;1
SSR2;2013;480783034;480782101;LABMAR;1;
SSR2;2013;480783034;480782101;PISCIN;1;
SSR2;2013;480783034;480782101;SIMESP;1;
SSR2;2013;480783034;480782101;STICON;1;
SSR2;2013;480783034;480782101;VEHADP;1;
SSR2;2013;490000320;490000395;PISCIN;1;
SSR2;2013;490000338;490000403;APTAUT;;1
SSR2;2013;490000338;490000403;ASSMAR;;1
SSR2;2013;490000338;490000403;ASSMEM;;1
SSR2;2013;490000338;490000403;EXPEQU;;1
SSR2;2013;490000338;490000403;EXPURO;;1
SSR2;2013;490000338;490000403;IDRACH;;1
SSR2;2013;490000338;490000403;ISOCIN;;1
SSR2;2013;490000338;490000403;LABMAR;;1
SSR2;2013;490000338;490000403;PISCIN;;1
SSR2;2013;490000338;490000403;SALINT;;1
SSR2;2013;490000338;490000403;SIMESP;;1
SSR2;2013;490000338;490000403;STICON;;1
SSR2;2013;490000338;490000403;VEHADP;;1
SSR2;2013;490000353;490000411;PISCIN;1;
SSR2;2013;490000601;490015856;APTAUT;;1
SSR2;2013;490000601;490015856;ASSMAR;;1
SSR2;2013;490000601;490015856;ASSMEM;;1
SSR2;2013;490000601;490015856;EXPEQU;;1
SSR2;2013;490000601;490015856;EXPURO;;1
SSR2;2013;490000601;490015856;ISOCIN;;1
SSR2;2013;490000601;490015856;LABMAR;;1
SSR2;2013;490000601;490015856;PISCIN;;1
SSR2;2013;490000601;490015856;SALINT;;1
SSR2;2013;490000601;490015856;SIMESP;;1
SSR2;2013;490000601;490015856;STICON;;1
SSR2;2013;490000601;490015856;VEHADP;;1
SSR2;2013;490000635;490000676;ASSMAR;1;
SSR2;2013;490000635;490000676;EXPURO;1;
SSR2;2013;490000635;490000676;PISCIN;1;
SSR2;2013;490000635;490000676;SALINT;;1
SSR2;2013;490000635;490000676;SIMESP;1;
SSR2;2013;490000635;490000676;STICON;1;
SSR2;2013;490000643;440042844;PISCIN;1;
SSR2;2013;490000650;490007689;APTAUT;;1
SSR2;2013;490000650;490007689;ASSMAR;;1
SSR2;2013;490000650;490007689;ASSMEM;;1
SSR2;2013;490000650;490007689;EXPEQU;;1
SSR2;2013;490000650;490007689;EXPURO;;1
SSR2;2013;490000650;490007689;IDRACH;;1
SSR2;2013;490000650;490007689;ISOCIN;;1
SSR2;2013;490000650;490007689;LABMAR;;1
SSR2;2013;490000650;490007689;PISCIN;;1
SSR2;2013;490000650;490007689;SALINT;;1
SSR2;2013;490000650;490007689;SIMESP;;1
SSR2;2013;490000650;490007689;STICON;;1
SSR2;2013;490000650;490007689;VEHADP;;1
SSR2;2013;490007549;490535168;EXPEQU;1;
SSR2;2013;490007549;490535168;SIMESP;1;
SSR2;2013;490529005;490000031;APTAUT;;1
SSR2;2013;490529005;490000031;ASSMAR;;1
SSR2;2013;490529005;490000031;ASSMEM;;1
SSR2;2013;490529005;490000031;EXPEQU;;1
SSR2;2013;490529005;490000031;EXPURO;;1
SSR2;2013;490529005;490000031;IDRACH;;1
SSR2;2013;490529005;490000031;ISOCIN;;1
SSR2;2013;490529005;490000031;LABMAR;;1
SSR2;2013;490529005;490000031;PISCIN;1;
SSR2;2013;490529005;490000031;SALINT;;1
SSR2;2013;490529005;490000031;SIMESP;;1
SSR2;2013;490529005;490000031;STICON;;1
SSR2;2013;490529005;490000031;VEHADP;;1
SSR2;2013;490531910;490535093;ASSMEM;1;
SSR2;2013;490531910;490535093;EXPEQU;1;
SSR2;2013;490531910;490535093;EXPURO;1;
SSR2;2013;490531910;490535093;ISOCIN;1;
SSR2;2013;490531910;490535093;PISCIN;1;
SSR2;2013;490531910;490535093;SIMESP;1;
SSR2;2013;490531910;490535093;VEHADP;1;
SSR2;2013;500000021;500000054;EXPURO;1;
SSR2;2013;500000203;500000542;EXPURO;1;
SSR2;2013;500000203;500000542;ISOCIN;1;
SSR2;2013;500000203;500000542;SALINT;1;
SSR2;2013;500000229;500000567;ASSMAR;1;
SSR2;2013;500000229;500000567;ASSMEM;1;
SSR2;2013;500000229;500000567;EXPEQU;1;
SSR2;2013;500000229;500000567;EXPURO;1;
SSR2;2013;500000229;500000567;IDRACH;1;
SSR2;2013;500000229;500000567;ISOCIN;1;
SSR2;2013;500000229;500000567;PISCIN;1;
SSR2;2013;500000229;500000567;SIMESP;1;
SSR2;2013;500000260;500000054;EXPURO;;1
SSR2;2013;500000419;310021084;ASSMAR;1;
SSR2;2013;500000419;310021084;ASSMEM;1;
SSR2;2013;500000419;310021084;EXPEQU;1;
SSR2;2013;500000419;310021084;PISCIN;1;
SSR2;2013;500000435;500000104;PISCIN;;1
SSR2;2013;500000435;500000104;VEHADP;1;
SSR2;2013;500000450;500000112;PISCIN;1;
SSR2;2013;500000450;500000112;SIMESP;1;
SSR2;2013;500000468;500000013;EXPURO;;1
SSR2;2013;500000468;500000013;PISCIN;1;
SSR2;2013;500000468;500000013;SIMESP;1;
SSR2;2013;500000575;500000245;APTAUT;;1
SSR2;2013;500000575;500000245;ASSMAR;;1
SSR2;2013;500000575;500000245;ASSMEM;;1
SSR2;2013;500000575;500000245;EXPEQU;;1
SSR2;2013;500000575;500000245;EXPURO;;1
SSR2;2013;500000575;500000245;IDRACH;;1
SSR2;2013;500000575;500000245;ISOCIN;;1
SSR2;2013;500000575;500000245;LABMAR;;1
SSR2;2013;500000575;500000245;PISCIN;;1
SSR2;2013;500000575;500000245;SALINT;;1
SSR2;2013;500000575;500000245;SIMESP;;1
SSR2;2013;500000575;500000245;STICON;;1
SSR2;2013;500000575;500000245;VEHADP;;1
SSR2;2013;500002357;500002233;EXPURO;1;
SSR2;2013;500002357;500002233;SALINT;1;
SSR2;2013;500021423;500000567;ASSMAR;1;
SSR2;2013;500021423;500000567;ASSMEM;1;
SSR2;2013;500021423;500000567;EXPEQU;1;
SSR2;2013;500021423;500000567;EXPURO;1;
SSR2;2013;500021423;500000567;IDRACH;;1
SSR2;2013;500021423;500000567;ISOCIN;1;
SSR2;2013;500021423;500000567;PISCIN;;1
SSR2;2013;500021423;500000567;SIMESP;1;
SSR2;2013;510000169;510000037;APTAUT;1;
SSR2;2013;510000169;510000037;ASSMAR;;1
SSR2;2013;510000169;510000037;ASSMEM;;1
SSR2;2013;510000169;510000037;EXPEQU;;1
SSR2;2013;510000169;510000037;EXPURO;1;
SSR2;2013;510000169;510000037;IDRACH;;1
SSR2;2013;510000169;510000037;ISOCIN;;1
SSR2;2013;510000169;510000037;LABMAR;;1
SSR2;2013;510000169;510000037;PISCIN;1;
SSR2;2013;510000169;510000037;SALINT;;1
SSR2;2013;510000169;510000037;SIMESP;1;
SSR2;2013;510000169;510000037;STICON;;1
SSR2;2013;510000169;510000037;VEHADP;;1
SSR2;2013;510000250;510000078;EXPEQU;1;
SSR2;2013;510000250;510000078;EXPURO;1;
SSR2;2013;510000250;510000078;ISOCIN;1;
SSR2;2013;510002454;510000029;EXPURO;1;
SSR2;2013;510002454;510000029;ISOCIN;1;
SSR2;2013;510002454;510000029;PISCIN;1;
SSR2;2013;510012040;510000557;EXPEQU;1;
SSR2;2013;510012040;510000557;EXPURO;1;
SSR2;2013;510012040;510000557;ISOCIN;1;
SSR2;2013;510012040;510000557;LABMAR;;1
SSR2;2013;510012040;510000557;PISCIN;1;
SSR2;2013;510012040;510000557;SALINT;1;
SSR2;2013;520000019;520780024;EXPEQU;1;
SSR2;2013;520000019;520780024;ISOCIN;1;
SSR2;2013;520000019;520780024;LABMAR;1;
SSR2;2013;520000019;520780024;PISCIN;1;
SSR2;2013;520000019;520780024;SIMESP;1;
SSR2;2013;520000019;520780024;STICON;1;
SSR2;2013;520000076;520780081;APTAUT;1;
SSR2;2013;520000076;520780081;EXPEQU;1;
SSR2;2013;520000076;520780081;EXPURO;1;
SSR2;2013;520000076;520780081;ISOCIN;1;
SSR2;2013;520000076;520780081;LABMAR;1;
SSR2;2013;520000076;520780081;PISCIN;1;
SSR2;2013;520000076;520780081;SIMESP;1;
SSR2;2013;520000084;520780099;APTAUT;;1
SSR2;2013;520000084;520780099;ASSMEM;;1
SSR2;2013;520000084;520780099;EXPURO;;1
SSR2;2013;520000084;520780099;IDRACH;;1
SSR2;2013;520000084;520780099;ISOCIN;;1
SSR2;2013;520000084;520780099;LABMAR;;1
SSR2;2013;520000084;520780099;PISCIN;;1
SSR2;2013;520000084;520780099;SALINT;;1
SSR2;2013;520000084;520780099;SIMESP;;1
SSR2;2013;520000084;520780099;STICON;;1
SSR2;2013;520000084;520780099;VEHADP;;1
SSR2;2013;520780156;520000092;APTAUT;;1
SSR2;2013;520780156;520000092;ASSMAR;;1
SSR2;2013;520780156;520000092;ASSMEM;;1
SSR2;2013;520780156;520000092;EXPEQU;;1
SSR2;2013;520780156;520000092;EXPURO;;1
SSR2;2013;520780156;520000092;IDRACH;;1
SSR2;2013;520780156;520000092;ISOCIN;;1
SSR2;2013;520780156;520000092;LABMAR;;1
SSR2;2013;520780156;520000092;PISCIN;;1
SSR2;2013;520780156;520000092;SALINT;1;
SSR2;2013;520780156;520000092;SIMESP;;1
SSR2;2013;520780156;520000092;STICON;;1
SSR2;2013;520780156;520000092;VEHADP;;1
SSR2;2013;530000017;530000025;ASSMAR;;1
SSR2;2013;530000017;530000025;ASSMEM;;1
SSR2;2013;530000017;530000025;EXPEQU;;1
SSR2;2013;530000017;530000025;ISOCIN;;1
SSR2;2013;530000017;530000025;LABMAR;;1
SSR2;2013;530000017;530000025;SIMESP;1;
SSR2;2013;530000017;530000025;STICON;;1
SSR2;2013;530000017;530000025;VEHADP;;1
SSR2;2013;530000132;530007202;APTAUT;;1
SSR2;2013;530000132;530007202;ASSMAR;;1
SSR2;2013;530000132;530007202;ASSMEM;;1
SSR2;2013;530000132;530007202;EXPEQU;;1
SSR2;2013;530000132;530007202;EXPURO;;1
SSR2;2013;530000132;530007202;IDRACH;;1
SSR2;2013;530000132;530007202;ISOCIN;;1
SSR2;2013;530000132;530007202;LABMAR;;1
SSR2;2013;530000132;530007202;PISCIN;;1
SSR2;2013;530000132;530007202;SALINT;;1
SSR2;2013;530000132;530007202;SIMESP;;1
SSR2;2013;530000132;530007202;STICON;;1
SSR2;2013;530000132;530007202;VEHADP;;1
SSR2;2013;530000181;530007202;APTAUT;;1
SSR2;2013;530000181;530007202;ASSMAR;;1
SSR2;2013;530000181;530007202;ASSMEM;;1
SSR2;2013;530000181;530007202;EXPEQU;;1
SSR2;2013;530000181;530007202;EXPURO;;1
SSR2;2013;530000181;530007202;IDRACH;;1
SSR2;2013;530000181;530007202;ISOCIN;;1
SSR2;2013;530000181;530007202;LABMAR;;1
SSR2;2013;530000181;530007202;PISCIN;;1
SSR2;2013;530000181;530007202;SALINT;;1
SSR2;2013;530000181;530007202;SIMESP;;1
SSR2;2013;530000181;530007202;STICON;;1
SSR2;2013;530000181;530007202;VEHADP;;1
SSR2;2013;530000264;530000371;EXPEQU;1;
SSR2;2013;530000264;530000371;EXPURO;1;
SSR2;2013;530000264;530000371;ISOCIN;;1
SSR2;2013;530000264;530000371;PISCIN;1;
SSR2;2013;530000264;530000371;SALINT;1;
SSR2;2013;530000611;530002591;EXPEQU;1;
SSR2;2013;530000611;530002591;SIMESP;1;
SSR2;2013;540000585;540006707;EXPURO;;1
SSR2;2013;540000585;540006707;ISOCIN;;1
SSR2;2013;540000585;540006707;LABMAR;;1
